,,reaction_id,smiles,reaction_core,activation_energy
10,10,10,[C:1](#[C:2][C:3]([C@@:4]([C:5](=[O:6])[N:7]([C@:8](/[C:9](=[C:10](/[C:11](=[O:12])[O:13][C:14]([C:15]([H:49])([H:50])[H:51])([H:47])[H:48])[H:46])[H:45])([C:16]([C@:17]1([H:54])[C:18]([H:55])([H:56])[C:19]([H:57])([H:58])[N:20]([H:59])[C:21]1=[O:22])([H:52])[H:53])[H:44])[H:43])([N:23]1[C:24]([H:60])=[C:25]([H:61])[C:26]([H:62])=[C:27]([N:28]([C:29](=[O:30])[C:31]2=[N:36][O:35][C:33]([C:34]([H:65])([H:66])[H:67])=[C:32]2[H:64])[H:63])[C:37]1=[O:38])[H:42])([H:40])[H:41])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67]]",150.0
11,11,11,[C:1](#[C:2][C:3]([C@@:4]([C:5](=[O:6])[N:7]([C@:8](/[C:9](=[C:10](/[C:11](=[O:12])[O:13][C:14]([C:15]([H:49])([H:50])[H:51])([H:47])[H:48])[H:46])[H:45])([C:16]([C@:17]1([H:54])[C:18]([H:55])([H:56])[C:19]([H:57])([H:58])[N:20]([H:59])[C:21]1=[O:22])([H:52])[H:53])[H:44])[H:43])([N:23]1[C:24]([H:60])=[C:25]([H:61])[C:26]([H:62])=[C:27]([N:28]([C:29](=[O:30])[C:31]2=[N:36][O:35][C:33]([C:34]([H:65])([H:66])[H:67])=[C:32]2[H:64])[H:63])[C:37]1=[O:38])[H:42])([H:40])[H:41])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67]]",38.02
12,12,12,[N:1]([c:2]1[c:3]2[c:4]([n:5][c:6]3[c:7]([H:18])[c:8]([H:19])[c:9]([H:20])[c:10]([H:21])[c:11]13)[C:12]([H:22])([H:23])[C:13]([H:24])([H:25])[C:14]([H:26])([H:27])[C:15]2([H:28])[H:29])([H:16])[H:17],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]]",13.8
13,13,13,[O:1]=[C:2]1[C:3]([H:25])=[C:4]([c:5]2[c:6]([H:26])[c:7]([H:27])[c:8]([H:28])[n:9][c:10]2[H:29])[N:11]([H:30])[c:12]2[c:13]([H:31])[c:14]([C:15]([c:16]3[c:17]([H:34])[c:18]([H:35])[c:19]([H:36])[c:20]([H:37])[c:21]3[H:38])([H:32])[H:33])[c:22]([H:39])[c:23]([H:40])[c:24]21,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40]]",50.0
14,14,14,[O:1]=[C:2]1[C:3]([H:26])=[C:4]([c:5]2[c:6]([H:27])[c:7]([H:28])[c:8]([H:29])[n:9][c:10]2[H:30])[N:11]([H:31])[c:12]2[c:13]([H:32])[c:14]([C:15]([O:16][H:34])([c:17]3[c:18]([H:35])[c:19]([H:36])[c:20]([H:37])[c:21]([H:38])[c:22]3[H:39])[H:33])[c:23]([H:40])[c:24]([H:41])[c:25]21,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",46.0
15,15,15,[N:1]([C:2]1([c:3]2[c:4]([H:29])[c:5]([H:30])[c:6]([C:7]3=[C:8]([c:9]4[c:10]([H:31])[c:11]([H:32])[c:12]([H:33])[c:13]([H:34])[c:14]4[H:35])[C:15]([H:36])=[C:16]([H:37])[N:17]4[C:18]([H:38])=[C:19]([H:39])[N:20]=[C:21]34)[c:22]([H:40])[c:23]2[H:41])[C:24]([H:42])([H:43])[C:25]([H:44])([H:45])[C:26]1([H:46])[H:47])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47]]",9.12
16,16,16,[N:1]([C:2]1([c:3]2[c:4]([H:29])[c:5]([H:30])[c:6]([C:7]3=[C:8]([c:9]4[c:10]([H:31])[c:11]([H:32])[c:12]([H:33])[c:13]([H:34])[c:14]4[H:35])[C:15]([H:36])=[C:16]([H:37])[N:17]4[C:18]([H:38])=[C:19]([H:39])[N:20]=[C:21]34)[c:22]([H:40])[c:23]2[H:41])[C:24]([H:42])([H:43])[C:25]([H:44])([H:45])[C:26]1([H:46])[H:47])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47]]",150.0
17,17,17,[C:1](#[C:2][c:3]1[c:4]([H:31])[c:5]([H:32])[c:6]([H:33])[c:7]([N:8]([c:9]2[n:10][c:11]([H:35])[n:12][c:13]3[c:14]([H:36])[c:15]4[c:16]([c:17]([H:37])[c:18]23)[O:19][C:20]([H:38])([H:39])[C:21]([H:40])([H:41])[O:22][C:23]([H:42])([H:43])[C:24]([H:44])([H:45])[O:25][C:26]([H:46])([H:47])[C:27]([H:48])([H:49])[O:28]4)[H:34])[c:29]1[H:50])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",21.88
18,18,18,[C:1](#[C:2][c:3]1[c:4]([H:31])[c:5]([H:32])[c:6]([H:33])[c:7]([N:8]([c:9]2[n:10][c:11]([H:35])[n:12][c:13]3[c:14]([H:36])[c:15]4[c:16]([c:17]([H:37])[c:18]23)[O:19][C:20]([H:38])([H:39])[C:21]([H:40])([H:41])[O:22][C:23]([H:42])([H:43])[C:24]([H:44])([H:45])[O:25][C:26]([H:46])([H:47])[C:27]([H:48])([H:49])[O:28]4)[H:34])[c:29]1[H:50])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",3.55
19,19,19,[O:1]=[C:2]1[C:3]([H:35])([H:36])[O:4][C:5]2([C:6]([H:37])([H:38])[C:7]([H:39])([H:40])[N:8]([S:9](=[O:10])(=[O:11])[c:12]3[c:13]([H:41])[c:14]([H:42])[c:15](-[c:16]4[c:17]([H:43])[c:18]([H:44])[c:19]5[c:20]([H:45])[n:21][c:22]([H:46])[c:23]([H:47])[c:24]5[c:25]4[H:48])[c:26]([H:49])[c:27]3[H:50])[C:28]([H:51])([H:52])[C:29]2([H:53])[H:54])[C:30]([H:55])([H:56])[N:31]1[C:32]1([H:57])[C:33]([H:58])([H:59])[C:34]1([H:60])[H:61],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61]]",150.0
20,20,20,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([c:7]1[c:8]([H:51])[c:9]([H:52])[c:10]([S:11]([C:12]([H:53])([H:54])[H:55])(=[O:13])=[O:14])[c:15]([H:56])[c:16]1[H:57])([H:49])[H:50])[C:17]1([H:58])[C:18]([H:59])([H:60])[C:19]([H:61])([H:62])[N:20]([C:21]([C:22]([C@:23]([c:24]2[c:25]([H:68])[c:26]([H:69])[c:27]([S:28]([C:29]([H:70])([H:71])[H:72])(=[O:30])=[O:31])[c:32]([H:73])[c:33]2[H:74])([c:34]2[c:35]([H:75])[c:36]([F:37])[c:38]([H:76])[c:39]([F:40])[c:41]2[H:77])[H:67])([H:65])[H:66])([H:63])[H:64])[C:42]([H:78])([H:79])[C:43]1([H:80])[H:81])([H:47])[H:48])([H:44])([H:45])[H:46],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81]]",5.79
21,21,21,[C:1]([N:2]([C:3]([H:42])([H:43])[H:44])[c:4]1[n:5][c:6]([N:7]([C:8]([C:9]2([H:48])[C:10]([H:49])([H:50])[C:11]([H:51])([H:52])[C:12]([C:13]([N:14]([S:15](=[O:16])(=[O:17])[c:18]3[c:19]([H:57])[c:20]([H:58])[c:21]([Br:22])[c:23]([H:59])[c:24]3[O:25][C:26]([F:27])([F:28])[F:29])[H:56])([H:54])[H:55])([H:53])[C:30]([H:60])([H:61])[C:31]2([H:62])[H:63])([H:46])[H:47])[H:45])[n:32][c:33]2[c:34]([H:64])[c:35]([H:65])[c:36]([H:66])[c:37]([H:67])[c:38]12)([H:39])([H:40])[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67]]",50.12
22,22,22,[C:1]([C@:2]1([H:28])[C:3]([H:29])([H:30])[N:4]([c:5]2[c:6]([H:31])[c:7]([H:32])[c:8]3[c:9]([n:10]2)[N:11]([H:33])[C:12](=[O:13])[C:14]([H:34])([H:35])[O:15]3)[C@@:16]([c:17]2[c:18]([H:37])[c:19]([H:38])[c:20]([H:39])[c:21]([H:40])[c:22]2[H:41])([H:36])[C:23]([H:42])([H:43])[O:24]1)([H:25])([H:26])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43]]",52.48
23,23,23,[O:1]=[C:2]1[N:3]([H:35])[c:4]2[c:5]([O:6][H:36])[c:7]([H:37])[c:8]([H:38])[c:9]([C@@:10]([O:11][H:40])([C:12]([N:13]([C:14]([C:15]([c:16]3[c:17]([H:48])[c:18]([H:49])[c:19]([H:50])[c:20]([C:21]([N:22]([C:23]([C:24]([c:25]4[c:26]([H:58])[c:27]([H:59])[c:28]([H:60])[c:29]([H:61])[c:30]4[F:31])([H:56])[H:57])([H:54])[H:55])[H:53])([H:51])[H:52])[c:32]3[H:62])([H:46])[H:47])([H:44])[H:45])[H:43])([H:41])[H:42])[H:39])[c:33]2[S:34]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",22.0
24,24,24,[C:1]([O:2][c:3]1[c:4]([H:39])[c:5]([H:40])[c:6]([H:41])[c:7]([H:42])[c:8]1[C:9]([C:10]([N:11]([C:12]([c:13]1[c:14]([H:50])[c:15]([H:51])[c:16]([H:52])[c:17]([C:18]([C:19]([N:20]([C:21]([C@:22]([O:23][H:61])([c:24]2[c:25]([H:62])[c:26]([H:63])[c:27]([O:28][H:64])[c:29]3[c:34]2[S:33][C:31](=[O:32])[N:30]3[H:65])[H:60])([H:58])[H:59])[H:57])([H:55])[H:56])([H:53])[H:54])[c:35]1[H:66])([H:48])[H:49])[H:47])([H:45])[H:46])([H:43])[H:44])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66]]",29.0
25,25,25,[O:1]=[C:2]1[N:3]([H:35])[c:4]2[c:5]([O:6][H:36])[c:7]([H:37])[c:8]([H:38])[c:9]([C@@:10]([O:11][H:40])([C:12]([N:13]([C:14]([C:15]([c:16]3[c:17]([H:48])[c:18]([H:49])[c:19]([H:50])[c:20]([C:21]([N:22]([C:23]([C:24]([c:25]4[c:26]([H:58])[c:27]([H:59])[c:28]([H:60])[c:29]([H:61])[c:30]4[Cl:31])([H:56])[H:57])([H:54])[H:55])[H:53])([H:51])[H:52])[c:32]3[H:62])([H:46])[H:47])([H:44])[H:45])[H:43])([H:41])[H:42])[H:39])[c:33]2[S:34]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",42.0
26,26,26,[O:1]=[C:2]1[N:3]([H:35])[c:4]2[c:5]([O:6][H:36])[c:7]([H:37])[c:8]([H:38])[c:9]([C@@:10]([O:11][H:40])([C:12]([N:13]([C:14]([C:15]([c:16]3[c:17]([H:48])[c:18]([H:49])[c:19]([H:50])[c:20]([C:21]([N:22]([C:23]([C:24]([c:25]4[c:26]([H:58])[c:27]([H:59])[c:28]([H:60])[c:29]([H:61])[c:30]4[F:31])([H:56])[H:57])([H:54])[H:55])[H:53])([H:51])[H:52])[c:32]3[H:62])([H:46])[H:47])([H:44])[H:45])[H:43])([H:41])[H:42])[H:39])[c:33]2[S:34]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",3.0
27,27,27,[O:1]=[C:2]1[N:3]([H:36])[c:4]2[c:5]([O:6][H:37])[c:7]([H:38])[c:8]([H:39])[c:9]([C@@:10]([O:11][H:41])([C:12]([N:13]([C:14]([C:15]([c:16]3[c:17]([H:49])[c:18]([H:50])[c:19]([H:51])[c:20]([C:21]([N:22]([C:23]([C:24]([c:25]4[c:26]([Cl:27])[c:28]([H:59])[c:29]([H:60])[c:30]([H:61])[c:31]4[Cl:32])([H:57])[H:58])([H:55])[H:56])[H:54])([H:52])[H:53])[c:33]3[H:62])([H:47])[H:48])([H:45])[H:46])[H:44])([H:42])[H:43])[H:40])[c:34]2[S:35]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",78.0
28,28,28,[O:1]=[C:2]1[N:3]([H:36])[c:4]2[c:5]([O:6][H:37])[c:7]([H:38])[c:8]([H:39])[c:9]([C@@:10]([O:11][H:41])([C:12]([N:13]([C:14]([C:15]([c:16]3[c:17]([H:49])[c:18]([H:50])[c:19]([H:51])[c:20]([C:21]([N:22]([C:23]([C:24]([c:25]4[c:26]([Cl:27])[c:28]([H:59])[c:29]([H:60])[c:30]([H:61])[c:31]4[Cl:32])([H:57])[H:58])([H:55])[H:56])[H:54])([H:52])[H:53])[c:33]3[H:62])([H:47])[H:48])([H:45])[H:46])[H:44])([H:42])[H:43])[H:40])[c:34]2[S:35]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",5.17
29,29,29,[C:1]([O:2][c:3]1[c:4]([H:30])[c:5]([H:31])[c:6]2[c:25]([c:26]1[H:46])[S:24][C:8]([N:9]([C:10](=[O:11])[C:12]([C:13]([c:14]1[c:15]([H:37])[c:16]([H:38])[c:17]([O:18][C:19]([H:39])([H:40])[H:41])[c:20]([O:21][C:22]([H:42])([H:43])[H:44])[c:23]1[H:45])([H:35])[H:36])([H:33])[H:34])[H:32])=[N:7]2)([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46]]",150.0
