,,reaction_id,smiles,reaction_core,activation_energy
10,10,10,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([c:7]1[c:8]([H:51])[c:9]([H:52])[c:10]([S:11]([C:12]([H:53])([H:54])[H:55])(=[O:13])=[O:14])[c:15]([H:56])[c:16]1[H:57])([H:49])[H:50])[C:17]1([H:58])[C:18]([H:59])([H:60])[C:19]([H:61])([H:62])[N:20]([C:21]([C:22]([C@@:23]([c:24]2[c:25]([H:68])[c:26]([C:27]([H:69])([H:70])[H:71])[c:28]([H:72])[c:29]([C:30]([H:73])([H:74])[H:75])[c:31]2[H:76])([C:32]2([H:77])[C:33]([H:78])([H:79])[C:34]([H:80])([H:81])[N:35]([S:36]([C:37]([H:82])([H:83])[H:84])(=[O:38])=[O:39])[C:40]([H:85])([H:86])[C:41]2([H:87])[H:88])[H:67])([H:65])[H:66])([H:63])[H:64])[C:42]([H:89])([H:90])[C:43]1([H:91])[H:92])([H:47])[H:48])([H:44])([H:45])[H:46],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92]]",150.0
11,11,11,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([c:7]1[c:8]([H:53])[c:9]([H:54])[c:10]([S:11]([C:12]([H:55])([H:56])[H:57])(=[O:13])=[O:14])[c:15]([H:58])[c:16]1[H:59])([H:51])[H:52])[C:17]1([H:60])[C:18]([H:61])([H:62])[C:19]([H:63])([H:64])[N:20]([C:21]([C:22]([C@@:23]([c:24]2[c:25]([H:70])[c:26]([H:71])[c:27]([H:72])[c:28]([C:29]([F:30])([F:31])[F:32])[c:33]2[H:73])([C:34]2([H:74])[C:35]([H:75])([H:76])[C:36]([H:77])([H:78])[N:37]([S:38]([C:39]([H:79])([H:80])[H:81])(=[O:40])=[O:41])[C:42]([H:82])([H:83])[C:43]2([H:84])[H:85])[H:69])([H:67])[H:68])([H:65])[H:66])[C:44]([H:86])([H:87])[C:45]1([H:88])[H:89])([H:49])[H:50])([H:46])([H:47])[H:48],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89]]",17.33
12,12,12,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([c:7]1[c:8]([H:51])[c:9]([H:52])[c:10]([S:11]([C:12]([H:53])([H:54])[H:55])(=[O:13])=[O:14])[c:15]([H:56])[c:16]1[H:57])([H:49])[H:50])[C:17]1([H:58])[C:18]([H:59])([H:60])[C:19]([H:61])([H:62])[N:20]([C:21]([C:22]([C@@:23]([c:24]2[c:25]([H:68])[c:26]([Cl:27])[c:28]([H:69])[c:29]([Cl:30])[c:31]2[H:70])([C:32]2([H:71])[C:33]([H:72])([H:73])[C:34]([H:74])([H:75])[N:35]([S:36]([C:37]([H:76])([H:77])[H:78])(=[O:38])=[O:39])[C:40]([H:79])([H:80])[C:41]2([H:81])[H:82])[H:67])([H:65])[H:66])([H:63])[H:64])[C:42]([H:83])([H:84])[C:43]1([H:85])[H:86])([H:47])[H:48])([H:44])([H:45])[H:46],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86]]",17.5
13,13,13,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([c:7]1[c:8]([H:49])[c:9]([H:50])[c:10]([S:11]([C:12]([H:51])([H:52])[H:53])(=[O:13])=[O:14])[c:15]([H:54])[c:16]1[H:55])([H:47])[H:48])[C:17]1([H:56])[C:18]([H:57])([H:58])[C:19]([H:59])([H:60])[N:20]([C:21]([C:22]([C@@:23]([c:24]2[c:25]([H:66])[c:26]([H:67])[c:27]([H:68])[c:28]([H:69])[c:29]2[H:70])([C:30]2([H:71])[C:31]([H:72])([H:73])[C:32]([H:74])([H:75])[N:33]([S:34]([C:35]([H:76])([H:77])[H:78])(=[O:36])=[O:37])[C:38]([H:79])([H:80])[C:39]2([H:81])[H:82])[H:65])([H:63])[H:64])([H:61])[H:62])[C:40]([H:83])([H:84])[C:41]1([H:85])[H:86])([H:45])[H:46])([H:42])([H:43])[H:44],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86]]",30.5
14,14,14,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([c:7]1[c:8]([H:52])[c:9]([H:53])[c:10]([S:11]([C:12]([H:54])([H:55])[H:56])(=[O:13])=[O:14])[c:15]([H:57])[c:16]1[H:58])([H:50])[H:51])[C:17]1([H:59])[C:18]([H:60])([H:61])[C:19]([H:62])([H:63])[N:20]([C:21]([C:22]([C@@:23]([c:24]2[c:25]([H:69])[c:26]([H:70])[c:27]([H:71])[c:28]([H:72])[c:29]2[H:73])([C:30]2([H:74])[C:31]([H:75])([H:76])[C:32]([H:77])([H:78])[N:33]([S:34](=[O:35])(=[O:36])[C:37]([F:38])([F:39])[F:40])[C:41]([H:79])([H:80])[C:42]2([H:81])[H:82])[H:68])([H:66])[H:67])([H:64])[H:65])[C:43]([H:83])([H:84])[C:44]1([H:85])[H:86])([H:48])[H:49])([H:45])([H:46])[H:47],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86]]",27.5
15,15,15,[C:1]([C:2]([C:3]([C:4]([C:5]([H:40])([H:41])[H:42])([H:38])[H:39])([N:6]([C:7](=[O:8])[C:9]1=[C:20]([N:21]([S:22](=[O:23])(=[O:24])[c:25]2[c:26]([H:53])[c:27]([H:54])[c:28]([C:29]([H:55])([H:56])[H:57])[c:30]([H:58])[c:31]2[H:59])[H:52])[N:12]([C:13]([c:14]2[c:15]([H:47])[c:16]([H:48])[c:17]([H:49])[c:18]([H:50])[c:19]2[H:51])([H:45])[H:46])[N:11]=[C:10]1[H:44])[H:43])[H:37])([H:35])[H:36])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]]",59.0
16,16,16,[C:1]([C:2]([C:3]([C:4]1([H:19])[C:5]([H:20])([H:21])[C:6]([H:22])([H:23])[C:7]([H:24])([H:25])[C:8]([H:26])([H:27])[C:9]([N:10]([H:28])[H:29])=[N:11]1)([H:17])[H:18])([H:15])[H:16])([H:12])([H:13])[H:14],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]]",3.0
17,17,17,[O:1]=[C:2]1[C:3]([H:29])([H:30])[C:4]2([C:5]([H:31])([H:32])[C:6]([H:33])([H:34])[C:7]([H:35])([H:36])[C:8]2([H:37])[H:38])[C:9]([H:39])([H:40])[C:10](=[O:11])[N:12]1[C:13]([C:14]([C:15]([C:16]([N:17]1[C:18]([H:49])([H:50])[C:19]([H:51])([H:52])[N:20]([c:21]2[n:22][c:23]([H:53])[c:24]([H:54])[c:25]([H:55])[n:26]2)[C:27]([H:56])([H:57])[C:28]1([H:58])[H:59])([H:47])[H:48])([H:45])[H:46])([H:43])[H:44])([H:41])[H:42],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]]",116.0
18,18,18,[C:1]([C:2](=[O:3])[N:4]1[C:5]([H:41])([H:42])[C:6]([H:43])([H:44])[N:7]([C:8]([C:9]([O:10][c:11]2[c:12]([H:49])[c:13]([H:50])[c:14]([C:15]3([H:51])[C:16]([H:52])([H:53])[C:17]([H:54])([H:55])[N:18]([C:19]4=[N:31][N:30]5[C:22](=[N:23][N:24]=[C:25]5[C:26]([F:27])([F:28])[F:29])[C:21]([H:57])=[C:20]4[H:56])[C:32]([H:58])([H:59])[C:33]3([H:60])[H:61])[c:34]([H:62])[c:35]2[H:63])([H:47])[H:48])([H:45])[H:46])[C:36]([H:64])([H:65])[C:37]1([H:66])[H:67])([H:38])([H:39])[H:40],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67]]",150.0
19,19,19,[C:1]([C:2](=[O:3])[N:4]1[C:5]([H:42])([H:43])[C:6]([H:44])([H:45])[N:7]([C:8]([C:9]([O:10][c:11]2[c:12]([H:50])[c:13]([H:51])[c:14]([C:15]3([O:16][H:52])[C:17]([H:53])([H:54])[C:18]([H:55])([H:56])[N:19]([C:20]4=[N:32][N:31]5[C:23](=[N:24][N:25]=[C:26]5[C:27]([F:28])([F:29])[F:30])[C:22]([H:58])=[C:21]4[H:57])[C:33]([H:59])([H:60])[C:34]3([H:61])[H:62])[c:35]([H:63])[c:36]2[H:64])([H:48])[H:49])([H:46])[H:47])[C:37]([H:65])([H:66])[C:38]1([H:67])[H:68])([H:39])([H:40])[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68]]",89.13
20,20,20,[O:1]([C:2]([c:3]1[c:4]([H:39])[c:5]([H:40])[c:6](-[c:7]2[c:8]([H:41])[c:9]([H:42])[c:10]([C:11]([N:12]3[C:13]([H:45])([H:46])[C:14]([H:47])([H:48])[N:15]([C:16]([c:17]4[c:18]([H:51])[c:19]([H:52])[n:20][c:21]([H:53])[c:22]4[H:54])([H:49])[H:50])[C:23]([H:55])([H:56])[C:24]3([H:57])[H:58])([H:43])[H:44])[c:25]([H:59])[c:26]2[H:60])[c:27]([F:28])[c:29]1[H:61])([C:30]([F:31])([F:32])[F:33])[C:34]([F:35])([F:36])[F:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61]]",48.98
21,21,21,[O:1]=[S:2]1(=[O:3])[C:4]([H:21])([H:22])[C:5]([O:6][H:24])([H:23])[C:7]([N:8]2[C:9]([H:26])([H:27])[C:10]([H:28])([H:29])[C:11]([c:12]3[c:13]([H:31])[c:14]([H:32])[c:15]([H:33])[c:16]([H:34])[c:17]3[H:35])([H:30])[C:18]([H:36])([H:37])[C:19]2([H:38])[H:39])([H:25])[C:20]1([H:40])[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",5.25
22,22,22,[C:1]([C:2]([C:3]([H:32])([H:33])[H:34])([C:4]([N:5]1[C:6](=[O:7])[N:8]([C:9]([H:37])([H:38])[H:39])[C:10](=[O:11])[C:12]2=[C:13]([H:40])[N:14]([C:15]([c:16]3[c:17]([H:43])[c:18]([H:44])[c:19]([H:45])[c:20]4[c:21]([H:46])[c:22]([H:47])[c:23]([H:48])[c:24]([H:49])[c:25]34)([H:41])[H:42])[C:26]([H:50])=[C:27]12)([H:35])[H:36])[H:31])([H:28])([H:29])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",14.0
23,23,23,[C:1]([C:2]([N:3]([C:4]([C:5]([O:6][H:34])([c:7]1[c:8]([H:35])[c:9]([H:36])[c:10]([N+:11](=[O:12])[O-:13])[c:14]([H:37])[c:15]1[H:38])[H:33])([H:31])[H:32])[H:30])([C:16]12[C:17]([H:39])([H:40])[C:18]3([H:41])[C:19]([H:42])([H:43])[C:20]([H:44])([C:21]([H:45])([H:46])[C:22]([H:47])([C:23]3([H:48])[H:49])[C:24]1([H:50])[H:51])[C:25]2([H:52])[H:53])[H:29])([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53]]",30.5
24,24,24,[C:1]([S:2](=[O:3])(=[O:4])[N:5]1[C:6]([H:39])([H:40])[C:7]([H:41])([H:42])[N:8]([C:9]([C:10]2=[C:11]([H:45])[c:12]3[n:13][c:14](-[c:15]4[c:16]([H:46])[c:17]([H:47])[c:18]([H:48])[c:19]5[c:23]4[C:22]([H:50])=[N:21][N:20]5[H:49])[n:24][c:25]([N:26]4[C:27]([H:51])([H:52])[C:28]([H:53])([H:54])[O:29][C:30]([H:55])([H:56])[C:31]4([H:57])[H:58])[c:32]3[S:33]2)([H:43])[H:44])[C:34]([H:59])([H:60])[C:35]1([H:61])[H:62])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",14.79
25,25,25,[c:1]1([H:16])[c:2]([H:17])[c:3]([H:18])[c:4]([C:5]2=[c:13]3[c:8]([c:9]([H:20])[c:10]([H:21])[c:11]([H:22])[c:12]3[H:23])=[N:7][N:6]2[H:19])[c:14]([H:24])[c:15]1[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25]]",3.0
26,26,26,[C:1]([C:2]([C:3]([C:4]1=[C:5]([H:44])[C:6]([O:7][C:8]([c:9]2[c:10]([H:47])[c:11]([H:48])[c:12]([H:49])[c:13]([H:50])[c:14]2[H:51])([H:45])[H:46])=[C:15]([H:52])[C:16](=[O:17])[N:18]1[C:19]([c:20]1[c:21]([H:55])[c:22]([H:56])[c:23](-[c:24]2[c:25]([H:57])[c:26]([H:58])[c:27]([H:59])[c:28]([H:60])[c:29]2[C:30]2=[N:34][N:33]([H:61])[N:32]=[N:31]2)[c:35]([H:62])[c:36]1[H:63])([H:53])[H:54])([H:42])[H:43])([H:40])[H:41])([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",20.42
27,27,27,[C:1]([O:2][c:3]1[c:4]([H:38])[c:5]([H:39])[c:6]([C:7]([O:8][c:9]2[n:10][c:11]([Br:12])[c:13]([H:42])[n:14][c:15]2[N:16]([S:17](=[O:18])(=[O:19])[c:20]2[c:21]([H:44])[c:22]([H:45])[c:23]([C:24]([H:46])([H:47])[H:48])[c:25]([H:49])[c:26]2[H:50])[H:43])([H:40])[H:41])[c:27]([H:51])[c:28]1[O:29][C:30]([C:31]([N:32]([C:33]([H:56])([H:57])[H:58])[C:34]([H:59])([H:60])[H:61])([H:54])[H:55])([H:52])[H:53])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61]]",7.0
28,28,28,[C:1]([C:2]([O:3][c:4]1[n:5][c:6]([H:34])[c:7]([C:8]([H:35])([H:36])[H:37])[c:9]2[c:10]1[C@@:11]([c:12]1[c:13]([H:39])[c:14]([H:40])[c:15]([C:16]#[N:17])[c:18]([H:41])[c:19]1[O:20][C:21]([H:42])([H:43])[H:44])([H:38])[C:22]([C:23]([N:24]([H:45])[H:46])=[O:25])=[C:26]([C:27]([H:47])([H:48])[H:49])[N:28]2[H:50])([H:32])[H:33])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",97.72
29,29,29,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]1=[C:7]([C:8]([H:34])([H:35])[H:36])[N:9]([H:37])[C:10]([C:11]([H:38])([H:39])[H:40])=[C:12]([C:13]([C:14]([H:41])([H:42])[H:43])=[O:15])[C@:16]1([c:17]1[c:18]([H:45])[c:19]([H:46])[c:20]([H:47])[c:21]2[c:28]1[O:27][C:25]([C:26]([H:49])([H:50])[H:51])=[C:24]([H:48])[C:22]2=[O:23])[H:44])([H:32])[H:33])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51]]",150.0
30,30,30,[O:1]=[C:2]1[N:3]([H:32])[c:4]2[c:5]([O:6][H:33])[c:7]([H:34])[c:8]([H:35])[c:9]([C@@:10]([O:11][H:37])([C:12]([N:13]([C:14]([C:15]([S:16][C:17]([C:18]([C:19]([N:20]([C:21]([C:22]([c:23]3[c:24]([H:56])[c:25]([H:57])[c:26]([H:58])[c:27]([Cl:28])[c:29]3[H:59])([H:54])[H:55])([H:52])[H:53])[H:51])([H:49])[H:50])([H:47])[H:48])([H:45])[H:46])([H:43])[H:44])([H:41])[H:42])[H:40])([H:38])[H:39])[H:36])[c:30]2[S:31]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]]",8.0
31,31,31,[C:1]([C:2]([O:3][c:4]1[c:5]([H:39])[c:6]([H:40])[c:7]([C:8]([C:9]([N:10]([C:11]([C:12]([C:13]([S:14][C:15]([C:16]([N:17]([C:18]([C@:19]([O:20][H:60])([c:21]2[c:22]([H:61])[c:23]([H:62])[c:24]([O:25][H:63])[c:26]3[c:31]2[S:30][C:28](=[O:29])[N:27]3[H:64])[H:59])([H:57])[H:58])[H:56])([H:54])[H:55])([H:52])[H:53])([H:50])[H:51])([H:48])[H:49])([H:46])[H:47])[H:45])([H:43])[H:44])([H:41])[H:42])[c:32]([H:65])[c:33]1[H:66])([H:37])[H:38])([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66]]",75.0
32,32,32,[C:1]([C:2]([c:3]1[c:4]([H:38])[c:5]([H:39])[c:6]([C:7]([C:8]([N:9]([C:10]([C:11]([C:12]([S:13][C:14]([C:15]([N:16]([C:17]([C@:18]([O:19][H:59])([c:20]2[c:21]([H:60])[c:22]([H:61])[c:23]([O:24][H:62])[c:25]3[c:30]2[S:29][C:27](=[O:28])[N:26]3[H:63])[H:58])([H:56])[H:57])[H:55])([H:53])[H:54])([H:51])[H:52])([H:49])[H:50])([H:47])[H:48])([H:45])[H:46])[H:44])([H:42])[H:43])([H:40])[H:41])[c:31]([H:64])[c:32]1[H:65])([H:36])[H:37])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65]]",68.0
