,,reaction_id,smiles,reaction_core,activation_energy
15,15,15,[N:1]#[C:2][c:3]1[c:4]([H:20])[c:5]([C:6]2=[N:7][N:8]([H:21])[C:9]([c:10]3[c:11]([H:22])[c:12]([H:23])[n:13][c:14]([H:24])[c:15]3[H:25])=[N:16]2)[c:17]([H:26])[c:18]([H:27])[n:19]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27]]",5.0
16,16,16,[C:1]([C:2]([c:3]1[c:4]([C:5]([H:34])([H:35])[H:36])[n:6][c:7]([S:8][C:9]([C:10](=[O:11])[N:12]([C:13]2=[N:14][C:15]([c:16]3[c:17]([H:40])[c:18]([H:41])[c:19]([O:20][C:21]([H:42])([H:43])[H:44])[c:22]([H:45])[c:23]3[H:46])=[C:24]([H:47])[S:25]2)[H:39])([H:37])[H:38])[n:26][c:27]1[O:28][H:48])([H:32])[H:33])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48]]",66.07
17,17,17,[C:1]([C@@:2]([C:3](=[O:4])[O:5][C@@:6]1([H:40])[C:7]([H:41])([H:42])[N+:8]2([C:9]([C:10]([C:11]3=[C:12]([H:47])[N:13]([H:48])[c:14]4[c:15]([H:49])[c:16]([H:50])[c:17]([H:51])[c:18]([H:52])[c:19]43)([H:45])[H:46])([H:43])[H:44])[C:20]([H:53])([H:54])[C:21]([H:55])([H:56])[C:22]1([H:57])[C:23]([H:58])([H:59])[C:24]2([H:60])[H:61])([c:25]1[c:26]([H:62])[c:27]([H:63])[c:28]([H:64])[c:29]([H:65])[c:30]1[H:66])[N:31]1[C:32]([H:67])([H:68])[C:33]([H:69])([H:70])[C:34]([H:71])([H:72])[C:35]([H:73])([H:74])[C:36]1([H:75])[H:76])([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76]]",66.0
18,18,18,[C:1]([O:2][c:3]1[c:4]([H:29])[c:5]([H:30])[c:6]([C:7]([C@@:8]([C:9]([H:34])([H:35])[H:36])([N:10]([C:11]([C@:12]([O:13][H:41])([c:14]2[c:15]([H:42])[c:16]([H:43])[c:17]([O:18][H:44])[c:19]([N:20]([C:21](=[O:22])[H:46])[H:45])[c:23]2[H:47])[H:40])([H:38])[H:39])[H:37])[H:33])([H:31])[H:32])[c:24]([H:48])[c:25]1[H:49])([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]]",9.0
19,19,19,[O:1]=[C:2]([O:3][H:20])[C:4]([c:5]1[c:6]([H:23])[c:7]([H:24])[c:8]([H:25])[c:9]([H:26])[c:10]1[N:11]([c:12]1[c:13]([Cl:14])[c:15]([H:28])[c:16]([H:29])[c:17]([H:30])[c:18]1[Cl:19])[H:27])([H:21])[H:22],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]]",66.5
20,20,20,[C:1]([c:2]1[c:3]([H:22])[c:4]([H:23])[c:5]([H:24])[c:6]([N:7]([c:8]2[c:9]([H:26])[c:10]([H:27])[c:11]([H:28])[c:12]([H:29])[c:13]2[C:14](=[O:15])[O:16][H:30])[H:25])[c:17]1[C:18]([H:31])([H:32])[H:33])([H:19])([H:20])[H:21],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33]]",9.0
21,21,21,[O:1]=[C:2]([N:3]([c:4]1[c:5]([H:29])[c:6]([H:30])[c:7]([H:31])[c:8]([C:9]2=[N:10][N:11]=[N:12][N:13]2[H:32])[c:14]1[H:33])[H:28])[c:15]1[c:16]([H:34])[c:17]([C:18]([F:19])([F:20])[F:21])[c:22]([H:35])[c:23]2[c:27]1[N:26]=[C:25]([H:37])[N:24]2[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37]]",4.47
22,22,22,[C:1]([C:2]([C:3]([C:4]([C:5]([H:40])([H:41])[H:42])([H:38])[H:39])([N:6]([C:7](=[O:8])[C:9]1=[C:20]([N:21]([S:22](=[O:23])(=[O:24])[c:25]2[c:26]([H:53])[c:27]([H:54])[c:28]([C:29]([H:55])([H:56])[H:57])[c:30]([H:58])[c:31]2[H:59])[H:52])[N:12]([C:13]([c:14]2[c:15]([H:47])[c:16]([H:48])[c:17]([H:49])[c:18]([H:50])[c:19]2[H:51])([H:45])[H:46])[N:11]=[C:10]1[H:44])[H:43])[H:37])([H:35])[H:36])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]]",59.0
23,23,23,[C:1]([C@:2]([C:3]([O:4][H:30])([H:28])[H:29])([N:5]([c:6]1[n:7][c:8]([S:9][C:10]([c:11]2[c:12]([H:34])[c:13]([H:35])[c:14]([H:36])[c:15]([H:37])[c:16]2[H:38])([H:32])[H:33])[n:17][c:18]2[c:23]1[N:22]([H:40])[C:20](=[O:21])[N:19]2[H:39])[H:31])[H:27])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40]]",3.0
24,25,25,[C:1]([c:2]1[c:3]([H:35])[c:4]([H:36])[c:5]([C:6](=[O:7])[N:8]([C:9]2=[N:13][O:12][C:11]([H:39])=[C:10]2[H:38])[H:37])[c:14]([H:40])[c:15]1[N:16]([C:17](=[O:18])[C:19]1=[C:30]([N:31]([H:47])[H:48])[N:22]([c:23]2[c:24]([H:43])[c:25]([H:44])[c:26]([H:45])[c:27]([H:46])[c:28]2[F:29])[N:21]=[C:20]1[H:42])[H:41])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48]]",3.0
25,26,26,[C:1]([c:2]1[c:3]([H:21])[c:4]([H:22])[c:5]([H:23])[c:6]([H:24])[c:7]1[N:8]([c:9]1[n:10][c:11]([N:12]([H:26])[H:27])[n:13][c:14]([C:15]([H:28])([H:29])[H:30])[c:16]1[Br:17])[H:25])([H:18])([H:19])[H:20],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]]",150.0
26,27,27,[O:1]=[C:2]([N:3]([C:4]([C:5]([C:6]([C:7]([C:8]([C:9]([N:10]([C:11]([C:12]([c:13]1[c:14]([H:49])[c:15]([H:50])[c:16]([O:17][H:51])[c:18]2[c:23]1[S:22][C:20]([O:21][H:52])=[N:19]2)([H:47])[H:48])([H:45])[H:46])[H:44])([H:42])[H:43])([H:40])[H:41])([H:38])[H:39])([H:36])[H:37])([H:34])[H:35])([H:32])[H:33])[H:31])[N:24]([c:25]1[c:26]([H:54])[c:27]([H:55])[c:28]([H:56])[c:29]([H:57])[c:30]1[H:58])[H:53],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",11.0
27,28,28,[C:1]([c:2]1[c:3]([H:37])[c:4]([H:38])[c:5]([C:6]([C:7]([O:8][C:9]([C:10]([N:11]([S:12](=[O:13])(=[O:14])[C:15]([C:16]([C:17]([N:18]([C:19]([C:20]([c:21]2[c:22]([H:59])[c:23]([H:60])[c:24]([O:25][H:61])[c:26]3[c:31]2[S:30][C:28]([O:29][H:62])=[N:27]3)([H:57])[H:58])([H:55])[H:56])[H:54])([H:52])[H:53])([H:50])[H:51])([H:48])[H:49])[H:47])([H:45])[H:46])([H:43])[H:44])([H:41])[H:42])([H:39])[H:40])[c:32]([H:63])[c:33]1[H:64])([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64]]",150.0
28,29,29,[O:1]=[C:2]([N:3]([C:4]1=[N:5][c:6]2[c:7]([H:27])[c:8]([H:28])[c:9]([H:29])[c:10]([H:30])[c:11]2[N:12]1[C:13]([C:14]([C:15]([O:16][H:37])([H:35])[H:36])([H:33])[H:34])([H:31])[H:32])[H:26])[c:17]1[c:18]([H:38])[c:19]([H:39])[c:20]([H:40])[c:21]([N+:22](=[O:23])[O-:24])[c:25]1[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",112.2
29,30,30,[O:1]=[C:2]([N:3]([C:4]1=[N:5][c:6]2[c:7]([H:20])[c:8]([H:21])[c:9]([H:22])[c:10]([H:23])[c:11]2[N:12]1[H:24])[H:19])[c:13]1[c:14]([H:25])[c:15]([H:26])[c:16]([H:27])[c:17]([H:28])[c:18]1[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]]",64.0
30,31,31,[O:1]=[C:2]([N:3]([c:4]1[c:5]([H:49])[c:6]([H:50])[c:7]([H:51])[c:8]([H:52])[c:9]1-[c:10]1[c:11]([H:53])[c:12]([H:54])[c:13]([H:55])[c:14]([H:56])[c:15]1[H:57])[H:48])[O:16][C:17]1([H:58])[C:18]([H:59])([H:60])[C:19]([H:61])([H:62])[N:20]([C:21]([C:22]([C:23]([C:24]([C:25]([C:26]([C:27]([C:28]([C:29]([N:30]([C:31]([C@:32]([O:33][H:85])([c:34]2[c:35]([H:86])[c:36]([H:87])[c:37]([O:38][H:88])[c:39]3[c:45]2[C:44]([H:91])=[C:43]([H:90])[C:41](=[O:42])[N:40]3[H:89])[H:84])([H:82])[H:83])[H:81])([H:79])[H:80])([H:77])[H:78])([H:75])[H:76])([H:73])[H:74])([H:71])[H:72])([H:69])[H:70])([H:67])[H:68])([H:65])[H:66])([H:63])[H:64])[C:46]([H:92])([H:93])[C:47]1([H:94])[H:95],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95]]",19.5
31,32,32,[O:1]=[C:2]([N:3]([C:4]([C:5]1([O:6][H:32])[C:7]([H:33])([H:34])[C:8]([H:35])([H:36])[C:9]([H:37])([H:38])[C:10]([H:39])([H:40])[C:11]([H:41])([H:42])[C:12]1([H:43])[H:44])([H:30])[H:31])[H:29])[c:13]1[c:14]([H:45])[c:15](-[c:16]2[c:17]([H:46])[c:18]([H:47])[c:19]([H:48])[c:20]([H:49])[c:21]2[C:22](=[O:23])[O:24][H:50])[c:25]([H:51])[c:26]([H:52])[c:27]1[Cl:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",3.0
32,33,33,[O:1]=[C:2]([c:3]1[c:4]([H:35])[c:5]([H:36])[c:6]([C:7]2=[N:11][N:10]([H:37])[N:9]=[N:8]2)[c:12]([H:38])[c:13]1[H:39])[N:14]1[C:15]([H:40])([H:41])[C:16]([H:42])([H:43])[C:17]([N:18]2[C:19]([H:45])([H:46])[C:20]([H:47])([H:48])[C:21]([O:22][c:23]3[c:24]([H:50])[c:25]([H:51])[c:26]([Cl:27])[c:28]([Cl:29])[c:30]3[H:52])([H:49])[C:31]([H:53])([H:54])[C:32]2([H:55])[H:56])([H:44])[C:33]([H:57])([H:58])[C:34]1([H:59])[H:60],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60]]",28.0
33,34,34,[O:1]=[C:2]([N:3]([c:4]1[c:5]([H:23])[c:6]([H:24])[c:7]([N+:8](=[O:9])[O-:10])[c:11]([H:25])[c:12]1[O:13][H:26])[H:22])[N:14]([c:15]1[c:16]([H:28])[c:17]([H:29])[c:18]([H:30])[c:19]([H:31])[c:20]1[Br:21])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]]",3.0
34,35,35,[C:1]([C:2]([O:3][C:4]1=[N:5][O:6][c:7]2[c:8]([H:34])[c:9]([O:10][C:11]([C:12]([C:13]3([H:39])[C:14]([H:40])([H:41])[C:15]([H:42])([H:43])[N:16]([c:17]4[c:18]([H:44])[c:19]([H:45])[c:20]([C:21]([H:46])([H:47])[H:48])[n:22][n:23]4)[C:24]([H:49])([H:50])[C:25]3([H:51])[H:52])([H:37])[H:38])([H:35])[H:36])[c:26]([H:53])[c:27]([H:54])[c:28]21)([H:32])[H:33])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]]",30.2
