,,reaction_id,smiles,reaction_core,activation_energy
10,10,10,[C:1]([C:2]([C:3]([C:4]([C:5]([H:39])([H:40])[H:41])([H:37])[H:38])([N:6]([C:7](=[O:8])[C:9]1=[C:19]([N:20]([S:21](=[O:22])(=[O:23])[c:24]2[c:25]([H:49])[c:26]([H:50])[c:27]([C:28]([H:51])([H:52])[H:53])[c:29]([H:54])[c:30]2[H:55])[H:48])[N:12]([c:13]2[c:14]([H:44])[c:15]([H:45])[c:16]([H:46])[c:17]([H:47])[n:18]2)[N:11]=[C:10]1[H:43])[H:42])[H:36])([H:34])[H:35])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55]]",3.0
11,11,11,[C:1]([O:2][c:3]1[c:4]([H:34])[c:5]([H:35])[c:6]([N:7]([C:8]([C:9]([H:36])([H:37])[H:38])=[O:10])[C:11]([C:12](=[O:13])[N:14]([C:15]2([H:41])[C:16]([H:42])([H:43])[C:17]([H:44])([H:45])[C:18]([H:46])([H:47])[C:19]2([H:48])[H:49])[H:40])([c:20]2[c:21]([H:50])[c:22]([H:51])[c:23]([H:52])[c:24]([H:53])[c:25]2[F:26])[H:39])[c:27]([O:28][C:29]([H:54])([H:55])[H:56])[c:30]1[H:57])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57]]",150.0
12,12,12,[O:1]=[C:2]([C:3]([C:4]12[C:5]([H:34])([H:35])[C:6]3([H:36])[C:7]([H:37])([H:38])[C:8]([H:39])([C:9]([H:40])([H:41])[C:10]([H:42])([C:11]3([H:43])[H:44])[C:12]1([H:45])[H:46])[C:13]2([H:47])[H:48])([H:32])[H:33])[N:14]([c:15]1[c:16]([H:50])[c:17]([H:51])[c:18]([H:52])[c:19]2[c:31]1[C:30]([H:64])=[C:29]([H:63])[N:22]([C:23]([C@@:24]1([H:55])[C:25]([H:56])([H:57])[C:26]([H:58])([H:59])[C:27]([H:60])([H:61])[N:28]1[H:62])([H:53])[H:54])[C:20]2=[O:21])[H:49],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64]]",15.0
13,13,13,[C:1]([O:2][c:3]1[c:4]([H:38])[c:5]([H:39])[c:6]([C:7]([N:8]([C:9]([c:10]2[c:11]([H:45])[c:12]([H:46])[c:13]([H:47])[c:14]([C:15]([C:16]([N:17]([C:18]([C@:19]([O:20][H:56])([c:21]3[c:22]([H:57])[c:23]([H:58])[c:24]([O:25][H:59])[c:26]4[c:31]3[S:30][C:28](=[O:29])[N:27]4[H:60])[H:55])([H:53])[H:54])[H:52])([H:50])[H:51])([H:48])[H:49])[c:32]2[H:61])([H:43])[H:44])[H:42])([H:40])[H:41])[c:33]([H:62])[c:34]1[H:63])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",62.0
14,14,14,[C:1]([O:2][c:3]1[c:4]([H:38])[c:5]([H:39])[c:6]([H:40])[c:7]([C:8]([N:9]([C:10]([c:11]2[c:12]([H:46])[c:13]([H:47])[c:14]([H:48])[c:15]([C:16]([C:17]([N:18]([C:19]([C@:20]([O:21][H:57])([c:22]3[c:23]([H:58])[c:24]([H:59])[c:25]([O:26][H:60])[c:27]4[c:32]3[S:31][C:29](=[O:30])[N:28]4[H:61])[H:56])([H:54])[H:55])[H:53])([H:51])[H:52])([H:49])[H:50])[c:33]2[H:62])([H:44])[H:45])[H:43])([H:41])[H:42])[c:34]1[H:63])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",35.0
15,15,15,[C:1]([O:2][c:3]1[c:4]([H:39])[c:5]([H:40])[c:6]([H:41])[c:7]([H:42])[c:8]1[C:9]([N:10]([C:11]([H:45])([H:46])[H:47])[C:12]([c:13]1[c:14]([H:50])[c:15]([H:51])[c:16]([H:52])[c:17]([C:18]([C:19]([N:20]([C:21]([C@:22]([O:23][H:61])([c:24]2[c:25]([H:62])[c:26]([H:63])[c:27]([O:28][H:64])[c:29]3[c:34]2[S:33][C:31](=[O:32])[N:30]3[H:65])[H:60])([H:58])[H:59])[H:57])([H:55])[H:56])([H:53])[H:54])[c:35]1[H:66])([H:48])[H:49])([H:43])[H:44])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66]]",45.0
16,16,16,[O:1]=[C:2]1[N:3]([H:34])[c:4]2[c:5]([O:6][H:35])[c:7]([H:36])[c:8]([H:37])[c:9]([C@@:10]([O:11][H:39])([C:12]([N:13]([C:14]([C:15]([c:16]3[c:17]([H:47])[c:18]([H:48])[c:19]([H:49])[c:20]([C:21]([N:22]([C:23]([c:24]4[c:25]([H:55])[c:26]([H:56])[c:27]([H:57])[c:28]([H:58])[c:29]4[Cl:30])([H:53])[H:54])[H:52])([H:50])[H:51])[c:31]3[H:59])([H:45])[H:46])([H:43])[H:44])[H:42])([H:40])[H:41])[H:38])[c:32]2[S:33]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]]",47.0
17,17,17,[C:1]([C:2]([O:3][c:4]1[c:5]([H:41])[c:6]([H:42])[c:7]([H:43])[c:8]([H:44])[c:9]1[C:10]([N:11]([C:12]([c:13]1[c:14]([H:50])[c:15]([H:51])[c:16]([H:52])[c:17]([C:18]([C:19]([N:20]([C:21]([C@:22]([O:23][H:61])([c:24]2[c:25]([H:62])[c:26]([H:63])[c:27]([O:28][H:64])[c:29]3[c:34]2[S:33][C:31](=[O:32])[N:30]3[H:65])[H:60])([H:58])[H:59])[H:57])([H:55])[H:56])([H:53])[H:54])[c:35]1[H:66])([H:48])[H:49])[H:47])([H:45])[H:46])([H:39])[H:40])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66]]",44.0
18,18,18,[N:1](=[C:2]([N:3]([H:17])[H:18])[N:4]([C:5](=[O:6])[c:7]1[n:8][c:9]([Cl:10])[c:11]([N:12]([H:20])[H:21])[n:13][c:14]1[N:15]([H:22])[H:23])[H:19])[H:16],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]]",3.0
19,19,19,[O:1]=[C:2]([O:3][H:30])[C:4]([O:5][c:6]1[c:7]([H:33])[c:8]([H:34])[c:9]([Cl:10])[c:11]([H:35])[c:12]1[C:13]([N:14]1[C:15]([H:38])([H:39])[C:16]([H:40])([H:41])[C:17]([H:42])([H:43])[N:18]([S:19](=[O:20])(=[O:21])[c:22]2[c:23]([H:44])[c:24]([H:45])[c:25]([H:46])[c:26]([H:47])[c:27]2[H:48])[C:28]([H:49])([H:50])[C:29]1([H:51])[H:52])([H:36])[H:37])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",3.0
20,21,21,[C:1]([C:2]1=[N:23][O:22][C:4]([C:5]([C:6]([C:7]([O:8][c:9]2[c:10]([Cl:11])[c:12]([H:34])[c:13]([C:14]3=[N:15][C:16]([H:35])([H:36])[C:17]([H:37])([H:38])[O:18]3)[c:19]([H:39])[c:20]2[Cl:21])([H:32])[H:33])([H:30])[H:31])([H:28])[H:29])=[C:3]1[H:27])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]]",66.07
21,22,22,[O:1]=[C:2]([C:3]1=[C:4]([H:18])[S:5][C:6]2=[C:7]1[C:8]([H:19])([H:20])[C:9]([H:21])([H:22])[C:10]([H:23])([H:24])[C:11]2([H:25])[H:26])[N:12]1[C:13]([H:27])([H:28])[C:14]([H:29])([H:30])[C:15]([H:31])([H:32])[C:16]([H:33])([H:34])[C:17]1([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",117.49
22,23,23,[C:1]([C:2]1=[N:3][O:4][C:5]([N:6]([S:7](=[O:8])(=[O:9])[c:10]2[c:11]([H:23])[c:12]([H:24])[c:13]([N:14]([H:25])[H:26])[c:15]([H:27])[c:16]2[H:28])[H:22])=[C:17]1[C:18]([H:29])([H:30])[H:31])([H:19])([H:20])[H:21],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]]",3.0
23,24,24,[C:1]([C:2]([C@@:3]([N:4]([C:5]1=[C:6]([N:7]([c:8]2[c:9]([H:38])[c:10]([H:39])[c:11]([H:40])[c:12]([C:13](=[O:14])[N:15]([C:16]([H:41])([H:42])[H:43])[C:17]([H:44])([H:45])[H:46])[c:18]2[O:19][H:47])[H:37])[C:20](=[O:21])[C:22]1=[O:23])[H:36])([c:24]1[c:25]([H:48])[c:26]([H:49])[c:27]([H:50])[c:28]([H:51])[c:29]1[H:52])[H:35])([H:33])[H:34])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",3.0
24,25,25,[C:1]([C:2]([O:3][c:4]1[c:5]([H:36])[c:6]([H:37])[c:7]2[c:29]([c:30]1[H:54])[C:27]([C:28]([H:51])([H:52])[H:53])=[C:9]([C:10](=[O:11])[N:12]([C:13]([C:14]([C:15]([S:16][C:17]([H:44])([H:45])[H:46])([H:42])[H:43])([H:40])[H:41])([C:18]1=[N:19][c:20]3[c:21]([H:47])[n:22][c:23]([H:48])[c:24]([H:49])[c:25]3[N:26]1[H:50])[H:39])[H:38])[O:8]2)([H:34])[H:35])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]]",17.0
25,26,26,[N:1]([c:2]1[n:3][c:4]([H:36])[n:5][c:6]2[c:7]1[N:8]=[C:9]([H:37])[N:10]2[C@:11]1([H:38])[O:12][C@@:13]([C:14]([S:15][C:16]([C:17]([C:18]([N:19]([C:20](=[O:21])[N:22]([C:23]([c:24]2[c:25]([H:52])[c:26]([H:53])[c:27]([H:54])[c:28]([H:55])[c:29]2[H:56])([H:50])[H:51])[H:49])[H:48])([H:46])[H:47])([H:44])[H:45])([H:42])[H:43])([H:40])[H:41])([H:39])[C@:30]([O:31][H:58])([H:57])[C@:32]1([O:33][H:60])[H:59])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60]]",21.38
26,27,27,[C:1]([C:2]([C:3]([H:28])([H:29])[H:30])([C:4]([H:31])([H:32])[H:33])[N:5]([S:6](=[O:7])(=[O:8])[c:9]1[c:10]([H:35])[n:11][c:12]([H:36])[c:13]([C:14]2=[C:23]([H:41])[N:22]3[C:17](=[N:18][C:19]([N:20]([H:39])[H:40])=[N:21]3)[C:16]([H:38])=[C:15]2[H:37])[c:24]1[H:42])[H:34])([H:25])([H:26])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42]]",3.0
27,28,28,[C:1]([N:2]([C:3](=[O:4])[N:5]([C:6]1=[N:28][N:27]2[C:8](=[N:7]1)[C:9]([H:34])=[C:10]([H:35])[C:11]([c:12]1[c:13]([H:36])[n:14][c:15]([H:37])[c:16]([S:17](=[O:18])(=[O:19])[N:20]([C:21]([C:22]([H:39])([H:40])[H:41])([C:23]([H:42])([H:43])[H:44])[C:24]([H:45])([H:46])[H:47])[H:38])[c:25]1[H:48])=[C:26]2[H:49])[H:33])[H:32])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]]",3.0
28,29,29,[C:1]([N:2]([C:3]([H:27])([H:28])[H:29])[C:4]([C:5]([C:6]([O:7][C:8]1=[N:9][N:10]([C:11]([c:12]2[c:13]([H:38])[c:14]([H:39])[c:15]([H:40])[c:16]([H:41])[c:17]2[H:42])([H:36])[H:37])[c:18]2[c:19]([H:43])[c:20]([H:44])[c:21]([H:45])[c:22]([H:46])[c:23]21)([H:34])[H:35])([H:32])[H:33])([H:30])[H:31])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46]]",17.78
29,30,30,[C:1]([c:2]1[c:3]([H:29])[c:4]([H:30])[c:5]([N:6]2[C:7]([H:31])([H:32])[C:8]([C:9]([O:10][c:11]3[c:12]([H:36])[c:13]([H:37])[c:14]([C:15]4=[N:16][O:17][C:18]([C:19]([H:38])([H:39])[H:40])=[N:20]4)[c:21]([H:41])[c:22]3[H:42])([H:34])[H:35])([H:33])[C:23]2([H:43])[H:44])[n:24][n:25]1)([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",26.33
30,31,31,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([c:7]1[c:8]([H:48])[c:9]([H:49])[c:10]([S:11]([C:12]([H:50])([H:51])[H:52])(=[O:13])=[O:14])[c:15]([H:53])[c:16]1[H:54])([H:46])[H:47])[C:17]1([H:55])[C:18]([H:56])([H:57])[C:19]([H:58])([H:59])[N:20]([C:21]([C:22]([C:23]([c:24]2[c:25]([H:65])[c:26]([H:66])[c:27]([H:67])[c:28]([H:68])[c:29]2[H:69])([N:30]2[C:31]([H:70])([H:71])[C:32]([H:72])([H:73])[C:33]([C:34]([C:35]([H:75])([H:76])[H:77])=[O:36])([H:74])[C:37]([H:78])([H:79])[C:38]2([H:80])[H:81])[H:64])([H:62])[H:63])([H:60])[H:61])[C:39]([H:82])([H:83])[C:40]1([H:84])[H:85])([H:44])[H:45])([H:41])([H:42])[H:43],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85]]",21.0
31,32,32,[C:1]([C:2]1([C:3]([H:35])([H:36])[H:37])[C@:4]2([H:38])[C:5]([H:39])([H:40])[C:6]([H:41])([H:42])[C@@:7]1([C:8]([S:9](=[O:10])(=[O:11])[N:12]([C:13]1([H:46])[C:14]([H:47])([H:48])[C:15]([H:49])([H:50])[N:16]([c:17]3[c:18]([H:51])[c:19]([H:52])[c:20]([C:21]([F:22])([F:23])[F:24])[c:25]([H:53])[n:26]3)[C:27]([H:54])([H:55])[C:28]1([H:56])[H:57])[H:45])([H:43])[H:44])[C:29](=[O:30])[C:31]2([H:58])[H:59])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]]",75.0
32,33,33,[O:1]=[C:2]([N:3]([C:4]([C:5]12[C:6]([H:33])([H:34])[C:7]3([H:35])[C:8]([H:36])([H:37])[C:9]([H:38])([C:10]([H:39])([H:40])[C:11]([H:41])([C:12]3([H:42])[H:43])[C:13]1([H:44])[H:45])[C:14]2([H:46])[H:47])([H:31])[H:32])[H:30])[c:15]1[c:16]([H:48])[c:17]([H:49])[n:18][c:19]([N:20]([C:21]([C:22]2([H:53])[C:23]([H:54])([H:55])[C:24]([H:56])([H:57])[N:25]([H:58])[C:26]([H:59])([H:60])[C:27]2([H:61])[H:62])([H:51])[H:52])[H:50])[c:28]1[Cl:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",68.0
33,34,34,[C:1]([C:2]([C:3](=[O:4])[N:5]([C@@:6]1([H:36])[C:7]([H:37])([H:38])[C:8]([H:39])([H:40])[C@:9]([C:10](=[O:11])[N:12]([C:13]([H:42])([H:43])[H:44])[c:14]2[c:15]([H:45])[c:16]([H:46])[c:17]([C:18]3=[N:19][c:20]4[c:21]([H:47])[c:22]([H:48])[c:23]([H:49])[c:24]([H:50])[c:25]4[O:26]3)[c:27]([H:51])[c:28]2[H:52])([H:41])[C:29]1([H:53])[H:54])[H:35])([H:33])[H:34])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]]",10.96
