,,reaction_id,smiles,reaction_core,activation_energy
10,10,10,[C:1]([N:2]([C:3]([H:42])([H:43])[H:44])[c:4]1[n:5][c:6]([N:7]([C:8]([C:9]2([H:48])[C:10]([H:49])([H:50])[C:11]([H:51])([H:52])[C:12]([C:13]([N:14]([S:15](=[O:16])(=[O:17])[c:18]3[c:19]([H:57])[c:20]([H:58])[c:21]([Br:22])[c:23]([H:59])[c:24]3[O:25][C:26]([F:27])([F:28])[F:29])[H:56])([H:54])[H:55])([H:53])[C:30]([H:60])([H:61])[C:31]2([H:62])[H:63])([H:46])[H:47])[H:45])[n:32][c:33]2[c:34]([H:64])[c:35]([H:65])[c:36]([H:66])[c:37]([H:67])[c:38]12)([H:39])([H:40])[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67]]",50.12
11,11,11,[C:1]([C@:2]([C:3]([S:4][H:21])([H:19])[H:20])([C:5](=[O:6])[N:7]1[C:8]([H:22])([H:23])[C:9]([H:24])([H:25])[C:10]([H:26])([H:27])[C@:11]1([C:12](=[O:13])[O:14][H:29])[H:28])[H:18])([H:15])([H:16])[H:17],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]]",57.11
12,12,12,[C:1]([O:2][c:3]1[c:4]([H:38])[c:5]([H:39])[c:6]([N:7]([C:8](=[O:9])[c:10]2[c:11]([H:40])[c:12]([H:41])[c:13]([H:42])[c:14]([H:43])[c:15]2[H:44])[C:16]([C:17](=[O:18])[N:19]([C:20]([C@@:21]([C:22]([H:50])([H:51])[H:52])([O:23][H:53])[H:49])([H:47])[H:48])[H:46])([c:24]2[c:25]([H:54])[c:26]([H:55])[c:27]([H:56])[c:28]([H:57])[c:29]2[F:30])[H:45])[c:31]([O:32][C:33]([H:58])([H:59])[H:60])[c:34]1[H:61])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61]]",150.0
13,13,13,[C:1]([C:2]1=[N:3][C:4]([H:16])=[C:5]([N+:6](=[O:7])[O-:8])[N:9]1[C:10]([C:11]([O:12][H:21])([H:19])[H:20])([H:17])[H:18])([H:13])([H:14])[H:15],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21]]",3.0
14,14,14,[N:1]([C:2]1([c:3]2[c:4]([H:29])[c:5]([H:30])[c:6]([C:7]3=[C:15]([c:16]4[c:17]([H:34])[c:18]([H:35])[c:19]([H:36])[c:20]([H:37])[c:21]4[H:38])[N:14]4[C:10](=[N:11][C:12]([H:32])=[C:13]4[H:33])[C:9]([H:31])=[N:8]3)[c:22]([H:39])[c:23]2[H:40])[C:24]([H:41])([H:42])[C:25]([H:43])([H:44])[C:26]1([H:45])[H:46])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46]]",16.22
15,15,15,[N:1]([C:2]1([c:3]2[c:4]([H:29])[c:5]([H:30])[c:6]([C:7]3=[C:15]([c:16]4[c:17]([H:34])[c:18]([H:35])[c:19]([H:36])[c:20]([H:37])[c:21]4[H:38])[N:14]4[C:10](=[N:11][C:12]([H:32])=[C:13]4[H:33])[C:9]([H:31])=[N:8]3)[c:22]([H:39])[c:23]2[H:40])[C:24]([H:41])([H:42])[C:25]([H:43])([H:44])[C:26]1([H:45])[H:46])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46]]",3.0
16,16,16,[N:1]([C:2]1([c:3]2[c:4]([H:29])[c:5]([H:30])[c:6]([C:7]3=[C:8]([c:9]4[c:10]([H:31])[c:11]([H:32])[c:12]([H:33])[c:13]([H:34])[c:14]4[H:35])[C:15]([H:36])=[C:16]([H:37])[N:17]4[N:18]=[C:19]([H:38])[N:20]=[C:21]34)[c:22]([H:39])[c:23]2[H:40])[C:24]([H:41])([H:42])[C:25]([H:43])([H:44])[C:26]1([H:45])[H:46])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46]]",3.0
17,17,17,[O:1]=[C:2]([O:3][H:27])[C:4]([C:5]([C:6]([C:7]([C:8]([C:9]([c:10]1[c:11]([H:40])[c:12]([H:41])[c:13]([C:14]([c:15]2[c:16]([H:44])[c:17]([H:45])[c:18]3[c:19]([H:46])[c:20]([H:47])[c:21]([H:48])[c:22]([H:49])[c:23]3[n:24]2)([H:42])[H:43])[c:25]([H:50])[c:26]1[H:51])([H:38])[H:39])([H:36])[H:37])([H:34])[H:35])([H:32])[H:33])([H:30])[H:31])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51]]",150.0
18,18,18,[O:1]=[C:2]([C:3]1([H:35])[C:4]([H:36])([H:37])[C:5]([H:38])([H:39])[N:6]([C:7]2=[N:8][N:9]=[C:10]([N:11]3[C:12]([H:40])=[C:13]([H:41])[C:14]([H:42])=[C:15]3[H:43])[S:16]2)[C:17]([H:44])([H:45])[C:18]1([H:46])[H:47])[N:19]1[C:20]([H:48])([H:49])[C:21]([H:50])([H:51])[N:22]([C:23]([c:24]2[c:25]([H:54])[c:26]([H:55])[c:27]3[c:28]([c:29]2[H:56])[O:30][C:31]([H:57])([H:58])[O:32]3)([H:52])[H:53])[C:33]([H:59])([H:60])[C:34]1([H:61])[H:62],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",50.12
19,19,19,[C:1]([C:2]1=[C:3]([c:4]2[c:5]([H:39])[c:6]([H:40])[c:7]([O:8][H:41])[c:9]([H:42])[c:10]2[H:43])[N:11]([C:12]([c:13]2[c:14]([H:46])[c:15]([H:47])[c:16]([O:17][C:18]([C:19]([N:20]3[C:21]([H:52])([H:53])[C:22]([H:54])([H:55])[C:23]([H:56])([H:57])[C:24]([H:58])([H:59])[C:25]([H:60])([H:61])[C:26]3([H:62])[H:63])([H:50])[H:51])([H:48])[H:49])[c:27]([H:64])[c:28]2[H:65])([H:44])[H:45])[c:29]2[c:30]([H:66])[c:31]([H:67])[c:32]([O:33][H:68])[c:34]([H:69])[c:35]21)([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69]]",17.78
20,20,20,[C:1]([C:2]1=[C:3]([c:4]2[c:5]([H:39])[c:6]([H:40])[c:7]([O:8][H:41])[c:9]([H:42])[c:10]2[H:43])[N:11]([C:12]([c:13]2[c:14]([H:46])[c:15]([H:47])[c:16]([O:17][C:18]([C:19]([N:20]3[C:21]([H:52])([H:53])[C:22]([H:54])([H:55])[C:23]([H:56])([H:57])[C:24]([H:58])([H:59])[C:25]([H:60])([H:61])[C:26]3([H:62])[H:63])([H:50])[H:51])([H:48])[H:49])[c:27]([H:64])[c:28]2[H:65])([H:44])[H:45])[c:29]2[c:30]([H:66])[c:31]([H:67])[c:32]([O:33][H:68])[c:34]([H:69])[c:35]21)([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69]]",35.48
21,21,21,[C:1](=[C:2]([C:3](=[O:4])[N:5]([c:6]1[c:7]([H:50])[c:8]([H:51])[c:9]([H:52])[c:10]([C:11]([N:12]2[C:13](=[O:14])[N:15]([c:16]3[c:17]([Cl:18])[c:19]([O:20][C:21]([H:55])([H:56])[H:57])[c:22]([H:58])[c:23]([O:24][C:25]([H:59])([H:60])[H:61])[c:26]3[Cl:27])[C:28]([H:62])([H:63])[c:29]3[c:30]([H:64])[n:31][c:32]([N:33]([C:34]([C:35]([C:36]([C:37]([N:38]([C:39]([C:40]([H:76])([H:77])[H:78])([H:74])[H:75])[C:41]([C:42]([H:81])([H:82])[H:83])([H:79])[H:80])([H:72])[H:73])([H:70])[H:71])([H:68])[H:69])([H:66])[H:67])[H:65])[n:43][c:44]32)([H:53])[H:54])[c:45]1[H:84])[H:49])[H:48])([H:46])[H:47],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84]]",39.81
22,22,22,[N:1]([C:2]1([c:3]2[c:4]([H:30])[c:5]([H:31])[c:6](-[c:7]3[n:8][c:9]4[c:10]([H:32])[c:11]([H:33])[c:12]([H:34])[c:13]([H:35])[c:14]4[c:15]([H:36])[c:16]3-[c:17]3[c:18]([H:37])[c:19]([H:38])[c:20]([H:39])[c:21]([H:40])[c:22]3[H:41])[c:23]([H:42])[c:24]2[H:43])[C:25]([H:44])([H:45])[C:26]([H:46])([H:47])[C:27]1([H:48])[H:49])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]]",13.49
23,23,23,[N:1]([C:2]1([c:3]2[c:4]([H:30])[c:5]([H:31])[c:6](-[c:7]3[n:8][c:9]4[c:10]([H:32])[c:11]([H:33])[c:12]([H:34])[c:13]([H:35])[c:14]4[c:15]([H:36])[c:16]3-[c:17]3[c:18]([H:37])[c:19]([H:38])[c:20]([H:39])[c:21]([H:40])[c:22]3[H:41])[c:23]([H:42])[c:24]2[H:43])[C:25]([H:44])([H:45])[C:26]([H:46])([H:47])[C:27]1([H:48])[H:49])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]]",147.91
24,24,24,[N:1]#[C:2][C:3]1([N:4]([C:5](=[O:6])[C@:7]2([H:33])[C:8]([H:34])([H:35])[C:9]([H:36])([H:37])[C:10]([H:38])([H:39])[C:11]([H:40])([H:41])[C@:12]2([C:13](=[O:14])[N:15]2[C:16]([H:43])([H:44])[C:17]([H:45])([H:46])[N:18]([C:19]3=[N:20][c:21]4[c:22]([H:47])[c:23]([H:48])[n:24][c:25]([H:49])[c:26]4[S:27]3)[C:28]([H:50])([H:51])[C:29]2([H:52])[H:53])[H:42])[H:32])[C:30]([H:54])([H:55])[C:31]1([H:56])[H:57],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57]]",6.61
25,25,25,[N:1]#[C:2][C:3]1([N:4]([C:5](=[O:6])[C@:7]2([H:33])[C:8]([H:34])([H:35])[C:9]([H:36])([H:37])[C:10]([H:38])([H:39])[C:11]([H:40])([H:41])[C@:12]2([C:13](=[O:14])[N:15]2[C:16]([H:43])([H:44])[C:17]([H:45])([H:46])[N:18]([C:19]3=[N:20][c:21]4[c:22]([H:47])[c:23]([H:48])[n:24][c:25]([H:49])[c:26]4[S:27]3)[C:28]([H:50])([H:51])[C:29]2([H:52])[H:53])[H:42])[H:32])[C:30]([H:54])([H:55])[C:31]1([H:56])[H:57],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57]]",4.9
26,26,26,[O:1]=[C:2]([O:3][H:37])[C:4]([C:5]([C@@:6]([C:7]([c:8]1[c:9]([H:45])[c:10]([H:46])[c:11]([O:12][C:13]([c:14]2[c:15]([H:49])[c:16]([H:50])[c:17]([H:51])[c:18]([H:52])[c:19]2[H:53])([H:47])[H:48])[c:20]([H:54])[c:21]1[H:55])([H:43])[H:44])([N:22]([C:23](=[O:24])[C:25]([C:26]([C:27]([C:28]([C:29]([C:30]([c:31]1[c:32]([H:69])[c:33]([H:70])[c:34]([H:71])[c:35]([H:72])[c:36]1[H:73])([H:67])[H:68])([H:65])[H:66])([H:63])[H:64])([H:61])[H:62])([H:59])[H:60])([H:57])[H:58])[H:56])[H:42])([H:40])[H:41])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73]]",17.38
27,27,27,[C:1]([c:2]1[c:3]([H:34])[c:4]([H:35])[c:5]([F:6])[c:7]([H:36])[c:8]1[S:9](=[O:10])(=[O:11])[N:12]([C@:13]1([H:38])[C:14]([H:39])([H:40])[C:15]([H:41])([H:42])[N:16]([C:17]([c:18]2[c:19]([H:45])[c:20]([H:46])[c:21](-[c:22]3[c:23]([H:47])[c:24]([H:48])[c:25]([H:49])[c:26]([H:50])[c:27]3[H:51])[c:28]([H:52])[c:29]2[H:53])([H:43])[H:44])[C:30]1([H:54])[H:55])[H:37])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55]]",150.0
28,28,28,[C:1]([O:2][c:3]1[c:4]([H:36])[c:5]([H:37])[c:6]2[c:7]([O:8][c:9]3[c:10]([H:38])[c:11]([H:39])[c:12]([C:13]([C:14](=[O:15])[N:16]([C:17]4=[C:18]([H:43])[N:19]([C:20]([H:44])([H:45])[H:46])[N:21]=[C:22]4[C:23]([H:47])([H:48])[H:49])[H:42])([H:40])[H:41])[c:24]([O:25][C:26]([H:50])([H:51])[H:52])[c:27]3[H:53])[c:28]([H:54])[c:29]([H:55])[n:30][c:31]2[c:32]1[H:56])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56]]",23.44
29,29,29,[C:1]([c:2]1[c:3]([C:4]([H:35])([H:36])[H:37])[c:5]2[c:6]([c:7]([C:8]([H:38])([H:39])[H:40])[c:9]1[O:10][H:41])[C:11]([H:42])([H:43])[C:12]([H:44])([H:45])[C:13]([C:14]([H:46])([H:47])[H:48])([C:15]([O:16][c:17]1[c:18]([H:51])[c:19]([H:52])[c:20]([C:21]([C:22]3([H:55])[S:23][C:24](=[O:25])[N:26]([H:56])[C:27]3=[O:28])([H:53])[H:54])[c:29]([H:57])[c:30]1[H:58])([H:49])[H:50])[O:31]2)([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",150.0
30,30,30,[C:1]([c:2]1[c:3]([C:4]([H:35])([H:36])[H:37])[c:5]2[c:6]([c:7]([C:8]([H:38])([H:39])[H:40])[c:9]1[O:10][H:41])[C:11]([H:42])([H:43])[C:12]([H:44])([H:45])[C:13]([C:14]([H:46])([H:47])[H:48])([C:15]([O:16][c:17]1[c:18]([H:51])[c:19]([H:52])[c:20]([C:21]([C:22]3([H:55])[S:23][C:24](=[O:25])[N:26]([H:56])[C:27]3=[O:28])([H:53])[H:54])[c:29]([H:57])[c:30]1[H:58])([H:49])[H:50])[O:31]2)([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",28.18
31,31,31,[N:1]([C:2]1=[N:3][c:4]2[c:5]([H:14])[c:6]([H:15])[c:7]([F:8])[c:9]([H:16])[c:10]2[S:11]1)([H:12])[H:13],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16]]",5.75
32,32,32,[C:1]([C:2]([O:3][c:4]1[c:5]([H:19])[c:6]([H:20])[c:7]2[c:12]([c:13]1[H:23])[S:11][C:9]([N:10]([H:21])[H:22])=[N:8]2)([H:17])[H:18])([H:14])([H:15])[H:16],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]]",74.13
33,33,33,[C:1]([C:2]([O:3][c:4]1[c:5]([H:19])[c:6]([H:20])[c:7]2[c:12]([c:13]1[H:23])[S:11][C:9]([N:10]([H:21])[H:22])=[N:8]2)([H:17])[H:18])([H:14])([H:15])[H:16],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23]]",12.02
34,34,34,[N:1]([C:2]([C:3]([c:4]1[c:5]([H:21])[c:6]([H:22])[c:7]([O:8][H:23])[c:9]2[c:14]1[S:13][C:11]([O:12][H:24])=[N:10]2)([H:19])[H:20])([H:17])[H:18])([H:15])[H:16],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]]",150.0
35,35,35,[C:1]([C:2](=[O:3])[N:4]([c:5]1[c:6]([H:37])[c:7]([H:38])[c:8]2[c:9]([c:10]1[H:39])[C:11]([C:12]1=[N:26][C:25]3=[C:22]([C:23]#[N:24])[C:21]([H:47])=[N:20][N:19]3[C:14]([N:15]([C:16]3([H:42])[C:17]([H:43])([H:44])[C:18]3([H:45])[H:46])[H:41])=[C:13]1[H:40])=[C:27]([H:48])[N:28]2[C:29]([C:30]([C:31]([O:32][H:55])([H:53])[H:54])([H:51])[H:52])([H:49])[H:50])[H:36])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55]]",12.3
36,36,36,[C:1]([C:2]1=[N:3][O:4][c:5]2[c:6]([H:37])[c:7]([N:8]3[C:9]([H:38])([H:39])[C:10]([H:40])([H:41])[N:11]([C:12](=[O:13])[C@:14]4([H:42])[C:15]([H:43])([H:44])[C:16]([H:45])([H:46])[C:17]([H:47])([H:48])[C:18]([H:49])([H:50])[C@:19]4([C:20](=[O:21])[N:22]([C:23]4([C:24]#[N:25])[C:26]([H:53])([H:54])[C:27]4([H:55])[H:56])[H:52])[H:51])[C@@:28]([C:29]([H:58])([H:59])[H:60])([H:57])[C:30]3([H:61])[H:62])[c:31]([H:63])[c:32]([H:64])[c:33]21)([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64]]",30.2
