,,reaction_id,smiles,reaction_core,activation_energy
12,12,12,[C:1]([C:2]([N:3]1[C:4]([H:50])([H:51])[C:5]([H:52])([H:53])[N:6]([C:7](=[O:8])[N:9]([C@@:10]([C:11](=[O:12])[N:13]([C@:14]2([H:57])[C:15](=[O:16])[N:17]3[C:18]([C:19](=[O:20])[O:21][H:58])=[C:22]([C:23]([S:24][C:25]4=[N:26][N:27]=[N:28][N:29]4[C:30]([H:61])([H:62])[H:63])([H:59])[H:60])[C:31]([H:64])([H:65])[S:32][C@:33]23[H:66])[H:56])([c:34]2[c:35]([H:67])[c:36]([H:68])[c:37]([O:38][H:69])[c:39]([H:70])[c:40]2[H:71])[H:55])[H:54])[C:41](=[O:42])[C:43]1=[O:44])([H:48])[H:49])([H:45])([H:46])[H:47],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71]]",3.0
13,13,13,[C:1]([C:2]([O:3][c:4]1[c:5]([H:50])[c:6]([H:51])[c:7]([N:8]2[C:9]([C@@:10]([C:11]([H:53])([H:54])[H:55])([N:12]([C:13]([c:14]3[c:15]([H:58])[c:16]([H:59])[c:17]([H:60])[n:18][c:19]3[H:61])([H:56])[H:57])[C:20](=[O:21])[C:22]([c:23]3[c:24]([H:64])[c:25]([H:65])[c:26]([O:27][C:28]([F:29])([F:30])[F:31])[c:32]([H:66])[c:33]3[H:67])([H:62])[H:63])[H:52])=[N:34][c:35]3[n:36][c:37]([H:68])[c:38]([H:69])[c:39]([H:70])[c:40]3[C:41]2=[O:42])[c:43]([H:71])[c:44]1[H:72])([H:48])[H:49])([H:45])([H:46])[H:47],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72]]",20.0
14,14,14,[C:1]([N:2]([C:3]([H:32])([H:33])[H:34])[C:4]([C:5]([N:6]([C:7]1=[C:8]([H:40])[C:9]([c:10]2[c:11]([H:41])[c:12]([H:42])[c:13]([H:43])[c:14]([H:44])[c:15]2[H:45])=[N:16][C:17]2=[C:18]([H:46])[C:19]([c:20]3[c:21]([H:47])[c:22]([H:48])[c:23]([F:24])[c:25]([H:49])[c:26]3[H:50])=[N:27][N:28]12)[H:39])([H:37])[H:38])([H:35])[H:36])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",23.99
15,15,15,[C:1]([O:2][c:3]1[c:4]([H:37])[c:5]([H:38])[c:6]([N:7]2[C:8]([H:39])([H:40])[C:9]([H:41])([H:42])[N:10]([C:11](=[O:12])[C@:13]3([H:43])[C:14]([H:44])([H:45])[C:15]([H:46])([H:47])[C:16]([H:48])([H:49])[C:17]([H:50])([H:51])[C@:18]3([C:19](=[O:20])[N:21]([C:22]3([C:23]#[N:24])[C:25]([H:54])([H:55])[C:26]3([H:56])[H:57])[H:53])[H:52])[C@@:27]([C:28]([H:59])([H:60])[H:61])([H:58])[C:29]2([H:62])[H:63])[c:30]([H:64])[c:31]1[O:32][C:33]([H:65])([H:66])[H:67])([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67]]",3.0
16,16,16,[N:1]#[C:2][C:3]1([N:4]([C:5](=[O:6])[C@:7]2([H:31])[C:8]([H:32])([H:33])[C:9]([H:34])([H:35])[C:10]([H:36])([H:37])[C:11]([H:38])([H:39])[C@:12]2([C:13](=[O:14])[N:15]2[C:16]([H:41])([H:42])[C:17]([H:43])([H:44])[C:18]3=[C:26]([c:25]4[c:20]([n:21][c:22]([H:46])[c:23]([H:47])[c:24]4[H:48])[N:19]3[H:45])[C:27]2([H:49])[H:50])[H:40])[H:30])[C:28]([H:51])([H:52])[C:29]1([H:53])[H:54],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]]",3.0
17,17,17,[C:1]([c:2]1[c:3]([H:26])[c:4]([H:27])[c:5]([N:6]2[C:7]([C:8]([H:28])([H:29])[H:30])=[C:9]([H:31])[C:10](/[C:11](=[C:12]3\[S:13][C:14](=[O:15])[N:16]([H:33])[C:17]3=[O:18])[H:32])=[C:19]2[C:20]([H:34])([H:35])[H:36])[c:21]([H:37])[c:22]1[H:38])([H:23])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38]]",17.78
18,18,18,[C:1]([C:2]1=[C:3]([C:4]([N:5]2[C:6]([H:41])([H:42])[C:7]([H:43])([H:44])[N:8]([C:9](=[O:10])[C@:11]([C:12]([H:46])([H:47])[H:48])([O:13][H:49])[H:45])[C:14]([H:50])([H:51])[C:15]2([H:52])[H:53])([H:39])[H:40])[S:16][c:17]2[c:18]([N:19]3[C:20]([H:54])([H:55])[C:21]([H:56])([H:57])[O:22][C:23]([H:58])([H:59])[C:24]3([H:60])[H:61])[n:25][c:26](-[c:27]3[c:28]([H:62])[n:29][c:30]([N:31]([H:63])[H:64])[n:32][c:33]3[H:65])[n:34][c:35]21)([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65]]",3.0
19,19,19,[O:1]=[C:2]([N:3]([c:4]1[c:5]([H:31])[c:6]([H:32])[c:7]([Cl:8])[c:9]([S:10](=[O:11])(=[O:12])[N:13]2[C:14]([H:33])([H:34])[C:15]([H:35])([H:36])[N:16]([H:37])[C:17]([H:38])([H:39])[C:18]2([H:40])[H:41])[c:19]1[O:20][H:42])[H:30])[N:21]([c:22]1[c:23]([H:44])[c:24]([H:45])[c:25]([H:46])[c:26]([F:27])[c:28]1[Cl:29])[H:43],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46]]",3.0
20,20,20,[O:1]=[C:2]([N:3]([c:4]1[c:5]([H:31])[c:6]([H:32])[c:7]([Cl:8])[c:9]([S:10](=[O:11])(=[O:12])[N:13]2[C:14]([H:33])([H:34])[C:15]([H:35])([H:36])[N:16]([H:37])[C:17]([H:38])([H:39])[C:18]2([H:40])[H:41])[c:19]1[O:20][H:42])[H:30])[N:21]([c:22]1[c:23]([H:44])[c:24]([H:45])[c:25]([H:46])[c:26]([F:27])[c:28]1[Cl:29])[H:43],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46]]",41.35
21,21,21,[O:1]([C:2]([c:3]1[c:4]([H:34])[c:5]([C:6]([O:7][H:36])([C:8]([N:9]([C:10]([C:11]([C:12]([C:13]([C:14]([C:15]([O:16][C:17]([C:18]([C:19]([C:20]([c:21]2[c:22]([H:60])[c:23]([H:61])[c:24]([H:62])[c:25]([H:63])[c:26]2[H:64])([H:58])[H:59])([H:56])[H:57])([H:54])[H:55])([H:52])[H:53])([H:50])[H:51])([H:48])[H:49])([H:46])[H:47])([H:44])[H:45])([H:42])[H:43])([H:40])[H:41])[H:39])([H:37])[H:38])[H:35])[c:27]([H:65])[c:28]([H:66])[c:29]1[O:30][H:67])([H:32])[H:33])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67]]",85.0
22,22,22,[C:1]([c:2]1[c:3]([H:36])[c:4]([H:37])[c:5]([S:6](=[O:7])(=[O:8])[N:9]([C:10]2=[C:11]([C:12](=[O:13])[N:14]([C:15]3([H:40])[C:16]([H:41])([H:42])[C:17]([H:43])([H:44])[O:18][C:19]([H:45])([H:46])[C:20]3([H:47])[H:48])[H:39])[C:21]([C:22]([H:49])([H:50])[H:51])=[N:23][N:24]2[c:25]2[c:26]([H:52])[c:27]([H:53])[c:28]([H:54])[c:29]([H:55])[c:30]2[H:56])[H:38])[c:31]([H:57])[c:32]1[H:58])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",14.0
23,23,23,[C:1]([C:2]([C:3]([H:44])([H:45])[H:46])([N:4]([C:5]([C:6]([C:7]([N:8]([C:9](=[O:10])[N:11]([c:12]1[c:13]([H:55])[c:14]([H:56])[c:15]([C:16]([C:17]([H:57])([H:58])[H:59])([C:18]([H:60])([H:61])[H:62])[C:19]([H:63])([H:64])[H:65])[c:20]([H:66])[c:21]1[H:67])[H:54])[H:53])([H:51])[H:52])([H:49])[H:50])([H:47])[H:48])[C:22]([C@@:23]1([H:70])[O:24][C@:25]([N:26]2[C:27]([H:72])=[N:28][c:29]3[c:30]([N:31]([H:73])[H:74])[n:32][c:33]([H:75])[n:34][c:35]32)([H:71])[C@@:36]([O:37][H:77])([H:76])[C@@:38]1([O:39][H:79])[H:78])([H:68])[H:69])[H:43])([H:40])([H:41])[H:42],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79]]",26.92
24,24,24,[C:1]([C@:2]([C:3]([O:4][H:33])([H:31])[H:32])([N:5]([c:6]1[n:7][c:8]([S:9][C:10]([c:11]2[c:12]([H:37])[c:13]([H:38])[c:14]([H:39])[c:15]([F:16])[c:17]2[F:18])([H:35])[H:36])[n:19][c:20]2[c:26]1[N:25]=[C:24]([H:41])[C:22](=[O:23])[N:21]2[H:40])[H:34])[H:30])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",23.22
25,25,25,[C:1]([C@:2]([C:3]([O:4][H:33])([H:31])[H:32])([N:5]([c:6]1[n:7][c:8]([S:9][C:10]([c:11]2[c:12]([H:37])[c:13]([H:38])[c:14]([H:39])[c:15]([F:16])[c:17]2[F:18])([H:35])[H:36])[n:19][c:20]2[c:26]1[N:25]=[C:24]([H:41])[C:22](=[O:23])[N:21]2[H:40])[H:34])[H:30])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",42.0
26,26,26,[C:1]([N:2]([C:3]([H:40])([H:41])[H:42])[c:4]1[n:5][c:6]([C:7]([c:8]2[c:9]([H:45])[c:10]([H:46])[c:11]([N:12]([C:13](=[O:14])[c:15]3[c:16]([H:48])[c:17]([H:49])[c:18]([C:19]([F:20])([F:21])[F:22])[c:23]([H:50])[c:24]3[H:51])[H:47])[c:25]([H:52])[c:26]2[H:53])([H:43])[H:44])[n:27][c:28]([N:29]([C:30]([H:54])([H:55])[H:56])[C:31]([H:57])([H:58])[H:59])[c:32]1[C:33]([C:34](=[O:35])[O:36][H:62])([H:60])[H:61])([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",4.47
27,27,27,[C:1]([N:2]([C:3]([H:40])([H:41])[H:42])[c:4]1[n:5][c:6]([C:7]([c:8]2[c:9]([H:45])[c:10]([H:46])[c:11]([N:12]([C:13](=[O:14])[c:15]3[c:16]([H:48])[c:17]([H:49])[c:18]([C:19]([F:20])([F:21])[F:22])[c:23]([H:50])[c:24]3[H:51])[H:47])[c:25]([H:52])[c:26]2[H:53])([H:43])[H:44])[n:27][c:28]([N:29]([C:30]([H:54])([H:55])[H:56])[C:31]([H:57])([H:58])[H:59])[c:32]1[C:33]([C:34](=[O:35])[O:36][H:62])([H:60])[H:61])([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",18.62
28,28,28,[C:1]([C:2]1=[C:12]([C:13](=[O:14])[N:15]([c:16]2[c:17]([H:35])[c:18]([H:36])[c:19]([H:37])[c:20]([C:21](=[O:22])[O:23][H:38])[c:24]2[H:39])[H:34])[C:11]([H:33])=[C:4]([c:5]2[c:6]([H:28])[c:7]([H:29])[c:8]([H:30])[c:9]([H:31])[c:10]2[H:32])[O:3]1)([H:25])([H:26])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]]",66.07
29,29,29,[C:1]([c:2]1[c:3]([H:25])[c:4]([H:26])[c:5]([H:27])[c:6]([N:7]([C:8](=[O:9])[N:10]([c:11]2[c:12]([H:30])[c:13]([H:31])[c:14]([H:32])[c:15]3[c:16]([H:33])[c:17]([H:34])[c:18]([H:35])[c:19]([H:36])[c:20]23)[H:29])[H:28])[c:21]1[H:37])([H:22])([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37]]",91.2
30,30,30,[C:1]([C:2]1=[C:3]([H:30])[C:4]([N:5]([c:6]2[n:7][c:8]([N:9]([C@@:10]([C:11]([H:34])([H:35])[H:36])([c:12]3[c:13]([H:37])[c:14]([H:38])[c:15]([F:16])[c:17]([H:39])[n:18]3)[H:33])[H:32])[c:19]([C:20]#[N:21])[c:22]([H:40])[c:23]2[Cl:24])[H:31])=[N:25][N:26]1[H:41])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",6.17
31,31,31,[C:1]([C:2]1=[N:3][O:4][C:5]([H:31])=[C:6]1[C:7](=[O:8])[N:9]([c:10]1[c:11]([H:33])[c:12]([H:34])[c:13](-[c:14]2[c:15]([H:35])[c:16]([H:36])[c:17]([H:37])[c:18]([H:38])[c:19]2[O:20][C:21]([F:22])([F:23])[F:24])[c:25]([N:26]([H:39])[H:40])[n:27]1)[H:32])([H:28])([H:29])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40]]",74.13
32,32,32,[Cl:1][c:2]1[c:3]([H:23])[c:4]([H:24])[c:5]2[c:6]([c:7]1[H:25])[C:8]([H:26])([H:27])[C:9]([H:28])([H:29])[c:10]1[c:11]([H:30])[c:12]([H:31])[c:13]([H:32])[n:14][c:15]1[C:16]2=[C:17]1[C:18]([H:33])([H:34])[C:19]([H:35])([H:36])[N:20]([H:37])[C:21]([H:38])([H:39])[C:22]1([H:40])[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",26.92
33,33,33,[N:1](=[C:2]1[C:3]([S:4](=[O:5])(=[O:6])[c:7]2[c:8]([H:33])[c:9]([H:34])[c:10]([Cl:11])[c:12]([H:35])[c:13]2[H:36])=[C:14]([H:37])[C:15]2=[C:25]([N:24]=[C:23]3[N:18]([C:16]2=[O:17])[C:19]([H:38])=[C:20]([H:39])[C:21]([H:40])=[C:22]3[H:41])[N:26]1[C:27]1([H:42])[C:28]([H:43])([H:44])[C:29]([H:45])([H:46])[C:30]([H:47])([H:48])[C:31]1([H:49])[H:50])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",35.48
34,34,34,[C:1]([O:2][c:3]1[c:4]([H:29])[c:5]([H:30])[c:6]([H:31])[c:7]([H:32])[c:8]1[S:9][C:10]([C@@:11]([C:12]([H:36])([H:37])[H:38])([C:13]([N:14]([C@:15]1([H:42])[C:16]([H:43])([H:44])[O:17][c:18]2[c:19]([H:45])[c:20]([H:46])[c:21]([H:47])[c:22]([H:48])[c:23]2[S:24][C:25]1([H:49])[H:50])[H:41])([H:39])[H:40])[H:35])([H:33])[H:34])([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",51.29
35,35,35,[O:1]=[C:2]1[N:3]([H:31])[c:4]2[c:5]([O:6][H:32])[c:7]([H:33])[c:8]([H:34])[c:9]([C@@:10]([O:11][H:36])([C:12]([N:13]([C:14]([C:15]([C:16]([S:17][C:18]([C:19]([O:20][C:21]([C:22]([c:23]3[c:24]([H:54])[c:25]([H:55])[c:26]([H:56])[c:27]([H:57])[c:28]3[H:58])([H:52])[H:53])([H:50])[H:51])([H:48])[H:49])([H:46])[H:47])([H:44])[H:45])([H:42])[H:43])([H:40])[H:41])[H:39])([H:37])[H:38])[H:35])[c:29]2[S:30]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",113.0
36,36,36,[O:1]=[C:2]([N:3]([c:4]1[c:5]([H:22])[c:6]([H:23])[c:7]([H:24])[c:8]([H:25])[c:9]1[H:26])[H:21])[c:10]1[c:11]([H:27])[c:12]([H:28])[c:13]2[c:14]([H:29])[c:15]([H:30])[c:16]([H:31])[c:17]([O:18][H:32])[c:19]2[n:20]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]]",139.0
