,,reaction_id,smiles,reaction_core,activation_energy
17,17,17,[C:1]([O:2][c:3]1[c:4]([H:23])[c:5]([H:24])[c:6](-[c:7]2[n:8][c:9]([O:10][H:25])[c:11]3[c:12]([H:26])[c:13]([H:27])[c:14]([H:28])[c:15]([H:29])[c:16]3[n:17]2)[c:18]([H:30])[c:19]1[H:31])([H:20])([H:21])[H:22],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]]",150.0
18,18,18,[C:1]([C:2]1=[C:3]([C:4]([C:5](=[O:6])[O:7][H:34])([H:32])[H:33])[c:8]2[c:9]([H:35])[c:10]([F:11])[c:12]([H:36])[c:13]([H:37])[c:14]2[N:15]1[S:16](=[O:17])(=[O:18])[c:19]1[c:20]([H:38])[c:21]([H:39])[c:22]([S:23]([C:24]([H:40])([H:41])[H:42])(=[O:25])=[O:26])[c:27]([H:43])[c:28]1[H:44])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",5.0
19,19,19,[C:1]([c:2]1[c:3]([H:36])[c:4]([C:5]([N:6]([C:7]([C:8](=[O:9])[N:10]([c:11]2[c:12]([H:42])[c:13]([H:43])[c:14]([Cl:15])[c:16]([H:44])[c:17]2[Cl:18])[H:41])([H:39])[H:40])[C:19]2([H:45])[C:20]([H:46])([H:47])[C:21]([H:48])([H:49])[C:22]([H:50])([H:51])[C:23]([H:52])([H:53])[C:24]2([H:54])[H:55])([H:37])[H:38])[c:25]([H:56])[c:26]([H:57])[c:27]1[O:28][C:29]([C:30](=[O:31])[O:32][H:60])([H:58])[H:59])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60]]",101.0
20,20,20,[C:1]([C:2]1([O:3][H:46])[C:4]([H:47])([H:48])[N:5]([S:6](=[O:7])(=[O:8])[c:9]2[c:10]([H:49])[c:11]([H:50])[c:12]3[c:40]([c:41]2[H:72])[C:38](=[O:39])[N:37]([H:71])[C:36]([H:70])=[C:13]3[C:14](=[O:15])[N:16]([C:17]([C@@:18]([O:19][H:55])([C:20]([N:21]2[C:22]([H:58])([H:59])[C:23]([H:60])([H:61])[C:24]([O:25][c:26]3[c:27]([H:63])[c:28]([H:64])[c:29]([Cl:30])[c:31]([Cl:32])[c:33]3[H:65])([H:62])[C:34]([H:66])([H:67])[C:35]2([H:68])[H:69])([H:56])[H:57])[H:54])([H:52])[H:53])[H:51])[C:42]1([H:73])[H:74])([H:43])([H:44])[H:45],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74]]",18.33
21,21,21,[O:1]=[C:2]([N:3]([C:4]([C@@:5]([O:6][H:45])([C:7]([N:8]1[C:9]([H:48])([H:49])[C:10]([H:50])([H:51])[C:11]([O:12][c:13]2[c:14]([H:53])[c:15]([H:54])[c:16]([Cl:17])[c:18]([Cl:19])[c:20]2[H:55])([H:52])[C:21]([H:56])([H:57])[C:22]1([H:58])[H:59])([H:46])[H:47])[H:44])([H:42])[H:43])[H:41])[C:23]1=[C:24]([H:60])[N:25]([H:61])[C:26](=[O:27])[c:28]2[c:29]([H:62])[c:30]([S:31](=[O:32])(=[O:33])[N:34]3[C:35]([H:63])([H:64])[C:36]([H:65])([H:66])[C:37]3([H:67])[H:68])[c:38]([H:69])[c:39]([H:70])[c:40]21,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70]]",48.0
22,22,22,[C:1]([C:2]1=[N:3][C:4]([H:26])=[C:5]([H:27])[N:6]1[C:7]([C:8]1([H:30])[C:9]([H:31])([H:32])[C:10]([H:33])([H:34])[C:11]2=[C:12]([c:13]3[c:14]([H:35])[c:15]([H:36])[c:16]([H:37])[c:17]([H:38])[c:18]3[N:19]2[C:20]([H:39])([H:40])[H:41])[C:21]1=[O:22])([H:28])[H:29])([H:23])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",6.46
23,23,23,[C:1]([c:2]1[c:3]([H:38])[c:4]([H:39])[c:5]([S:6](=[O:7])(=[O:8])[N:9]([C:10]2=[C:11]([C:12](=[O:13])[N:14]([C@@:15]([C:16]([H:43])([H:44])[H:45])([C:17]([C:18]([H:46])([H:47])[H:48])([C:19]([H:49])([H:50])[H:51])[C:20]([H:52])([H:53])[H:54])[H:42])[H:41])[C:21]([C:22]([H:55])([H:56])[H:57])=[N:23][N:24]2[C:25]2([H:58])[C:26]([H:59])([H:60])[C:27]([H:61])([H:62])[S:28](=[O:29])(=[O:30])[C:31]([H:63])([H:64])[C:32]2([H:65])[H:66])[H:40])[c:33]([H:67])[c:34]1[H:68])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68]]",3.0
24,24,24,[C:1]([C:2]([C:3]1=[C:24]([N:25]([C:26]([H:49])([H:50])[H:51])[C:27]([C:28]2=[C:29]([H:54])[C:30]([H:55])=[C:31]([H:56])[S:32]2)([H:52])[H:53])[N:23]2[C:5](=[N:4]1)[C:6]([H:38])=[C:7]([H:39])[C:8]([C:9](=[O:10])[N:11]([C:12]([c:13]1[c:14]([H:43])[c:15]([H:44])[c:16]3[c:17]([c:18]1[H:45])[O:19][C:20]([H:46])([H:47])[O:21]3)([H:41])[H:42])[H:40])=[C:22]2[H:48])([H:36])[H:37])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56]]",150.0
25,25,25,[c:1]1([H:16])[c:2]([H:17])[c:3]([H:18])[c:4]([C:5]2=[c:13]3[c:8]([c:9]([H:20])[c:10]([H:21])[c:11]([H:22])[c:12]3[H:23])=[N:7][N:6]2[H:19])[c:14]([H:24])[c:15]1[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25]]",3.0
26,26,26,[C:1]([S:2][c:3]1[n:4][c:5]([H:36])[c:6]([H:37])[c:7]([N:8]([c:9]2[c:10]([H:39])[c:11]([N:12]([C:13](=[O:14])[c:15]3[c:16]([H:41])[c:17]([F:18])[c:19]([H:42])[c:20]([N:21]4[C:22]([H:43])([H:44])[C:23]([H:45])([H:46])[O:24][C:25]([H:47])([H:48])[C:26]4([H:49])[H:50])[c:27]3[H:51])[H:40])[c:28]([H:52])[c:29]([H:53])[c:30]2[C:31]([H:54])([H:55])[H:56])[H:38])[n:32]1)([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56]]",83.0
27,27,27,[c:1]1([H:19])[c:2]([H:20])[c:3]([H:21])[c:4]([N:5]([C:6]2=[C:10]([c:11]3[c:12]([H:24])[c:13]([H:25])[c:14]([H:26])[c:15]([H:27])[c:16]3[H:28])[N:9]=[N:8][N:7]2[H:23])[H:22])[c:17]([H:29])[c:18]1[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]]",119.0
28,28,28,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([C@:7]1([H:39])[N:8]=[C:9]([c:10]2[c:11]([H:40])[c:12]([H:41])[c:13]([Cl:14])[c:15]([H:42])[c:16]2[H:43])[c:17]2[c:18]([H:44])[c:19]([O:20][C:21]([H:45])([H:46])[H:47])[c:22]([H:48])[c:23]([H:49])[c:24]2[N:25]2[C:26]([C:27]([H:50])([H:51])[H:52])=[N:28][N:29]=[C:30]12)([H:37])[H:38])[H:36])([H:34])[H:35])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",14.13
29,29,29,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([C@@:7]1([H:39])[N:8]=[C:9]([c:10]2[c:11]([H:40])[c:12]([H:41])[c:13]([Cl:14])[c:15]([H:42])[c:16]2[H:43])[c:17]2[c:18]([H:44])[c:19]([O:20][C:21]([H:45])([H:46])[H:47])[c:22]([H:48])[c:23]([H:49])[c:24]2[N:25]2[C:26]([C:27]([H:50])([H:51])[H:52])=[N:28][N:29]=[C:30]12)([H:37])[H:38])[H:36])([H:34])[H:35])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",11.48
30,30,30,[N:1]#[C:2][c:3]1[c:4]([H:23])[c:5]([H:24])[c:6]([N:7]([C:8](=[O:9])[N:10]([c:11]2[c:12]([H:27])[c:13]([H:28])[c:14]([H:29])[c:15]([H:30])[c:16]2[Br:17])[H:26])[H:25])[c:18]2[c:22]1[N:21]([H:31])[N:20]=[N:19]2,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]]",23.0
31,31,31,[C:1]([O:2][c:3]1[c:4]([H:46])[c:5]([H:47])[c:6]([N:7]([C:8](=[O:9])[O:10][c:11]2[c:12]([C:13]([H:48])([H:49])[H:50])[c:14]([H:51])[c:15]([H:52])[c:16]([H:53])[c:17]2[C:18]([H:54])([H:55])[H:56])[c:19]2[c:20]([H:57])[c:21]([H:58])[n:22][c:23]([N:24]([c:25]3[c:26]([H:60])[c:27]([H:61])[c:28]([N:29]4[C:30]([H:62])([H:63])[C:31]([H:64])([H:65])[N:32]([C:33]([H:66])([H:67])[H:68])[C:34]([H:69])([H:70])[C:35]4([H:71])[H:72])[c:36]([H:73])[c:37]3[H:74])[H:59])[n:38]2)[c:39]([O:40][C:41]([H:75])([H:76])[H:77])[c:42]1[H:78])([H:43])([H:44])[H:45],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78]]",27.54
32,32,32,[O:1]=[C:2]1[C@@:3]2([H:32])[C@@:4]3([H:33])[C:5]([H:34])([H:35])[C:6]([H:36])([H:37])[C@:7]([H:38])([C:8]3([H:39])[H:40])[C@@:9]2([H:41])[C:10](=[O:11])[N:12]1[C:13]1([H:42])[C:14]([H:43])([H:44])[C:15]([H:45])([H:46])[C:16]([C:17](=[O:18])[N:19]([c:20]2[c:21]([H:49])[c:22]([H:50])[c:23]([H:51])[c:24]3[c:25]([H:52])[c:26]([H:53])[c:27]([H:54])[n:28][c:29]23)[H:48])([H:47])[C:30]([H:55])([H:56])[C:31]1([H:57])[H:58],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",24.55
33,33,33,[C:1]([C:2]([N:3]([C:4](=[O:5])[C:6]([c:7]1[c:8]([H:48])[c:9]([H:49])[c:10]([S:11]([C:12]([H:50])([H:51])[H:52])(=[O:13])=[O:14])[c:15]([H:53])[c:16]1[H:54])([H:46])[H:47])[C:17]1([H:55])[C:18]([H:56])([H:57])[C:19]([H:58])([H:59])[N:20]([C:21]([C:22]([C:23]([c:24]2[c:25]([H:65])[c:26]([H:66])[c:27]([H:67])[c:28]([H:68])[c:29]2[H:69])([N:30]2[C:31]([H:70])([H:71])[C:32]([H:72])([H:73])[C:33]([C:34]([C:35]([H:75])([H:76])[H:77])=[O:36])([H:74])[C:37]([H:78])([H:79])[C:38]2([H:80])[H:81])[H:64])([H:62])[H:63])([H:60])[H:61])[C:39]([H:82])([H:83])[C:40]1([H:84])[H:85])([H:44])[H:45])([H:41])([H:42])[H:43],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85]]",21.0
34,34,34,[C:1]([C@:2]([C:3]([O:4][H:30])([H:28])[H:29])([N:5]([c:6]1[n:7][c:8]([S:9][C:10]([c:11]2[c:12]([H:34])[c:13]([H:35])[c:14]([H:36])[c:15]([H:37])[c:16]2[H:38])([H:32])[H:33])[n:17][c:18]2[c:23]1[N:22]([H:40])[C:20](=[O:21])[N:19]2[H:39])[H:31])[H:27])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40]]",3.0
35,35,35,[C:1]([c:2]1[c:3]([H:37])[c:4]([H:38])[c:5]2[c:6]([N:7]([C:8]([C@:9]([O:10][H:42])([C:11]([C:12]([C:13]([H:45])([H:46])[H:47])([C:14]([H:48])([H:49])[H:50])[c:15]3[c:16]([H:51])[c:17]([F:18])[c:19]([H:52])[c:20]4[c:21]3[O:22][C:23]([H:53])([H:54])[C:24]4([H:55])[H:56])([H:43])[H:44])[C:25]([F:26])([F:27])[F:28])([H:40])[H:41])[H:39])[c:29]([H:57])[c:30]([H:58])[c:31]([H:59])[c:32]2[n:33]1)([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]]",150.0
