,,reaction_id,smiles,reaction_core,activation_energy
10,10,10,[O:1]=[C:2]([C:3]([S:4][c:5]1[c:6]([H:26])[c:7]([H:27])[c:8]([H:28])[c:9]([H:29])[c:10]1[H:30])([H:24])[H:25])[N:11]1[C:12]([H:31])([H:32])[C:13]([H:33])([H:34])[N:14]([C:15](=[O:16])[C:17]2=[C:18]([H:35])[C:19]([H:36])=[C:20]([H:37])[O:21]2)[C:22]([H:38])([H:39])[C:23]1([H:40])[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",12.3
11,11,11,[C:1]([O:2][c:3]1[c:4]([H:33])[c:5]([H:34])[c:6]([C:7](=[O:8])[N:9]([C:10]([C:11]([N:12]2[C:13]([H:40])([H:41])[C:14]([H:42])([H:43])[N:15]([C:16]([c:17]3[c:18]([H:46])[c:19]([H:47])[c:20]([Cl:21])[c:22]([Cl:23])[c:24]3[H:48])([H:44])[H:45])[C:25]([H:49])([H:50])[C:26]2([H:51])[H:52])([H:38])[H:39])([H:36])[H:37])[H:35])[c:27]([H:53])[c:28]1[Cl:29])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53]]",50.5
12,12,12,[C:1]([O:2][c:3]1[c:4]([H:29])[c:5]([H:30])[c:6]([C:7]2=[N:8][c:9]3[c:10]([H:31])[c:11]([C:12]4=[N:13][N:14]([H:32])[C:15](=[O:16])[C:17]([H:33])([H:34])[C:18]4([C:19]([H:36])([H:37])[H:38])[H:35])[c:20]([H:39])[c:21]([H:40])[c:22]3[N:23]2[H:41])[c:24]([H:42])[c:25]1[H:43])([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43]]",14.0
13,13,13,[C:1]([C@:2]([N:3]([c:4]1[n:5][c:6]([N:7]([C:8]2=[N:15][N:14]([H:40])[C:10]([C:11]3([H:35])[C:12]([H:36])([H:37])[C:13]3([H:38])[H:39])=[C:9]2[H:34])[H:33])[c:16]([H:41])[n:17][c:18]1[C:19]#[N:20])[H:32])([c:21]1[c:22]([H:42])[c:23]([H:43])[c:24]([F:25])[c:26]([H:44])[n:27]1)[H:31])([H:28])([H:29])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",17.38
14,14,14,[C:1]([C:2]([N:3]1[N:4]=[C:5]([C:6](=[O:7])[O:8][H:25])[C:9](=[O:10])[c:11]2[c:12]([H:26])[c:13]3[c:14]([c:15]([H:27])[c:16]21)[O:17][C:18]([H:28])([H:29])[O:19]3)([H:23])[H:24])([H:20])([H:21])[H:22],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]]",3.0
15,15,15,[C:1]1([H:28])=[C:2]([H:29])[S:3][C:4]([C:5]([N:6]2[N:7]=[N:8][N:9]=[C:10]2[C:11]([N:12]2[C:13]([H:34])([H:35])[C:14]([H:36])([H:37])[N:15]([C:16]3=[N:17][c:18]4[c:19]([H:38])[c:20]([H:39])[c:21]([H:40])[c:22]([H:41])[c:23]4[S:24]3)[C:25]([H:42])([H:43])[C:26]2([H:44])[H:45])([H:32])[H:33])([H:30])[H:31])=[C:27]1[H:46],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46]]",99.0
16,16,16,[C:1]([C:2]([O:3][C:4](=[O:5])[N:6]([c:7]1[c:8]([H:31])[c:9]2[c:10]([c:11]([N:12]([H:32])[H:33])[n:13]1)[N:14]=[C:15]([c:16]1[c:17]([H:34])[c:18]([H:35])[c:19]([H:36])[c:20]([H:37])[c:21]1[H:38])[C:22]([H:39])([H:40])[C:23]([H:41])([H:42])[N:24]2[H:43])[H:30])([H:28])[H:29])([H:25])([H:26])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43]]",66.07
17,17,17,[C:1](#[C:2][C:3]([C@@:4]([C:5](=[O:6])[N:7]([C@:8](/[C:9](=[C:10](/[C:11](=[O:12])[O:13][C:14]([C:15]([H:49])([H:50])[H:51])([H:47])[H:48])[H:46])[H:45])([C:16]([C@:17]1([H:54])[C:18]([H:55])([H:56])[C:19]([H:57])([H:58])[N:20]([H:59])[C:21]1=[O:22])([H:52])[H:53])[H:44])[H:43])([N:23]1[C:24]([H:60])=[C:25]([H:61])[C:26]([H:62])=[C:27]([N:28]([C:29](=[O:30])[C:31]2=[N:36][O:35][C:33]([C:34]([H:65])([H:66])[H:67])=[C:32]2[H:64])[H:63])[C:37]1=[O:38])[H:42])([H:40])[H:41])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67]]",20.89
18,18,18,[C:1]([C:2]([O:3][c:4]1[c:5]([H:49])[c:6]([H:50])[c:7]([N:8]2[C:9]([C@@:10]([C:11]([H:52])([H:53])[H:54])([N:12]([C:13]([c:14]3[c:15]([H:57])[c:16]([H:58])[c:17]([H:59])[n:18][c:19]3[H:60])([H:55])[H:56])[C:20](=[O:21])[C:22]([c:23]3[c:24]([H:63])[c:25]([H:64])[c:26]([C:27]([F:28])([F:29])[F:30])[c:31]([H:65])[c:32]3[H:66])([H:61])[H:62])[H:51])=[N:33][c:34]3[c:35]([H:67])[c:36]([H:68])[c:37]([H:69])[c:38]([H:70])[c:39]3[C:40]2=[O:41])[c:42]([H:71])[c:43]1[H:72])([H:47])[H:48])([H:44])([H:45])[H:46],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72]]",17.03
19,19,19,[O:1]=[C:2]([N:3]([c:4]1[c:5]([H:21])[c:6]([H:22])[n:7][c:8]([H:23])[c:9]1[H:24])[H:20])[c:10]1[c:11]([H:25])[c:12]([H:26])[c:13]([H:27])[c:14]2[c:15]([H:28])[c:16]([H:29])[c:17]([H:30])[c:18]([H:31])[c:19]12,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]]",60.26
20,20,20,[C:1]([O:2][c:3]1[n:4][c:5]2[c:6]([H:41])[c:7]([H:42])[c:8]([Br:9])[c:10]([H:43])[c:11]2[c:12]([H:44])[c:13]1[C@@:14]([c:15]1[c:16]([H:46])[c:17]([H:47])[c:18]([H:48])[c:19]([H:49])[c:20]1[H:50])([C@@:21]([O:22][H:51])([C:23]([C:24]([N:25]([C:26]([H:56])([H:57])[H:58])[C:27]([H:59])([H:60])[H:61])([H:54])[H:55])([H:52])[H:53])[c:28]1[c:29]([H:62])[c:30]([H:63])[c:31]([H:64])[c:32]2[c:33]([H:65])[c:34]([H:66])[c:35]([H:67])[c:36]([H:68])[c:37]12)[H:45])([H:38])([H:39])[H:40],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68]]",19.95
21,21,21,[C:1]([C:2]([N:3]1[C:4]([H:23])=[C:5]([C:6](=[O:7])[O:8][H:24])[C:9](=[O:10])[c:11]2[c:12]([H:25])[c:13]([H:26])[c:14]([C:15]([H:27])([H:28])[H:29])[n:16][c:17]21)([H:21])[H:22])([H:18])([H:19])[H:20],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]]",4.0
22,22,22,[C:1]([c:2]1[c:3]([H:43])[c:4]([H:44])[c:5]([N:6]([C:7](=[O:8])[c:9]2[c:10]([H:46])[c:11]([H:47])[n:12][c:13]([N:14]3[C:15]([H:48])([H:49])[C:16]([H:50])([H:51])[O:17][C:18]([H:52])([H:53])[C:19]3([H:54])[H:55])[c:20]2[H:56])[H:45])[c:21]([H:57])[c:22]1[N:23]([C:24](=[O:25])[c:26]1[c:27]([H:59])[c:28]([H:60])[c:29]([O:30][C:31]([c:32]2[c:33]([H:63])[c:34]([H:64])[c:35]([H:65])[c:36]([H:66])[n:37]2)([H:61])[H:62])[c:38]([H:67])[c:39]1[H:68])[H:58])([H:40])([H:41])[H:42],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68]]",7.0
23,23,23,[C:1]([C:2]([O:3][C@:4]1([H:44])[O:5][C:6](=[O:7])[C:8]([H:45])([H:46])[C@@:9]1([N:10]([C:11](=[O:12])[C@:13]1([H:49])[C:14]([H:50])([H:51])[C:15]([H:52])([H:53])[C:16]([H:54])([H:55])[N:17]2[C:18](=[O:19])[C:20]([H:56])([H:57])[C:21]([H:58])([H:59])[C@@:22]([N:23]([C:24](=[O:25])[c:26]3[n:27][c:28]([H:62])[c:29]([H:63])[c:30]4[c:31]([H:64])[c:32]([H:65])[c:33]([H:66])[c:34]([H:67])[c:35]34)[H:61])([H:60])[C:36](=[O:37])[N:38]12)[H:48])[H:47])([H:42])[H:43])([H:39])([H:40])[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67]]",3.0
24,24,24,[C:1]([C:2]1([O:3][H:46])[C:4]([H:47])([H:48])[N:5]([S:6](=[O:7])(=[O:8])[c:9]2[c:10]([H:49])[c:11]([H:50])[c:12]3[c:40]([c:41]2[H:72])[C:38](=[O:39])[N:37]([H:71])[C:36]([H:70])=[C:13]3[C:14](=[O:15])[N:16]([C:17]([C@@:18]([O:19][H:55])([C:20]([N:21]2[C:22]([H:58])([H:59])[C:23]([H:60])([H:61])[C:24]([O:25][c:26]3[c:27]([H:63])[c:28]([H:64])[c:29]([Cl:30])[c:31]([Cl:32])[c:33]3[H:65])([H:62])[C:34]([H:66])([H:67])[C:35]2([H:68])[H:69])([H:56])[H:57])[H:54])([H:52])[H:53])[H:51])[C:42]1([H:73])[H:74])([H:43])([H:44])[H:45],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74]]",18.33
25,25,25,[O:1]=[C:2]([N:3]([C:4]([C@@:5]([O:6][H:45])([C:7]([N:8]1[C:9]([H:48])([H:49])[C:10]([H:50])([H:51])[C:11]([O:12][c:13]2[c:14]([H:53])[c:15]([H:54])[c:16]([Cl:17])[c:18]([Cl:19])[c:20]2[H:55])([H:52])[C:21]([H:56])([H:57])[C:22]1([H:58])[H:59])([H:46])[H:47])[H:44])([H:42])[H:43])[H:41])[C:23]1=[C:24]([H:60])[N:25]([H:61])[C:26](=[O:27])[c:28]2[c:29]([H:62])[c:30]([S:31](=[O:32])(=[O:33])[N:34]3[C:35]([H:63])([H:64])[C:36]([H:65])([H:66])[C:37]3([H:67])[H:68])[c:38]([H:69])[c:39]([H:70])[c:40]21,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70]]",48.0
26,26,26,[C:1]([C:2]([C:3]([C:4]([C:5]([C:6]([C:7]([H:39])([H:40])[H:41])([H:37])[H:38])([C:8]([N:9]([C:10](=[O:11])[c:12]1[c:13]([H:45])[c:14]([N:15]2[N:16]=[C:17]([H:46])[C:18](=[O:19])[N:20]([H:47])[C:21]2=[O:22])[c:23]([H:48])[c:24]([H:49])[c:25]1[Cl:26])[H:44])([H:42])[H:43])[H:36])([H:34])[H:35])([H:32])[H:33])([H:30])[H:31])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]]",24.0
27,27,27,[C:1]([O:2][c:3]1[c:4]([H:38])[c:5]([H:39])[c:6]([N:7]([C:8](=[O:9])[c:10]2[c:11]([H:40])[c:12]([H:41])[c:13]([H:42])[c:14]([H:43])[c:15]2[H:44])[C:16]([C:17](=[O:18])[N:19]([C:20]([C@@:21]([C:22]([H:50])([H:51])[H:52])([O:23][H:53])[H:49])([H:47])[H:48])[H:46])([c:24]2[c:25]([H:54])[c:26]([H:55])[c:27]([H:56])[c:28]([H:57])[c:29]2[F:30])[H:45])[c:31]([O:32][C:33]([H:58])([H:59])[H:60])[c:34]1[H:61])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61]]",104.0
28,28,28,[C:1]([C:2]1([C:3]([H:34])([H:35])[H:36])[C@:4]2([H:37])[C:5]([H:38])([H:39])[C:6]([H:40])([H:41])[C@@:7]1([C:8]([S:9](=[O:10])(=[O:11])[N:12]1[C:13]([H:44])([H:45])[C:14]([H:46])([H:47])[N:15]([c:16]3[c:17]([H:48])[c:18]([H:49])[c:19]([C:20]([F:21])([F:22])[F:23])[c:24]([H:50])[n:25]3)[C:26]([H:51])([H:52])[C:27]1([H:53])[H:54])([H:42])[H:43])[C:28](=[O:29])[C:30]2([H:55])[H:56])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56]]",51.0
29,29,29,[C:1]([C:2](=[O:3])[c:4]1[c:5]([H:33])[c:6]([H:34])[c:7]([N:8]2[C:9]([H:35])([H:36])[C:10]([H:37])([H:38])[N:11]([S:12](=[O:13])(=[O:14])[C:15]([C@:16]34[C:17]([H:41])([H:42])[C:18]([H:43])([H:44])[C@:19]([H:45])([C:20]([H:46])([H:47])[C:21]3=[O:22])[C:23]4([C:24]([H:48])([H:49])[H:50])[C:25]([H:51])([H:52])[H:53])([H:39])[H:40])[C:26]([H:54])([H:55])[C:27]2([H:56])[H:57])[n:28][c:29]1[H:58])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",150.0
30,30,30,[C:1]([C:2]1([C:3]([H:32])([H:33])[H:34])[C@:4]2([H:35])[C:5]([H:36])([H:37])[C:6]([H:38])([H:39])[C@@:7]1([C:8]([S:9](=[O:10])(=[O:11])[N:12]1[C:13]([H:42])([H:43])[C:14]([H:44])([H:45])[N:15]([c:16]3[c:17]([H:46])[c:18]([H:47])[c:19]([C:20]#[N:21])[c:22]([H:48])[n:23]3)[C:24]([H:49])([H:50])[C:25]1([H:51])[H:52])([H:40])[H:41])[C:26](=[O:27])[C:28]2([H:53])[H:54])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]]",103.0
31,31,31,[O-:1][S+:2]([c:3]1[c:4]([H:18])[c:5]([H:19])[c:6]([H:20])[c:7]([H:21])[c:8]1[H:22])[C:9]1=[N:17][N:16]2[C:12](=[N:13][N:14]=[N:15]2)[C:11]([H:24])=[C:10]1[H:23],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24]]",150.0
32,32,32,[N:1]#[C:2][c:3]1[c:4]([H:31])[c:5]([H:32])[c:6]([H:33])[c:7]([N:8]([C:9]([C:10](=[O:11])[N:12]([c:13]2[c:14]([Cl:15])[c:16]([H:38])[c:17]([H:39])[c:18]3[n:19][c:20]([N:21]4[C:22]([H:40])([H:41])[C:23]([H:42])([H:43])[C@:24]([O:25][H:45])([H:44])[C:26]4([H:46])[H:47])[c:27]([H:48])[c:28]([H:49])[c:29]23)[H:37])([H:35])[H:36])[H:34])[c:30]1[H:50],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",30.0
33,33,33,[C:1](#[C:2][c:3]1[c:4]([H:31])[c:5]([H:32])[c:6]([H:33])[c:7]([N:8]([c:9]2[n:10][c:11]([H:35])[n:12][c:13]3[c:14]([H:36])[c:15]([O:16][C:17]([C:18]([O:19][C:20]([H:41])([H:42])[H:43])([H:39])[H:40])([H:37])[H:38])[c:21]([O:22][C:23]([C:24]([O:25][C:26]([H:48])([H:49])[H:50])([H:46])[H:47])([H:44])[H:45])[c:27]([H:51])[c:28]23)[H:34])[c:29]1[H:52])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",18.62
34,34,34,[N:1]([S:2](=[O:3])(=[O:4])[c:5]1[c:6]([H:24])[c:7]([C:8](=[O:9])[O:10][H:25])[c:11]([N:12]([C:13]([C:14]2=[C:15]([H:29])[C:16]([H:30])=[C:17]([H:31])[O:18]2)([H:27])[H:28])[H:26])[c:19]([H:32])[c:20]1[Cl:21])([H:22])[H:23],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]]",6.31
35,35,35,[C:1]([C@@:2]([C:3](=[O:4])[N:5]([C:6]([C:7]([N:8]1[C:9]([H:36])([H:37])[C:10]([H:38])([H:39])[C:11]([H:40])([H:41])[C:12]1([H:42])[H:43])([H:34])[H:35])([H:32])[H:33])[H:31])([c:13]1[c:14]([H:44])[c:15]([H:45])[c:16]([O:17][S:18](=[O:19])(=[O:20])[C:21]([F:22])([F:23])[F:24])[c:25]([H:46])[c:26]1[H:47])[H:30])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47]]",3.0
36,36,36,[O:1]=[C:2]([N:3]([c:4]1[c:5]([H:39])[c:6]([H:40])[c:7]([H:41])[c:8]([H:42])[n:9]1)[H:38])[c:10]1[c:11]([H:43])[c:12]([H:44])[c:13]2[c:36]([c:37]1[H:66])[N:35]=[C:15]([c:16]1[c:17]([H:46])[c:18]([H:47])[c:19]([N:20]([C:21](=[O:22])[C:23]34[C:24]([H:49])([H:50])[C:25]5([H:51])[C:26]([H:52])([H:53])[C:27]([H:54])([C:28]([H:55])([H:56])[C:29]([H:57])([C:30]5([H:58])[H:59])[C:31]3([H:60])[H:61])[C:32]4([H:62])[H:63])[H:48])[c:33]([H:64])[c:34]1[H:65])[N:14]2[H:45],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66]]",146.0
