,,reaction_id,smiles,reaction_core,activation_energy
12,12,12,[C:1]([C:2]([C:3]([H:44])([H:45])[H:46])([N:4]([C:5]([C:6]([C:7]([N:8]([C:9](=[O:10])[N:11]([c:12]1[c:13]([H:55])[c:14]([H:56])[c:15]([C:16]([C:17]([H:57])([H:58])[H:59])([C:18]([H:60])([H:61])[H:62])[C:19]([H:63])([H:64])[H:65])[c:20]([H:66])[c:21]1[H:67])[H:54])[H:53])([H:51])[H:52])([H:49])[H:50])([H:47])[H:48])[C:22]([C@@:23]1([H:70])[O:24][C@:25]([N:26]2[C:27]([H:72])=[N:28][c:29]3[c:30]([N:31]([H:73])[H:74])[n:32][c:33]([H:75])[n:34][c:35]32)([H:71])[C@@:36]([O:37][H:77])([H:76])[C@@:38]1([O:39][H:79])[H:78])([H:68])[H:69])[H:43])([H:40])([H:41])[H:42],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79]]",26.92
13,13,13,[C:1]([C:2]([C:3]([C:4]([C:5]([H:48])([H:49])[H:50])([C:6]([H:51])([H:52])[H:53])[C:7]([C@:8]([c:9]1[c:10]([H:57])[c:11]([H:58])[c:12]([C:13](=[O:14])[O:15][H:59])[c:16]([O:17][c:18]2[c:19]([H:60])[c:20]([H:61])[c:21]([H:62])[c:22]([Cl:23])[c:24]2[H:63])[c:25]1[H:64])([N:26]1[C:27]([H:65])([H:66])[C:28]([H:67])([H:68])[C:29]([H:69])([H:70])[C@@:30]([N:31]2[C:32]([H:72])=[C:33]([C:34]([H:73])([H:74])[H:75])[C:35](=[O:36])[N:37]([H:76])[C:38]2=[O:39])([H:71])[C:40]1([H:77])[H:78])[H:56])([H:54])[H:55])([H:46])[H:47])([H:44])[H:45])([H:41])([H:42])[H:43],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78]]",52.48
14,14,14,[C:1]([C:2]([C:3]([C:4]([H:45])([H:46])[H:47])([C:5]([H:48])([H:49])[H:50])[C:6]([C@:7]([c:8]1[c:9]([H:54])[c:10]([H:55])[c:11]([C:12](=[O:13])[O:14][H:56])[c:15]([O:16][c:17]2[c:18]([H:57])[c:19]([H:58])[c:20]([H:59])[c:21]([Cl:22])[c:23]2[H:60])[c:24]1[H:61])([N:25]1[C:26]([H:62])([H:63])[C:27]([H:64])([H:65])[C:28]([H:66])([H:67])[C@@:29]([N:30]2[C:31]([H:69])=[C:32]([C:33]([H:70])([H:71])[H:72])[C:34](=[O:35])[N:36]([H:73])[C:37]2=[O:38])([H:68])[C:39]1([H:74])[H:75])[H:53])([H:51])[H:52])([H:43])[H:44])([H:40])([H:41])[H:42],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75]]",117.49
15,15,15,[C:1]([C:2]1=[C:3]([H:42])[N:4]([C@@:5]2([H:43])[C:6]([H:44])([H:45])[C:7]([H:46])([H:47])[C:8]([H:48])([H:49])[N:9]([C@@:10]([C:11]([C:12]([C:13]([H:53])([H:54])[H:55])([C:14]([H:56])([H:57])[H:58])[C:15]([H:59])([H:60])[H:61])([H:51])[H:52])([c:16]3[c:17]([H:62])[c:18]([H:63])[c:19]([C:20](=[O:21])[O:22][H:64])[c:23]([O:24][c:25]4[c:26]([H:65])[c:27]([H:66])[c:28]([H:67])[c:29]([Br:30])[c:31]4[H:68])[c:32]3[H:69])[H:50])[C:33]2([H:70])[H:71])[C:34](=[O:35])[N:36]([H:72])[C:37]1=[O:38])([H:39])([H:40])[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72]]",3.0
16,16,16,[C:1]([C:2]1=[C:3]([H:38])[N:4]([C@@:5]2([H:39])[C:6]([H:40])([H:41])[C:7]([H:42])([H:43])[C:8]([H:44])([H:45])[N:9]([C@:10]([C:11]([H:47])([H:48])[H:49])([c:12]3[c:13]([H:50])[c:14]([H:51])[c:15]([C:16](=[O:17])[O:18][H:52])[c:19]([O:20][c:21]4[c:22]([H:53])[c:23]([H:54])[c:24]([H:55])[c:25]([Cl:26])[c:27]4[H:56])[c:28]3[H:57])[H:46])[C:29]2([H:58])[H:59])[C:30](=[O:31])[N:32]([H:60])[C:33]1=[O:34])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60]]",3.39
17,17,17,[C:1]([C:2]1=[C:3]([H:42])[N:4]([C@@:5]2([H:43])[C:6]([H:44])([H:45])[C:7]([H:46])([H:47])[C:8]([H:48])([H:49])[N:9]([C@:10]([C:11]([C:12]([C:13]([H:53])([H:54])[H:55])([C:14]([H:56])([H:57])[H:58])[C:15]([H:59])([H:60])[H:61])([H:51])[H:52])([c:16]3[c:17]([H:62])[c:18]([H:63])[c:19]([C:20](=[O:21])[O:22][H:64])[c:23]([O:24][c:25]4[c:26]([H:65])[c:27]([H:66])[c:28]([H:67])[c:29]([Br:30])[c:31]4[H:68])[c:32]3[H:69])[H:50])[C:33]2([H:70])[H:71])[C:34](=[O:35])[N:36]([H:72])[C:37]1=[O:38])([H:39])([H:40])[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72]]",48.98
18,18,18,[C:1]([C:2]([C:3]([C:4]([C:5]([H:48])([H:49])[H:50])([H:46])[H:47])([C:6]([C@:7]([c:8]1[c:9]([H:54])[c:10]([H:55])[c:11]([C:12](=[O:13])[O:14][H:56])[c:15]([O:16][c:17]2[c:18]([H:57])[c:19]([H:58])[c:20]([H:59])[c:21]([Cl:22])[c:23]2[H:60])[c:24]1[H:61])([N:25]1[C:26]([H:62])([H:63])[C:27]([H:64])([H:65])[C:28]([H:66])([H:67])[C@@:29]([N:30]2[C:31]([H:69])=[C:32]([C:33]([H:70])([H:71])[H:72])[C:34](=[O:35])[N:36]([H:73])[C:37]2=[O:38])([H:68])[C:39]1([H:74])[H:75])[H:53])([H:51])[H:52])[H:45])([H:43])[H:44])([H:40])([H:41])[H:42],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75]]",36.31
19,19,19,[C:1]([C:2]([C:3]([C:4]([H:46])([H:47])[H:48])([C:5]([C:6]([H:51])([H:52])[H:53])([H:49])[H:50])[C:7]([C@:8]([c:9]1[c:10]([H:57])[c:11]([H:58])[c:12]([C:13](=[O:14])[O:15][H:59])[c:16]([O:17][c:18]2[c:19]([H:60])[c:20]([H:61])[c:21]([H:62])[c:22]([Br:23])[c:24]2[H:63])[c:25]1[H:64])([N:26]1[C:27]([H:65])([H:66])[C:28]([H:67])([H:68])[C:29]([H:69])([H:70])[C@@:30]([N:31]2[C:32]([H:72])=[C:33]([C:34]([H:73])([H:74])[H:75])[C:35](=[O:36])[N:37]([H:76])[C:38]2=[O:39])([H:71])[C:40]1([H:77])[H:78])[H:56])([H:54])[H:55])([H:44])[H:45])([H:41])([H:42])[H:43],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78]]",69.18
20,20,20,[C:1]([C:2]1=[C:3]([H:41])[N:4]([C@@:5]2([H:42])[C:6]([H:43])([H:44])[C:7]([H:45])([H:46])[C:8]([H:47])([H:48])[N:9]([C@:10]([C:11]([C:12]([C:13]([H:53])([H:54])[H:55])([C:14]([H:56])([H:57])[H:58])[H:52])([H:50])[H:51])([c:15]3[c:16]([H:59])[c:17]([H:60])[c:18]([C:19](=[O:20])[O:21][H:61])[c:22]([O:23][c:24]4[c:25]([H:62])[c:26]([H:63])[c:27]([H:64])[c:28]([Cl:29])[c:30]4[H:65])[c:31]3[H:66])[H:49])[C:32]2([H:67])[H:68])[C:33](=[O:34])[N:35]([H:69])[C:36]1=[O:37])([H:38])([H:39])[H:40],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69]]",9.12
21,21,21,[C:1]([C:2]1=[C:3]([H:41])[N:4]([C@@:5]2([H:42])[C:6]([H:43])([H:44])[C:7]([H:45])([H:46])[C:8]([H:47])([H:48])[N:9]([C@@:10]([C:11]([C:12]([C:13]([H:53])([H:54])[H:55])([C:14]([H:56])([H:57])[H:58])[H:52])([H:50])[H:51])([c:15]3[c:16]([H:59])[c:17]([H:60])[c:18]([C:19](=[O:20])[O:21][H:61])[c:22]([O:23][c:24]4[c:25]([H:62])[c:26]([H:63])[c:27]([H:64])[c:28]([Cl:29])[c:30]4[H:65])[c:31]3[H:66])[H:49])[C:32]2([H:67])[H:68])[C:33](=[O:34])[N:35]([H:69])[C:36]1=[O:37])([H:38])([H:39])[H:40],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69]]",9.55
22,22,22,[C:1]([C:2]([C:3]([C:4]([C:5]([C@:6]([c:7]1[c:8]([H:51])[c:9]([H:52])[c:10]([C:11](=[O:12])[O:13][H:53])[c:14]([O:15][c:16]2[c:17]([H:54])[c:18]([H:55])[c:19]([H:56])[c:20]([Br:21])[c:22]2[H:57])[c:23]1[H:58])([N:24]1[C:25]([H:59])([H:60])[C:26]([H:61])([H:62])[C:27]([H:63])([H:64])[C@@:28]([N:29]2[C:30]([H:66])=[C:31]([C:32]([H:67])([H:68])[H:69])[C:33](=[O:34])[N:35]([H:70])[C:36]2=[O:37])([H:65])[C:38]1([H:71])[H:72])[H:50])([H:48])[H:49])([H:46])[H:47])([H:44])[H:45])([H:42])[H:43])([H:39])([H:40])[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72]]",30.2
23,23,23,[C:1]([C@:2]([C:3]([S:4][H:21])([H:19])[H:20])([C:5](=[O:6])[N:7]1[C:8]([H:22])([H:23])[C:9]([H:24])([H:25])[C:10]([H:26])([H:27])[C@:11]1([C:12](=[O:13])[O:14][H:29])[H:28])[H:18])([H:15])([H:16])[H:17],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]]",57.11
24,24,24,[C:1]([C:2]([C:3]([N:4]([C:5]([C:6]([O:7][H:37])([C:8]([O:9][c:10]1[c:11]([H:40])[c:12]([H:41])[c:13]([H:42])[c:14]([H:43])[c:15]1[C:16](=[O:17])[C:18]([C:19]([c:20]1[c:21]([H:48])[c:22]([H:49])[c:23]([H:50])[c:24]([H:51])[c:25]1[H:52])([H:46])[H:47])([H:44])[H:45])([H:38])[H:39])[H:36])([H:34])[H:35])[H:33])([H:31])[H:32])([H:29])[H:30])([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",38.02
25,25,25,[C:1]([O:2][c:3]1[n:4][c:5]([N:6]([H:25])[H:26])[n:7][c:8]2[c:9]1[N:10]=[C:11]([H:27])[N:12]2[C@:13]1([H:28])[O:14][C@@:15]([C:16]([O:17][H:32])([H:30])[H:31])([H:29])[C@:18]([O:19][H:34])([H:33])[C@:20]1([O:21][H:36])[H:35])([H:22])([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",10.47
26,26,26,[N:1]([c:2]1[n:3][c:4]([H:22])[n:5][c:6]2[c:7]1[N:8]=[C:9]([H:23])[N:10]2[C@:11]1([H:24])[O:12][C@@:13]([C:14]([O:15][H:28])([H:26])[H:27])([H:25])[C@:16]([O:17][H:30])([H:29])[C@:18]1([O:19][H:32])[H:31])([H:20])[H:21],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]]",3.0
27,27,27,[Cl:1][c:2]1[c:3]([H:24])[c:4]([H:25])[c:5]([C:6]([O:7][c:8]2[c:9]([H:28])[c:10]([H:29])[c:11]([Br:12])[c:13]([H:30])[c:14]2[C:15]([N:16]2[C:17]([H:33])([H:34])[C:18]([H:35])([H:36])[O:19][C:20]([H:37])([H:38])[C:21]2([H:39])[H:40])([H:31])[H:32])([H:26])[H:27])[c:22]([H:41])[c:23]1[H:42],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42]]",54.95
28,28,28,[C:1]([c:2]1[c:3]([H:36])[c:4]([H:37])[c:5]([C:6](=[O:7])[N:8]2[C:9]([H:38])([H:39])[C:10]3([H:40])[C:11]([H:41])([H:42])[N:12]([H:43])[C:13]([H:44])([H:45])[C:14]([H:46])([C:15]2([H:47])[H:48])[O:16]3)[c:17]([H:49])[c:18]1[N:19]([C:20](=[O:21])[C:22]([C:23]12[C:24]([H:53])([H:54])[C:25]3([H:55])[C:26]([H:56])([H:57])[C:27]([H:58])([C:28]([H:59])([H:60])[C:29]([H:61])([C:30]3([H:62])[H:63])[C:31]1([H:64])[H:65])[C:32]2([H:66])[H:67])([H:51])[H:52])[H:50])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67]]",16.25
29,29,29,[C:1]([N:2]1[C:3]([H:43])=[C:4]([C:5]2=[C:6]([C:7]3=[C:8]([H:44])[N:9]([C:10]4([H:45])[C:11]([H:46])([H:47])[C:12]([H:48])([H:49])[N:13]([C:14]([c:15]5[c:16]([H:52])[c:17]([H:53])[c:18]([H:54])[c:19]([H:55])[n:20]5)([H:50])[H:51])[C:21]([H:56])([H:57])[C:22]4([H:58])[H:59])[c:23]4[c:24]([H:60])[c:25]([H:61])[c:26]([H:62])[c:27]([H:63])[c:28]43)[C:29](=[O:30])[N:31]([H:64])[C:32]2=[O:33])[c:34]2[c:35]([H:65])[c:36]([H:66])[c:37]([H:67])[c:38]([H:68])[c:39]21)([H:40])([H:41])[H:42],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68]]",6.0
30,30,30,[C:1]([C:2]1=[C:19]([C:20](=[O:21])[O:22][H:38])[S:18][C:4]([c:5]2[c:6]([H:26])[c:7]([H:27])[c:8]([O:9][C:10]([C:11]([C:12]([H:31])([H:32])[H:33])([C:13]([H:34])([H:35])[H:36])[H:30])([H:28])[H:29])[c:14]([C:15]#[N:16])[c:17]2[H:37])=[N:3]1)([H:23])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38]]",7.0
31,31,31,[C:1]([C:2]1=[C:19]([C:20](=[O:21])[O:22][H:38])[S:18][C:4]([c:5]2[c:6]([H:26])[c:7]([H:27])[c:8]([O:9][C:10]([C:11]([C:12]([H:31])([H:32])[H:33])([C:13]([H:34])([H:35])[H:36])[H:30])([H:28])[H:29])[c:14]([C:15]#[N:16])[c:17]2[H:37])=[N:3]1)([H:23])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38]]",12.73
32,32,32,[C:1]([N:2]([C:3]([H:25])([H:26])[H:27])[C:4]([C:5]([C:6]([N:7]1[c:8]2[c:9]([H:34])[c:10]([H:35])[c:11]([H:36])[c:12]([H:37])[c:13]2[S:14][c:15]2[c:16]([H:38])[c:17]([H:39])[c:18]([Cl:19])[c:20]([H:40])[c:21]21)([H:32])[H:33])([H:30])[H:31])([H:28])[H:29])([H:22])([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40]]",14.45
33,33,33,[C:1]([N:2]([C:3]([H:25])([H:26])[H:27])[C:4]([C:5]([C:6]([N:7]1[c:8]2[c:9]([H:34])[c:10]([H:35])[c:11]([H:36])[c:12]([H:37])[c:13]2[S:14][c:15]2[c:16]([H:38])[c:17]([H:39])[c:18]([Cl:19])[c:20]([H:40])[c:21]21)([H:32])[H:33])([H:30])[H:31])([H:28])[H:29])([H:22])([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40]]",150.0
