,,reaction_id,smiles,reaction_core,activation_energy
10,10,10,[O:1]=[C:2]([N:3]([c:4]1[c:5]([H:20])[c:6]([H:21])[c:7]([F:8])[c:9]([H:22])[c:10]1[H:23])[H:19])[c:11]1[c:12]([H:24])[c:13]([H:25])[c:14]([Cl:15])[n+:16]([O-:17])[c:18]1[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26]]",149.0
11,11,11,[C:1]([C:2]([N:3]([C:4](=[O:5])[c:6]1[c:7]([H:42])[n:8][c:9]([N:10]2[C:11]([H:43])([H:44])[C:12]([H:45])([H:46])[N:13]([C:14]3([H:47])[C:15]([H:48])([H:49])[C:16]([H:50])([H:51])[N:17]([C:18]([c:19]4[c:20]([H:54])[c:21]([H:55])[c:22]([Cl:23])[c:24]([H:56])[c:25]4[F:26])([H:52])[H:53])[C:27]([H:57])([H:58])[C:28]3([H:59])[H:60])[C@:29]([C:30]([C:31]([H:64])([H:65])[H:66])([H:62])[H:63])([H:61])[C:32]2([H:67])[H:68])[c:33]([Cl:34])[c:35]1[H:69])[H:41])([H:39])[H:40])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69]]",38.0
12,12,12,[C:1]([N:2]([C:3]([C:4]([C:5](=[C:6]1[c:7]2[c:8]([H:30])[c:9]([H:31])[c:10]([H:32])[c:11]([H:33])[c:12]2[C:13]([H:34])([H:35])[C:14]([H:36])([H:37])[c:15]2[c:16]([H:38])[c:17]([H:39])[c:18]([H:40])[c:19]([H:41])[c:20]21)[H:29])([H:27])[H:28])([H:25])[H:26])[H:24])([H:21])([H:22])[H:23],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",144.0
13,13,13,[C:1]([C:2]([C:3]([H:39])([H:40])[H:41])([C:4]([H:42])([H:43])[H:44])[N:5]([S:6](=[O:7])(=[O:8])[c:9]1[c:10]([H:46])[n:11][c:12]([H:47])[c:13]([C:14]2=[C:34]([H:62])[N:33]3[C:17](=[N:18][C:19]([N:20]([C:21](=[O:22])[N:23]([C:24]([C:25](=[O:26])[N:27]4[C:28]([H:54])([H:55])[C:29]([H:56])([H:57])[C:30]([H:58])([H:59])[C:31]4([H:60])[H:61])([H:52])[H:53])[H:51])[H:50])=[N:32]3)[C:16]([H:49])=[C:15]2[H:48])[c:35]1[H:63])[H:45])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",3.0
14,14,14,[C:1]([C:2]([C:3]([H:39])([H:40])[H:41])([C:4]([H:42])([H:43])[H:44])[N:5]([S:6](=[O:7])(=[O:8])[c:9]1[c:10]([H:46])[n:11][c:12]([H:47])[c:13]([C:14]2=[C:34]([H:62])[N:33]3[C:17](=[N:18][C:19]([N:20]([C:21](=[O:22])[N:23]([C:24]([C:25](=[O:26])[N:27]4[C:28]([H:54])([H:55])[C:29]([H:56])([H:57])[C:30]([H:58])([H:59])[C:31]4([H:60])[H:61])([H:52])[H:53])[H:51])[H:50])=[N:32]3)[C:16]([H:49])=[C:15]2[H:48])[c:35]1[H:63])[H:45])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",4.79
15,15,15,[N:1]#[C:2][c:3]1[c:4]([H:31])[c:5]([H:32])[c:6]([H:33])[c:7]([N:8]([C:9]([C:10](=[O:11])[N:12]([c:13]2[c:14]([Cl:15])[c:16]([H:38])[c:17]([H:39])[c:18]3[n:19][c:20]([N:21]4[C:22]([H:40])([H:41])[C:23]([H:42])([H:43])[C@:24]([O:25][H:45])([H:44])[C:26]4([H:46])[H:47])[c:27]([H:48])[c:28]([H:49])[c:29]23)[H:37])([H:35])[H:36])[H:34])[c:30]1[H:50],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",8.0
16,16,16,[O:1]=[C:2]1[C:3]2=[C:7]([C:6]([H:25])=[C:5]([H:24])[S:4]2)[N:8]([C:9]([C:10]2([H:28])[C:11]([H:29])([H:30])[O:12][c:13]3[c:14]([H:31])[c:15]([H:32])[c:16]([H:33])[c:17]([H:34])[c:18]3[O:19]2)([H:26])[H:27])[C:20](=[O:21])[N:22]1[O:23][H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35]]",134.9
17,17,17,[O:1]=[C:2]1[C:3]2=[C:7]([C:6]([H:25])=[C:5]([H:24])[S:4]2)[N:8]([C:9]([C:10]2([H:28])[C:11]([H:29])([H:30])[O:12][c:13]3[c:14]([H:31])[c:15]([H:32])[c:16]([H:33])[c:17]([H:34])[c:18]3[O:19]2)([H:26])[H:27])[C:20](=[O:21])[N:22]1[O:23][H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35]]",14.79
18,18,18,[N:1](=[C:2]1[C:3]([S:4](=[O:5])(=[O:6])[c:7]2[c:8]([H:33])[c:9]([H:34])[c:10]([Cl:11])[c:12]([H:35])[c:13]2[H:36])=[C:14]([H:37])[C:15]2=[C:25]([N:24]=[C:23]3[N:18]([C:16]2=[O:17])[C:19]([H:38])=[C:20]([H:39])[C:21]([H:40])=[C:22]3[H:41])[N:26]1[C:27]1([H:42])[C:28]([H:43])([H:44])[C:29]([H:45])([H:46])[C:30]([H:47])([H:48])[C:31]1([H:49])[H:50])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",35.48
19,19,19,[C:1]([c:2]1[n:3][c:4]([N:5]([C:6]2=[N:7][C:8]([H:38])=[C:9]([C:10](=[O:11])[N:12]([c:13]3[c:14]([C:15]([H:40])([H:41])[H:42])[c:16]([H:43])[c:17]([H:44])[c:18]([H:45])[c:19]3[Cl:20])[H:39])[S:21]2)[H:37])[c:22]([H:46])[c:23]([N:24]2[C:25]([H:47])([H:48])[C:26]([H:49])([H:50])[N:27]([C:28]([C:29]([O:30][H:55])([H:53])[H:54])([H:51])[H:52])[C:31]([H:56])([H:57])[C:32]2([H:58])[H:59])[n:33]1)([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]]",28.18
20,20,20,[C:1]([O:2][c:3]1[n:4][c:5]([N:6]([H:25])[H:26])[n:7][c:8]2[c:9]1[N:10]=[C:11]([H:27])[N:12]2[C@:13]1([H:28])[O:14][C@@:15]([C:16]([O:17][H:32])([H:30])[H:31])([H:29])[C@:18]([O:19][H:34])([H:33])[C@:20]1([O:21][H:36])[H:35])([H:22])([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",10.47
21,21,21,[N:1]([c:2]1[n:3][c:4]([H:22])[n:5][c:6]2[c:7]1[N:8]=[C:9]([H:23])[N:10]2[C@:11]1([H:24])[O:12][C@@:13]([C:14]([O:15][H:28])([H:26])[H:27])([H:25])[C@:16]([O:17][H:30])([H:29])[C@:18]1([O:19][H:32])[H:31])([H:20])[H:21],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]]",3.0
22,22,22,[C:1]([N:2]1[S:3][C:4](=[O:5])[c:6]2[c:7]([H:22])[c:8]([S:9](=[O:10])(=[O:11])[N:12]([C:13]3([H:24])[C:14]([H:25])([H:26])[C:15]3([H:27])[H:28])[H:23])[c:16]([H:29])[c:17]([H:30])[c:18]21)([H:19])([H:20])[H:21],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]]",150.0
23,23,23,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]1=[C:7]([C:8]([H:28])([H:29])[H:30])[N:9]([C:10]([C:11]2=[C:12]([H:33])[C:13]([H:34])=[C:14]([H:35])[O:15]2)([H:31])[H:32])[c:16]2[c:17]([H:36])[c:18]([H:37])[c:19]([O:20][H:38])[c:21]([H:39])[c:22]21)([H:26])[H:27])([H:23])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]]",150.0
24,24,24,[C:1]([C:2]([N:3]([C:4]([C:5]([H:39])([H:40])[H:41])([H:37])[H:38])[C:6]([C:7]([N:8]([c:9]1[n:10][c:11]([H:47])[n:12][c:13]2[c:14]1[S:15][c:16]1[n:17][c:18]([N:19]3[C:20]([H:48])([H:49])[C:21]([H:50])([H:51])[O:22][C:23]([H:52])([H:53])[C:24]3([H:54])[H:55])[c:25]3[c:26]([c:27]1-2)[C:28]([H:56])([H:57])[C:29]([H:58])([H:59])[C:30]([H:60])([H:61])[C:31]3([H:62])[H:63])[H:46])([H:44])[H:45])([H:42])[H:43])([H:35])[H:36])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",26.3
25,25,25,[O:1]=[C:2]1[C@@:3]2([H:32])[C@@:4]3([H:33])[C:5]([H:34])([H:35])[C:6]([H:36])([H:37])[C@:7]([H:38])([C:8]3([H:39])[H:40])[C@@:9]2([H:41])[C:10](=[O:11])[N:12]1[C:13]1([H:42])[C:14]([H:43])([H:44])[C:15]([H:45])([H:46])[C:16]([C:17](=[O:18])[N:19]([c:20]2[c:21]([H:49])[c:22]([H:50])[c:23]([H:51])[c:24]3[c:25]([H:52])[c:26]([H:53])[c:27]([H:54])[n:28][c:29]23)[H:48])([H:47])[C:30]([H:55])([H:56])[C:31]1([H:57])[H:58],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",150.0
26,26,26,[O:1]=[C:2]([c:3]1[c:4]([H:30])[c:5]([H:31])[c:6]([F:7])[c:8]([H:32])[c:9]1[H:33])[C:10]1([H:34])[C:11]([H:35])([H:36])[C:12]([H:37])([H:38])[N:13]([C:14]([C:15]([N:16]2[C:17](=[O:18])[N:19]([H:43])[c:20]3[c:21]([H:44])[c:22]([H:45])[c:23]([H:46])[c:24]([H:47])[c:25]3[C:26]2=[O:27])([H:41])[H:42])([H:39])[H:40])[C:28]([H:48])([H:49])[C:29]1([H:50])[H:51],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51]]",30.2
27,27,27,[O:1]=[C:2]([c:3]1[c:4]([H:30])[c:5]([H:31])[c:6]([F:7])[c:8]([H:32])[c:9]1[H:33])[C:10]1([H:34])[C:11]([H:35])([H:36])[C:12]([H:37])([H:38])[N:13]([C:14]([C:15]([N:16]2[C:17](=[O:18])[N:19]([H:43])[c:20]3[c:21]([H:44])[c:22]([H:45])[c:23]([H:46])[c:24]([H:47])[c:25]3[C:26]2=[O:27])([H:41])[H:42])([H:39])[H:40])[C:28]([H:48])([H:49])[C:29]1([H:50])[H:51],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51]]",24.55
28,28,28,[C:1]([N:2]([C:3]1=[N:4][c:5]2[c:6]([H:26])[c:7]([H:27])[c:8]([Cl:9])[c:10]([H:28])[c:11]2[C:12]([c:13]2[c:14]([H:29])[c:15]([H:30])[c:16]([H:31])[c:17]([H:32])[c:18]2[H:33])=[N+:19]([O-:20])[C:21]1([H:34])[H:35])[H:25])([H:22])([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35]]",3.89
29,29,29,[O:1]=[C:2]1[C:3]([H:35])([H:36])[O:4][C:5]2([C:6]([H:37])([H:38])[C:7]([H:39])([H:40])[N:8]([S:9](=[O:10])(=[O:11])[c:12]3[c:13]([H:41])[c:14]([H:42])[c:15](-[c:16]4[c:17]([H:43])[c:18]([H:44])[c:19]5[c:20]([H:45])[c:21]([H:46])[c:22]([H:47])[n:23][c:24]5[c:25]4[H:48])[c:26]([H:49])[c:27]3[H:50])[C:28]([H:51])([H:52])[C:29]2([H:53])[H:54])[C:30]([H:55])([H:56])[N:31]1[C:32]1([H:57])[C:33]([H:58])([H:59])[C:34]1([H:60])[H:61],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61]]",89.13
30,30,30,[O:1]=[C:2]1[C:3]([H:35])([H:36])[O:4][C:5]2([C:6]([H:37])([H:38])[C:7]([H:39])([H:40])[N:8]([S:9](=[O:10])(=[O:11])[c:12]3[c:13]([H:41])[c:14]([H:42])[c:15](-[c:16]4[c:17]([H:43])[c:18]([H:44])[c:19]5[c:20]([H:45])[c:21]([H:46])[c:22]([H:47])[n:23][c:24]5[c:25]4[H:48])[c:26]([H:49])[c:27]3[H:50])[C:28]([H:51])([H:52])[C:29]2([H:53])[H:54])[C:30]([H:55])([H:56])[N:31]1[C:32]1([H:57])[C:33]([H:58])([H:59])[C:34]1([H:60])[H:61],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61]]",9.12
31,31,31,[C:1]([O:2][c:3]1[c:4]([H:36])[c:5]([H:37])[c:6]([C:7]([C:8](=[O:9])[N:10]([C:11]([N:12](/[C:13](=[N:14]/[C:15]#[N:16])[N:17]([c:18]2[c:19]([H:44])[c:20]([H:45])[c:21]([H:46])[c:22]([H:47])[c:23]2[C:24]([H:48])([H:49])[H:50])[H:43])[H:42])([C:25]([C:26]([H:51])([H:52])[H:53])([C:27]([H:54])([H:55])[H:56])[C:28]([H:57])([H:58])[H:59])[H:41])[H:40])([H:38])[H:39])[c:29]([H:60])[c:30]1[O:31][C:32]([H:61])([H:62])[H:63])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",26.0
32,32,32,[O:1]=[C:2]1[N:3]([H:34])[c:4]2[c:5]([O:6][H:35])[c:7]([H:36])[c:8]([H:37])[c:9]([C@@:10]([O:11][H:39])([C:12]([N:13]([C:14]([C:15]([c:16]3[c:17]([H:47])[c:18]([H:48])[c:19]([H:49])[c:20]([C:21]([N:22]([C:23]([c:24]4[c:25]([H:55])[c:26]([H:56])[c:27]([H:57])[c:28]([H:58])[c:29]4[Cl:30])([H:53])[H:54])[H:52])([H:50])[H:51])[c:31]3[H:59])([H:45])[H:46])([H:43])[H:44])[H:42])([H:40])[H:41])[H:38])[c:32]2[S:33]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]]",60.0
33,33,33,[C:1]([O:2][c:3]1[c:4]([H:39])[c:5]([H:40])[c:6]([H:41])[c:7]([H:42])[c:8]1[C:9]([N:10]([C:11]([H:45])([H:46])[H:47])[C:12]([c:13]1[c:14]([H:50])[c:15]([H:51])[c:16]([H:52])[c:17]([C:18]([C:19]([N:20]([C:21]([C@:22]([O:23][H:61])([c:24]2[c:25]([H:62])[c:26]([H:63])[c:27]([O:28][H:64])[c:29]3[c:34]2[S:33][C:31](=[O:32])[N:30]3[H:65])[H:60])([H:58])[H:59])[H:57])([H:55])[H:56])([H:53])[H:54])[c:35]1[H:66])([H:48])[H:49])([H:43])[H:44])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66]]",33.0
34,34,34,[C:1]([O:2][c:3]1[c:4]([H:38])[c:5]([H:39])[c:6]([C:7]([N:8]([C:9]([c:10]2[c:11]([H:45])[c:12]([H:46])[c:13]([H:47])[c:14]([C:15]([C:16]([N:17]([C:18]([C@:19]([O:20][H:56])([c:21]3[c:22]([H:57])[c:23]([H:58])[c:24]([O:25][H:59])[c:26]4[c:31]3[S:30][C:28](=[O:29])[N:27]4[H:60])[H:55])([H:53])[H:54])[H:52])([H:50])[H:51])([H:48])[H:49])[c:32]2[H:61])([H:43])[H:44])[H:42])([H:40])[H:41])[c:33]([H:62])[c:34]1[H:63])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",13.0
35,35,35,[C:1]([c:2]1[c:3]([H:38])[c:4]([C:5]([N:6]2[C:7]([H:41])([H:42])[c:8]3[c:9]([H:43])[c:10]([H:44])[c:11]([H:45])[c:12]([H:46])[c:13]3[C:14]([H:47])([H:48])[C@:15]2([C:16](=[O:17])[N:18]([c:19]2[c:20]([H:51])[c:21]([H:52])[c:22]([Cl:23])[c:24]([H:53])[c:25]2[Cl:26])[H:50])[H:49])([H:39])[H:40])[c:27]([H:54])[c:28]([H:55])[c:29]1[O:30][C:31]([C:32](=[O:33])[O:34][H:58])([H:56])[H:57])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",31.0
