,,reaction_id,smiles,reaction_core,activation_energy
11,11,11,[N:1]([C:2]1=[N:3][c:4]2[n:5][c:6]([S:7][C:8]([c:9]3[c:10]([H:26])[c:11]([H:27])[c:12]([H:28])[c:13]([F:14])[c:15]3[F:16])([H:24])[H:25])[n:17][c:18]([O:19][H:29])[c:20]2[S:21]1)([H:22])[H:23],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]]",3.0
12,12,12,[C:1]([C:2]([C@:3]([C:4]([O:5][H:35])([H:33])[H:34])([N:6]([c:7]1[n:8][c:9]([S:10][C:11]([c:12]2[c:13]([H:39])[c:14]([H:40])[c:15]([H:41])[c:16]([F:17])[c:18]2[F:19])([H:37])[H:38])[n:20][c:21]2[c:26]1[S:25][C:23]([N:24]([H:42])[H:43])=[N:22]2)[H:36])[H:32])([H:30])[H:31])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43]]",62.0
13,13,13,[C:1]([C:2]([C@:3]([C:4]([O:5][H:38])([H:36])[H:37])([N:6]([c:7]1[n:8][c:9]([S:10][C:11]([c:12]2[c:13]([H:42])[c:14]([H:43])[c:15]([H:44])[c:16]([F:17])[c:18]2[F:19])([H:40])[H:41])[n:20][c:21]2[c:29]1[S:28][C:23]([N:24]([C:25]([C:26]([H:47])([H:48])[H:49])([C:27]([H:50])([H:51])[H:52])[H:46])[H:45])=[N:22]2)[H:39])[H:35])([H:33])[H:34])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",42.0
14,14,14,[C:1]([C@@:2]([C:3](=[O:4])[O:5][C@@:6]1([H:39])[C:7]([H:40])([H:41])[N+:8]2([C:9]([C:10](=[O:11])[N:12]([c:13]3[c:14]([H:45])[c:15]([H:46])[c:16]([H:47])[c:17]([H:48])[n:18]3)[H:44])([H:42])[H:43])[C:19]([H:49])([H:50])[C:20]([H:51])([H:52])[C:21]1([H:53])[C:22]([H:54])([H:55])[C:23]2([H:56])[H:57])([c:24]1[c:25]([H:58])[c:26]([H:59])[c:27]([H:60])[c:28]([H:61])[c:29]1[H:62])[N:30]1[C:31]([H:63])([H:64])[C:32]([H:65])([H:66])[C:33]([H:67])([H:68])[C:34]([H:69])([H:70])[C:35]1([H:71])[H:72])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72]]",66.0
15,15,15,[N:1]([c:2]1[n:3][c:4]([N:5]([H:25])[H:26])[c:6]2[c:7]([H:27])[c:8]([N:9]([C:10]([c:11]3[c:12]([H:31])[c:13]([H:32])[c:14]([Cl:15])[c:16]([Cl:17])[c:18]3[H:33])([H:29])[H:30])[H:28])[c:19]([H:34])[c:20]([H:35])[c:21]2[n:22]1)([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35]]",35.0
16,16,16,[C:1]([c:2]1[c:3]([H:25])[c:4]([H:26])[c:5]([H:27])[c:6]([H:28])[c:7]1[N:8]([C:9](=[O:10])[C:11]([C:12]([S:13](=[O:14])(=[O:15])[C:16]1=[C:17]([H:34])[C:18]([H:35])=[C:19]([Br:20])[S:21]1)([H:32])[H:33])([H:30])[H:31])[H:29])([H:22])([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35]]",46.77
17,17,17,[C:1]([c:2]1[c:3]([H:23])[c:4]([C:5]([H:24])([H:25])[H:26])[n:6][c:7]([S:8][C:9]([C:10](=[O:11])[N:12]([C:13]2=[N:18][O:17][C:15]([C:16]([H:31])([H:32])[H:33])=[C:14]2[H:30])[H:29])([H:27])[H:28])[n:19]1)([H:20])([H:21])[H:22],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33]]",150.0
18,18,18,[C:1]([S:2][c:3]1[c:4]([H:29])[c:5]([H:30])[c:6]2[c:7]([c:8]1[H:31])[N:9]([C:10]([C:11]([C:12]1([H:36])[C:13]([H:37])([H:38])[C:14]([H:39])([H:40])[C:15]([H:41])([H:42])[C:16]([H:43])([H:44])[N:17]1[C:18]([H:45])([H:46])[H:47])([H:34])[H:35])([H:32])[H:33])[c:19]1[c:20]([H:48])[c:21]([H:49])[c:22]([H:50])[c:23]([H:51])[c:24]1[S:25]2)([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51]]",50.0
19,19,19,[C:1]([C:2]([O:3][c:4]1[c:5]([H:36])[c:6]([H:37])[c:7]2[c:29]([c:30]1[H:55])[C:27]([C:28]([H:52])([H:53])[H:54])=[C:9]([C:10](=[O:11])[N:12]([C:13]([C:14]([C:15]([S:16][C:17]([H:44])([H:45])[H:46])([H:42])[H:43])([H:40])[H:41])([C:18]1=[N:19][c:20]3[c:21]([H:47])[c:22]([H:48])[c:23]([H:49])[c:24]([H:50])[c:25]3[N:26]1[H:51])[H:39])[H:38])[O:8]2)([H:34])[H:35])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55]]",37.0
20,20,20,[N:1]#[C:2][c:3]1[c:4]([H:31])[c:5]([H:32])[c:6]([H:33])[c:7]([C:8](=[O:9])[N:10]([C:11]([C@@:12]([O:13][H:38])([C:14]([N:15]2[C:16]([H:41])([H:42])[C:17]([H:43])([H:44])[C:18]([O:19][c:20]3[c:21]([H:46])[c:22]([H:47])[c:23]([Cl:24])[c:25]([Cl:26])[c:27]3[H:48])([H:45])[C:28]([H:49])([H:50])[C:29]2([H:51])[H:52])([H:39])[H:40])[H:37])([H:35])[H:36])[H:34])[c:30]1[H:53],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53]]",4.0
21,21,21,[C:1]([C@:2]1([H:35])[C:3]([H:36])([H:37])[N:4]([c:5]2[c:6]([H:38])[c:7]([H:39])[c:8]([F:9])[c:10]([H:40])[c:11]2[C:12]([F:13])([F:14])[F:15])[C:16]([H:41])([H:42])[C:17]([H:43])([H:44])[N:18]1[S:19](=[O:20])(=[O:21])[c:22]1[c:23]([H:45])[c:24]([H:46])[c:25]([C:26]([N:27]([H:47])[H:48])=[O:28])[c:29]([H:49])[c:30]1[Cl:31])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49]]",6.31
22,22,22,[N:1]#[C:2][C:3]([C:4]([C:5]([N:6]([c:7]1[n:8][c:9]([H:35])[c:10]([C:11]([F:12])([F:13])[F:14])[c:15]([H:36])[c:16]1[Cl:17])[H:34])([H:32])[H:33])([O:18][C:19](=[O:20])[c:21]1[c:22]([F:23])[c:24]([H:37])[c:25]([H:38])[c:26]([H:39])[c:27]1[F:28])[H:31])([H:29])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]]",150.0
23,23,23,[C:1]([c:2]1[c:3]([H:37])[c:4]([H:38])[c:5]([C:6]([C:7]([O:8][C:9]([C:10]([N:11]([S:12](=[O:13])(=[O:14])[C:15]([C:16]([C:17]([N:18]([C:19]([C:20]([c:21]2[c:22]([H:59])[c:23]([H:60])[c:24]([O:25][H:61])[c:26]3[c:31]2[S:30][C:28]([O:29][H:62])=[N:27]3)([H:57])[H:58])([H:55])[H:56])[H:54])([H:52])[H:53])([H:50])[H:51])([H:48])[H:49])[H:47])([H:45])[H:46])([H:43])[H:44])([H:41])[H:42])([H:39])[H:40])[c:32]([H:63])[c:33]1[H:64])([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64]]",150.0
24,24,24,[C:1]([c:2]1[c:3]([H:37])[c:4]([H:38])[c:5]([N:6]([C:7](=[O:8])[C:9]2=[C:10]([H:40])[N:11]=[C:12]([H:41])[S:13]2)[H:39])[c:14]([H:42])[c:15]1[N:16]1[C:17]([H:43])=[N:18][c:19]2[c:20]([H:44])[c:21]([H:45])[c:22]([N:23]3[C:24]([H:46])([H:47])[C:25]([H:48])([H:49])[N:26]([C:27]([H:50])([H:51])[H:52])[C:28]([H:53])([H:54])[C:29]3([H:55])[H:56])[c:30]([H:57])[c:31]2[C:32]1=[O:33])([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57]]",3.0
25,25,25,[O:1]=[C:2]([N:3]([O:4][H:22])[H:21])[c:5]1[c:6]([H:23])[c:7]([H:24])[c:8]([N:9]([S:10](=[O:11])(=[O:12])[c:13]2[c:14]([H:26])[c:15]([H:27])[c:16]([H:28])[c:17]([H:29])[c:18]2[H:30])[H:25])[c:19]([H:31])[c:20]1[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]]",12.0
26,26,26,[C:1]([N:2]([C:3]([H:33])([H:34])[H:35])[C:4]([C:5]([O:6][c:7]1[c:8]([H:40])[c:9]([N:10]([S:11](=[O:12])(=[O:13])[c:14]2[c:15]([Cl:16])[c:17]([H:42])[c:18]([C:19]([F:20])([F:21])[F:22])[c:23]([H:43])[c:24]2[Cl:25])[H:41])[c:26]([H:44])[c:27]([H:45])[c:28]1[Cl:29])([H:38])[H:39])([H:36])[H:37])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45]]",14.13
27,27,27,[C:1]([C:2]([O:3][C:4](=[O:5])[C:6]([N:7]([c:8]1[c:9]([H:32])[c:10]([H:33])[c:11]([H:34])[c:12]([H:35])[c:13]1[C:14]([H:36])([H:37])[H:38])[S:15](=[O:16])(=[O:17])[c:18]1[c:19]([H:39])[c:20]([H:40])[c:21]([Cl:22])[c:23]([H:41])[c:24]1[H:42])([H:30])[H:31])([H:28])[H:29])([H:25])([H:26])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42]]",94.0
28,28,28,[O:1]=[S:2](=[O:3])([c:4]1[c:5]([H:32])[c:6]([H:33])[c:7]([H:34])[c:8]([H:35])[c:9]1[H:36])[N:10]([C:11]([C:12]([F:13])([F:14])[F:15])([H:37])[H:38])[c:16]1[c:17]([H:39])[c:18]([H:40])[c:19]([C:20]([O:21][H:41])([C:22]([F:23])([F:24])[F:25])[C:26]([F:27])([F:28])[F:29])[c:30]([H:42])[c:31]1[H:43],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43]]",3.0
29,29,29,[O:1]=[C:2]([O:3][H:23])[C:4]([O:5][c:6]1[c:7]([H:26])[c:8]([H:27])[c:9]([C:10]2=[N:11][C:12]([H:28])=[C:13]([H:29])[S:14]2)[c:15]([H:30])[c:16]1-[c:17]1[c:18]([H:31])[c:19]([H:32])[c:20]([H:33])[c:21]([H:34])[c:22]1[H:35])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35]]",9.0
30,30,30,[C:1]([O:2][c:3]1[c:4]([H:30])[c:5]([H:31])[c:6]([H:32])[c:7]([S:8](=[O:9])(=[O:10])[C:11]2=[C:12]([C:13]([H:33])([H:34])[H:35])[N:14]([C:15]([C:16](=[O:17])[O:18][H:38])([H:36])[H:37])[c:19]3[c:20]([H:39])[c:21]([H:40])[c:22]([C:23]([H:41])([H:42])[H:43])[c:24]([H:44])[c:25]32)[c:26]1[H:45])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45]]",3.0
31,31,31,[C:1]([C:2]1=[C:3]([S:4](=[O:5])(=[O:6])[c:7]2[c:8]([H:29])[c:9]([H:30])[c:10]([Cl:11])[c:12]([H:31])[c:13]2[H:32])[c:14]2[c:15]([H:33])[c:16]([F:17])[c:18]([H:34])[c:19]([H:35])[c:20]2[N:21]1[C:22]([C:23](=[O:24])[O:25][H:38])([H:36])[H:37])([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38]]",3.0
32,32,32,[C:1]([C:2]1=[C:3]([S:4](=[O:5])(=[O:6])[c:7]2[c:8]([H:33])[c:9]([H:34])[c:10]([Cl:11])[c:12]([H:35])[c:13]2[H:36])[c:14]2[c:15]([N:16]([S:17]([C:18]([H:38])([H:39])[H:40])(=[O:19])=[O:20])[H:37])[c:21]([H:41])[c:22]([H:42])[c:23]([H:43])[c:24]2[N:25]1[C:26]([C:27](=[O:28])[O:29][H:46])([H:44])[H:45])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46]]",3.0
33,33,33,[C:1]([c:2]1[c:3]([H:29])[c:4]([H:30])[c:5]2[c:6]([c:7]1[H:31])[C:8]([S:9](=[O:10])(=[O:11])[c:12]1[c:13]([H:32])[c:14]([H:33])[c:15]([Cl:16])[c:17]([H:34])[c:18]1[H:35])=[C:19]([C:20]([H:36])([H:37])[H:38])[N:21]2[C:22]([C:23](=[O:24])[O:25][H:41])([H:39])[H:40])([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",7.0
34,34,34,[C:1]([C:2](=[O:3])[N:4]([c:5]1[c:6]([H:33])[c:7]([H:34])[c:8]([H:35])[c:9]2[c:10]1[C:11]([S:12](=[O:13])(=[O:14])[c:15]1[c:16]([H:36])[c:17]([H:37])[c:18]([Cl:19])[c:20]([H:38])[c:21]1[H:39])=[C:22]([C:23]([H:40])([H:41])[H:42])[N:24]2[C:25]([C:26](=[O:27])[O:28][H:45])([H:43])[H:44])[H:32])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45]]",3.0
35,35,35,[C:1](=[C:2]([C:3](=[O:4])[N:5]1[C:6]([H:37])([H:38])[C:7]([H:39])([H:40])[C:8]([H:41])([H:42])[C@:9]([N:10]2[N:11]=[C:12]([c:13]3[c:14]([H:44])[c:15]([H:45])[c:16]([O:17][c:18]4[c:19]([H:46])[c:20]([H:47])[c:21]([H:48])[c:22]([H:49])[c:23]4[H:50])[c:24]([H:51])[c:25]3[H:52])[c:26]3[c:27]([N:28]([H:53])[H:54])[n:29][c:30]([H:55])[n:31][c:32]32)([H:43])[C:33]1([H:56])[H:57])[H:36])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57]]",150.0
36,36,36,[C:1]([C:2]1=[N:3][N:4]([c:5]2[c:6]([H:42])[c:7]([H:43])[c:8]([H:44])[c:9]([H:45])[c:10]2[H:46])[C:11]([N:12]([S:13](=[O:14])(=[O:15])[c:16]2[c:17]([H:48])[c:18]([H:49])[c:19]([H:50])[c:20]([C:21]([N:22]3[C:23]([H:53])([H:54])[C:24]([H:55])([H:56])[O:25][C:26]([H:57])([H:58])[C:27]3([H:59])[H:60])([H:51])[H:52])[c:28]2[H:61])[H:47])=[C:29]1[C:30](=[O:31])[N:32]([C@@:33]([C:34]([H:64])([H:65])[H:66])([C:35]([C:36]([H:67])([H:68])[H:69])([C:37]([H:70])([H:71])[H:72])[C:38]([H:73])([H:74])[H:75])[H:63])[H:62])([H:39])([H:40])[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75]]",9.0
37,37,37,[O:1]=[C:2]1[C@@:3]2([H:32])[C@@:4]3([H:33])[C:5]([H:34])([H:35])[C:6]([H:36])([H:37])[C@:7]([H:38])([C:8]3([H:39])[H:40])[C@@:9]2([H:41])[C:10](=[O:11])[N:12]1[C:13]1([H:42])[C:14]([H:43])([H:44])[C:15]([H:45])([H:46])[C:16]([C:17](=[O:18])[N:19]([c:20]2[c:21]([H:49])[c:22]([H:50])[c:23]([H:51])[c:24]3[c:25]([H:52])[c:26]([H:53])[c:27]([H:54])[n:28][c:29]23)[H:48])([H:47])[C:30]([H:55])([H:56])[C:31]1([H:57])[H:58],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",24.55
