,,reaction_id,smiles,reaction_core,activation_energy
10,10,10,[C:1]([C@@:2]([C:3](=[O:4])[O:5][C@@:6]1([H:38])[C:7]([H:39])([H:40])[N+:8]2([C:9]([C:10]([C:11]([c:12]3[c:13]([H:47])[n:14][c:15]([H:48])[n:16][c:17]3[H:49])([H:45])[H:46])([H:43])[H:44])([H:41])[H:42])[C:18]([H:50])([H:51])[C:19]([H:52])([H:53])[C:20]1([H:54])[C:21]([H:55])([H:56])[C:22]2([H:57])[H:58])([c:23]1[c:24]([H:59])[c:25]([H:60])[c:26]([H:61])[c:27]([H:62])[c:28]1[H:63])[N:29]1[C:30]([H:64])([H:65])[C:31]([H:66])([H:67])[C:32]([H:68])([H:69])[C:33]([H:70])([H:71])[C:34]1([H:72])[H:73])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73]]",79.0
11,11,11,[O:1]=[C:2]([N:3]([C:4]([C@@:5]([O:6][H:38])([C:7]([N:8]1[C:9]([H:41])([H:42])[C:10]([H:43])([H:44])[C:11]([O:12][c:13]2[c:14]([H:46])[c:15]([H:47])[c:16]([Cl:17])[c:18]([Cl:19])[c:20]2[H:48])([H:45])[C:21]([H:49])([H:50])[C:22]1([H:51])[H:52])([H:39])[H:40])[H:37])([H:35])[H:36])[H:34])[C:23]1=[N:24][N:25]([H:53])[C:26](=[O:27])[c:28]2[c:29]([H:54])[c:30]([H:55])[c:31]([H:56])[c:32]([H:57])[c:33]21,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57]]",3.0
12,12,12,[O:1]=[C:2]([N:3]([C:4]([C:5]1([H:29])[C:6]([H:30])([H:31])[C:7]([H:32])([H:33])[C:8]([H:34])([H:35])[C:9]([H:36])([H:37])[C:10]1([H:38])[H:39])([H:27])[H:28])[H:26])[c:11]1[c:12]([H:40])[c:13]([N:14]2[N:15]=[C:16]([H:41])[C:17](=[O:18])[N:19]([H:42])[C:20]2=[O:21])[c:22]([H:43])[c:23]([H:44])[c:24]1[Cl:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",8.5
13,13,13,[c:1]1([H:18])[c:2]([H:19])[c:3]([H:20])[c:4]([C:5]([S:6][C:7]2=[N:8][c:9]3[c:10]([H:23])[c:11]([H:24])[c:12]([H:25])[n:13][c:14]3[N:15]2[H:26])([H:21])[H:22])[c:16]([H:27])[c:17]1[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28]]",28.0
14,14,14,[C:1]([C:2]1=[C:3]([S:4][c:5]2[c:6]([H:32])[c:7]([H:33])[c:8]([Cl:9])[c:10]([H:34])[c:11]2[H:35])[c:12]2[c:13](-[c:14]3[c:15]([H:36])[c:16]([H:37])[c:17]([H:38])[c:18]([H:39])[c:19]3[H:40])[c:20]([H:41])[c:21]([H:42])[c:22]([H:43])[c:23]2[N:24]1[C:25]([C:26](=[O:27])[O:28][H:46])([H:44])[H:45])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46]]",3.0
15,15,15,[N:1]#[C:2][c:3]1[c:4]([H:31])[c:5]([H:32])[c:6]([H:33])[c:7]([N:8]([C:9]([C:10](=[O:11])[N:12]([c:13]2[c:14]([Cl:15])[c:16]([H:38])[c:17]([H:39])[c:18]3[n:19][c:20]([N:21]4[C:22]([H:40])([H:41])[C:23]([H:42])([H:43])[C@:24]([O:25][H:45])([H:44])[C:26]4([H:46])[H:47])[c:27]([H:48])[c:28]([H:49])[c:29]23)[H:37])([H:35])[H:36])[H:34])[c:30]1[H:50],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",30.0
16,16,16,[C:1]([S:2](=[O:3])(=[O:4])[c:5]1[c:6]([H:41])[c:7]([H:42])[c:8]([C:9]2=[N:10][N:11]=[C:12](/[C:13](=[C:14](/[C:15]3=[N:16][N:17]=[C:18]([c:19]4[c:20]([H:45])[c:21]([H:46])[c:22]([C:23]#[N:24])[c:25]([H:47])[c:26]4[H:48])[O:27]3)[H:44])[H:43])[N:28]2[c:29]2[c:30]([H:49])[c:31]([H:50])[c:32]([H:51])[c:33]([H:52])[c:34]2[Cl:35])[n:36][c:37]1[H:53])([H:38])([H:39])[H:40],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53]]",3.0
17,18,18,[C:1]([O:2][c:3]1[n:4][c:5]([Cl:6])[c:7]([Cl:8])[n:9][c:10]1[N:11]([S:12](=[O:13])(=[O:14])[C:15]1=[C:16]([H:25])[C:17]([H:26])=[C:18]([Cl:19])[S:20]1)[H:24])([H:21])([H:22])[H:23],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26]]",10.0
18,19,19,[C:1]([O:2][c:3]1[n:4][c:5]([Br:6])[c:7]([H:23])[n:8][c:9]1[N:10]([S:11](=[O:12])(=[O:13])[C:14]1=[C:15]([H:25])[C:16]([H:26])=[C:17]([Cl:18])[S:19]1)[H:24])([H:20])([H:21])[H:22],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26]]",3.0
19,20,20,[C:1]([C:2]1=[N:3][O:4][C:5]([N:6]([S:7](=[O:8])(=[O:9])[c:10]2[c:11]([H:23])[c:12]([H:24])[c:13]([N:14]([H:25])[H:26])[c:15]([H:27])[c:16]2[H:28])[H:22])=[C:17]1[C:18]([H:29])([H:30])[H:31])([H:19])([H:20])[H:21],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31]]",3.0
20,21,21,[C:1]([C:2]1=[N:3][c:4]2[c:5]([H:34])[c:6]([H:35])[c:7]([O:8][c:9]3[c:10]([H:36])[c:11]([H:37])[c:12]([F:13])[c:14]([H:38])[c:15]3[H:39])[c:16]([H:40])[c:17]2[C:18](=[O:19])[N:20]1[C:21]([C@@:22]1([H:43])[C:23]([H:44])([H:45])[C:24]([H:46])([H:47])[C:25]([H:48])([H:49])[N:26]([C:27]([C:28]([H:51])([H:52])[H:53])([C:29]([H:54])([H:55])[H:56])[H:50])[C:30]1([H:57])[H:58])([H:41])[H:42])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",7.41
21,22,22,[C:1]([C:2]1=[N:3][N:4]([c:5]2[c:6]([H:36])[c:7]([H:37])[c:8]([F:9])[c:10]([H:38])[c:11]2[H:39])[C:12]([N:13]([S:14](=[O:15])(=[O:16])[c:17]2[c:18]([H:41])[c:19]([H:42])[c:20]([H:43])[n:21][c:22]2[H:44])[H:40])=[C:23]1[C:24](=[O:25])[N:26]([C@@:27]([C:28]([H:47])([H:48])[H:49])([C:29]([C:30]([H:50])([H:51])[H:52])([C:31]([H:53])([H:54])[H:55])[C:32]([H:56])([H:57])[H:58])[H:46])[H:45])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",3.0
22,23,23,[C:1]([O:2][c:3]1[c:4]([H:35])[c:5]2[c:6]([c:7]([H:36])[c:8]1[C:9]1=[C:14]([C:15]([H:40])([H:41])[H:42])[O:13][N:12]=[C:10]1[C:11]([H:37])([H:38])[H:39])[n:16][c:17]([H:43])[c:18]1[c:31]2[N:22]([C@:23]([C:24]([H:46])([H:47])[H:48])([c:25]2[c:26]([H:49])[c:27]([H:50])[c:28]([H:51])[c:29]([H:52])[n:30]2)[H:45])[C:20](=[O:21])[N:19]1[H:44])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",7.59
23,24,24,[O:1]=[C:2]1[N:3]([H:29])[c:4]2[c:5]([O:6][H:30])[c:7]([H:31])[c:8]([H:32])[c:9]([C@@:10]([O:11][H:34])([C:12]([N:13]([C@@:14]3([H:38])[C:15]([H:39])([H:40])[C:16]([H:41])([H:42])[C:17]([H:43])([H:44])[C@@:18]3([O:19][C:20]([c:21]3[c:22]([H:48])[c:23]([H:49])[c:24]([H:50])[c:25]([H:51])[c:26]3[H:52])([H:46])[H:47])[H:45])[H:37])([H:35])[H:36])[H:33])[c:27]2[S:28]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",26.0
24,25,25,[O:1]=[C:2]1[N:3]([H:35])[c:4]2[c:5]([O:6][H:36])[c:7]([H:37])[c:8]([H:38])[c:9]([C@@:10]([O:11][H:40])([C:12]([N:13]([C:14]([C:15]([c:16]3[c:17]([H:48])[c:18]([H:49])[c:19]([H:50])[c:20]([C:21]([N:22]([C:23]([C:24]([c:25]4[c:26]([H:58])[c:27]([H:59])[c:28]([H:60])[c:29]([H:61])[c:30]4[F:31])([H:56])[H:57])([H:54])[H:55])[H:53])([H:51])[H:52])[c:32]3[H:62])([H:46])[H:47])([H:44])[H:45])[H:43])([H:41])[H:42])[H:39])[c:33]2[S:34]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",17.0
25,26,26,[C:1]([O:2][c:3]1[c:4]([H:39])[c:5]([H:40])[c:6]([H:41])[c:7]([H:42])[c:8]1[C:9]([C:10]([N:11]([C:12]([c:13]1[c:14]([H:50])[c:15]([H:51])[c:16]([H:52])[c:17]([C:18]([C:19]([N:20]([C:21]([C@:22]([O:23][H:61])([c:24]2[c:25]([H:62])[c:26]([H:63])[c:27]([O:28][H:64])[c:29]3[c:34]2[S:33][C:31](=[O:32])[N:30]3[H:65])[H:60])([H:58])[H:59])[H:57])([H:55])[H:56])([H:53])[H:54])[c:35]1[H:66])([H:48])[H:49])[H:47])([H:45])[H:46])([H:43])[H:44])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66]]",19.0
26,27,27,[O:1]=[C:2]1[N:3]([H:36])[c:4]2[c:5]([O:6][H:37])[c:7]([H:38])[c:8]([H:39])[c:9]([C@@:10]([O:11][H:41])([C:12]([N:13]([C:14]([C:15]([c:16]3[c:17]([H:49])[c:18]([H:50])[c:19]([H:51])[c:20]([C:21]([N:22]([C:23]([C:24]([c:25]4[c:26]([Cl:27])[c:28]([H:59])[c:29]([H:60])[c:30]([H:61])[c:31]4[Cl:32])([H:57])[H:58])([H:55])[H:56])[H:54])([H:52])[H:53])[c:33]3[H:62])([H:47])[H:48])([H:45])[H:46])[H:44])([H:42])[H:43])[H:40])[c:34]2[S:35]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",63.0
27,28,28,[O:1]=[C:2]1[N:3]([H:35])[c:4]2[c:5]([O:6][H:36])[c:7]([H:37])[c:8]([H:38])[c:9]([C@@:10]([O:11][H:40])([C:12]([N:13]([C:14]([C:15]([c:16]3[c:17]([H:48])[c:18]([H:49])[c:19]([H:50])[c:20]([C:21]([N:22]([C:23]([C:24]([c:25]4[c:26]([H:58])[c:27]([H:59])[c:28]([H:60])[c:29]([H:61])[c:30]4[Cl:31])([H:56])[H:57])([H:54])[H:55])[H:53])([H:51])[H:52])[c:32]3[H:62])([H:46])[H:47])([H:44])[H:45])[H:43])([H:41])[H:42])[H:39])[c:33]2[S:34]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62]]",19.0
28,29,29,[C:1]([C:2]([C:3](=[O:4])[O:5][C:6]1([H:31])[C:7]([H:32])([H:33])[C:8]([H:34])([H:35])[N+:9]([C:10]([H:36])([H:37])[H:38])([C:11]([H:39])([H:40])[H:41])[C:12]([H:42])([H:43])[C:13]1([H:44])[H:45])([c:14]1[c:15]([H:46])[c:16]([H:47])[c:17]([H:48])[c:18]([H:49])[c:19]1[H:50])[N:20]1[C:21]([H:51])([H:52])[C:22]([H:53])([H:54])[C:23]([F:24])([F:25])[C:26]([H:55])([H:56])[C:27]1([H:57])[H:58])([H:28])([H:29])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",41.0
29,30,30,[O:1]=[C:2]([C:3]([O:4][H:32])([H:30])[H:31])[N:5]1[C:6]([H:33])([H:34])[C:7]([H:35])([H:36])[C:8]([C:9]2=[C:21]([c:22]3[c:23]([H:42])[c:24]([H:43])[n:25][c:26]([H:44])[n:27]3)[C:12]([c:13]3[c:14]([H:39])[c:15]([H:40])[c:16]([Cl:17])[c:18]([H:41])[c:19]3[F:20])=[N:11][N:10]2[H:38])([H:37])[C:28]([H:45])([H:46])[C:29]1([H:47])[H:48],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48]]",3.0
30,31,31,[C:1](=[C:2]([C:3](=[O:4])[N:5]([c:6]1[c:7]([H:50])[c:8]([H:51])[c:9]([H:52])[c:10]([C:11]([N:12]2[C:13](=[O:14])[N:15]([c:16]3[c:17]([Cl:18])[c:19]([O:20][C:21]([H:55])([H:56])[H:57])[c:22]([H:58])[c:23]([O:24][C:25]([H:59])([H:60])[H:61])[c:26]3[Cl:27])[C:28]([H:62])([H:63])[c:29]3[c:30]([H:64])[n:31][c:32]([N:33]([C:34]([C:35]([C:36]([C:37]([N:38]([C:39]([C:40]([H:76])([H:77])[H:78])([H:74])[H:75])[C:41]([C:42]([H:81])([H:82])[H:83])([H:79])[H:80])([H:72])[H:73])([H:70])[H:71])([H:68])[H:69])([H:66])[H:67])[H:65])[n:43][c:44]32)([H:53])[H:54])[c:45]1[H:84])[H:49])[H:48])([H:46])[H:47],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84]]",87.1
31,32,32,[C:1]([C:2]([C:3]([H:39])([H:40])[H:41])([C:4]([H:42])([H:43])[H:44])[N:5]([S:6](=[O:7])(=[O:8])[c:9]1[c:10]([H:46])[n:11][c:12]([H:47])[c:13]([C:14]2=[C:34]([H:62])[N:33]3[C:17](=[N:18][C:19]([N:20]([C:21](=[O:22])[N:23]([C:24]([C:25](=[O:26])[N:27]4[C:28]([H:54])([H:55])[C:29]([H:56])([H:57])[C:30]([H:58])([H:59])[C:31]4([H:60])[H:61])([H:52])[H:53])[H:51])[H:50])=[N:32]3)[C:16]([H:49])=[C:15]2[H:48])[c:35]1[H:63])[H:45])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",5.0
32,33,33,[C:1]([S:2](=[O:3])(=[O:4])[c:5]1[c:6]([H:31])[c:7]([H:32])[c:8](-[c:9]2[c:10]([H:33])[n:11][c:12]([N:13]([H:34])[H:35])[c:14](-[c:15]3[c:16]([H:36])[c:17]([H:37])[c:18]([C:19]([F:20])([F:21])[F:22])[n:23][c:24]3[H:38])[c:25]2[H:39])[c:26]([H:40])[c:27]1[H:41])([H:28])([H:29])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",6.17
33,34,34,[C:1]([S:2](=[O:3])(=[O:4])[C:5]([C:6]([N:7]([C:8]([C:9]1=[C:10]([H:51])[C:11]([H:52])=[C:12]([c:13]2[c:14]([H:53])[c:15]([H:54])[c:16]3[n:17][c:18]([H:55])[n:19][c:20]([N:21]([c:22]4[c:23]([H:57])[c:24]([H:58])[c:25]([O:26][C:27]([c:28]5[c:29]([H:61])[c:30]([H:62])[c:31]([H:63])[c:32]([F:33])[c:34]5[H:64])([H:59])[H:60])[c:35]([Cl:36])[c:37]4[H:65])[H:56])[c:38]3[c:39]2[H:66])[O:40]1)([H:49])[H:50])[H:48])([H:46])[H:47])([H:44])[H:45])([H:41])([H:42])[H:43],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66]]",36.31
34,35,35,[C:1]([C:2]([C:3]([C:4]([C:5]1=[N:6][c:7]2[c:8]([N:9]([H:32])[H:33])[n:10][c:11]3[c:12]([H:34])[c:13]([H:35])[c:14]([H:36])[c:15]([H:37])[c:16]3[c:17]2[N:18]1[C:19]([C:20]([C:21]([H:41])([H:42])[H:43])([C:22]([H:44])([H:45])[H:46])[H:40])([H:38])[H:39])([H:30])[H:31])([H:28])[H:29])([H:26])[H:27])([H:23])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46]]",3.0
