,,reaction_id,smiles,reaction_core,activation_energy
14,14,14,[O:1]=[C:2]([c:3]1[c:4]([H:23])[c:5]([H:24])[c:6]([H:25])[c:7]([Cl:8])[c:9]1[Cl:10])[N:11]1[C:12]([H:26])([H:27])[C:13]([H:28])([H:29])[N:14]([c:15]2[c:16]([H:30])[c:17]([H:31])[c:18]([H:32])[c:19]([H:33])[n:20]2)[C:21]([H:34])([H:35])[C:22]1([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37]]",150.0
15,15,15,[C:1]([C@@:2]([C:3](=[O:4])[O:5][C@@:6]1([H:40])[C:7]([H:41])([H:42])[N+:8]2([C:9]([C:10]([C:11]3=[C:12]([H:47])[N:13]([H:48])[c:14]4[c:15]([H:49])[c:16]([H:50])[c:17]([H:51])[c:18]([H:52])[c:19]43)([H:45])[H:46])([H:43])[H:44])[C:20]([H:53])([H:54])[C:21]([H:55])([H:56])[C:22]1([H:57])[C:23]([H:58])([H:59])[C:24]2([H:60])[H:61])([c:25]1[c:26]([H:62])[c:27]([H:63])[c:28]([H:64])[c:29]([H:65])[c:30]1[H:66])[N:31]1[C:32]([H:67])([H:68])[C:33]([H:69])([H:70])[C:34]([H:71])([H:72])[C:35]([H:73])([H:74])[C:36]1([H:75])[H:76])([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76]]",53.0
16,16,16,[C:1]([C:2]([C:3]([H:44])([H:45])[H:46])([N:4]([C:5]([C:6]([C:7]([N:8]([C:9](=[O:10])[N:11]([c:12]1[c:13]([H:55])[c:14]([H:56])[c:15]([C:16]([C:17]([H:57])([H:58])[H:59])([C:18]([H:60])([H:61])[H:62])[C:19]([H:63])([H:64])[H:65])[c:20]([H:66])[c:21]1[H:67])[H:54])[H:53])([H:51])[H:52])([H:49])[H:50])([H:47])[H:48])[C:22]([C@@:23]1([H:70])[O:24][C@:25]([N:26]2[C:27]([H:72])=[N:28][c:29]3[c:30]([N:31]([H:73])[H:74])[n:32][c:33]([H:75])[n:34][c:35]32)([H:71])[C@@:36]([O:37][H:77])([H:76])[C@@:38]1([O:39][H:79])[H:78])([H:68])[H:69])[H:43])([H:40])([H:41])[H:42],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79]]",26.92
17,17,17,[C:1]([C:2](=[O:3])[N:4]([C:5]1=[N:6][C:7]([C:8]([C:9]([c:10]2[c:11]([H:30])[c:12]([H:31])[c:13]([N:14]([C:15](=[N:16][H:33])[N:17]([H:34])[H:35])[H:32])[c:18]([H:36])[c:19]2[H:37])([H:28])[H:29])([H:26])[H:27])=[C:20]([H:38])[S:21]1)[H:25])([H:22])([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38]]",12.88
18,18,18,[O:1]=[C:2]([C:3]1=[C:4]([H:18])[S:5][C:6]2=[C:7]1[C:8]([H:19])([H:20])[C:9]([H:21])([H:22])[C:10]([H:23])([H:24])[C:11]2([H:25])[H:26])[N:12]1[C:13]([H:27])([H:28])[C:14]([H:29])([H:30])[C:15]([H:31])([H:32])[C:16]([H:33])([H:34])[C:17]1([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",150.0
19,19,19,[C:1]([O:2][c:3]1[c:4]([H:27])[c:5]2[c:6]([H:28])[c:7](-[c:8]3[c:9]([H:29])[c:10]([H:30])[c:11]([O:12][H:31])[c:13]([H:32])[c:14]3[O:15][H:33])[n:16][c:17]([C:18]([H:34])([H:35])[H:36])[c:19]2[c:20]([H:37])[c:21]1[O:22][C:23]([H:38])([H:39])[H:40])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40]]",150.0
20,20,20,[C:1]([N:2]([c:3]1[n:4][c:5]([H:39])[n:6][c:7]2[c:8]([C:9]([N:10]([c:11]3[c:12]([H:43])[c:13]([N:14]([C:15](=[O:16])[c:17]4[c:18]([H:45])[c:19]([H:46])[c:20]5[c:21]([c:22]4[H:47])[O:23][C:24]([H:48])([H:49])[C:25]([H:50])([H:51])[O:26]5)[H:44])[c:27]([H:52])[c:28]([H:53])[c:29]3[C:30]([H:54])([H:55])[H:56])[H:42])([H:40])[H:41])[c:31]([H:57])[c:32]([H:58])[c:33]([H:59])[c:34]12)[H:38])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59]]",41.69
21,21,21,[C:1]([C:2]1=[C:3]([H:44])[N:4]([C@@:5]2([H:45])[C:6]([H:46])([H:47])[C:7]([H:48])([H:49])[C:8]([H:50])([H:51])[N:9]([C@:10]([C:11]([C:12]3([H:55])[C:13]([H:56])([H:57])[C:14]([H:58])([H:59])[O:15][C:16]([H:60])([H:61])[C:17]3([H:62])[H:63])([H:53])[H:54])([c:18]3[c:19]([H:64])[c:20]([H:65])[c:21]([C:22](=[O:23])[O:24][H:66])[c:25]([O:26][c:27]4[c:28]([H:67])[c:29]([H:68])[c:30]([H:69])[c:31]([Cl:32])[c:33]4[H:70])[c:34]3[H:71])[H:52])[C:35]2([H:72])[H:73])[C:36](=[O:37])[N:38]([H:74])[C:39]1=[O:40])([H:41])([H:42])[H:43],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74]]",19.05
22,22,22,[N:1]([c:2]1[c:3](-[c:4]2[c:5]([H:23])[c:6]([H:24])[c:7]([H:25])[c:8]([H:26])[c:9]2[H:27])[n:10][c:11]([Cl:12])[n:13][c:14]1-[c:15]1[c:16]([H:28])[c:17]([H:29])[c:18]([H:30])[c:19]([H:31])[c:20]1[H:32])([H:21])[H:22],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32]]",46.77
23,23,23,[N:1]#[C:2][c:3]1[c:4]([H:21])[c:5]([H:22])[c:6]([Cl:7])[c:8]([H:23])[c:9]1[S:10][C@:11]([C:12]([C:13]([N:14]([H:29])[H:30])([H:27])[H:28])([H:25])[H:26])([c:15]1[c:16]([H:31])[c:17]([H:32])[c:18]([H:33])[c:19]([H:34])[c:20]1[H:35])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35]]",150.0
24,24,24,[C:1]([C:2](=[O:3])[N:4]([c:5]1[c:6]([H:36])[c:7]([H:37])[c:8]2[c:30]([c:31]1[H:48])[N:11]([C:12]1=[N:29][C:28]3=[C:25]([C:26]#[N:27])[C:24]([H:47])=[N:23][N:22]3[C:14]([N:15]([C:16]3=[N:21][N:19]([C:20]([H:44])([H:45])[H:46])[C:18]([H:43])=[C:17]3[H:42])[H:41])=[C:13]1[H:40])[C:10]([H:39])=[C:9]2[H:38])[H:35])([H:32])([H:33])[H:34],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48]]",42.66
25,25,25,[C:1]([C:2]1([O:3][H:36])[C:4]([H:37])([H:38])[C:5]([C:6]2=[N:7][C:8]([c:9]3[c:10]([H:40])[c:11]([H:41])[c:12]4[c:13]([H:42])[c:14]([H:43])[c:15](-[c:16]5[c:17]([H:44])[c:18]([H:45])[c:19]([H:46])[c:20]([H:47])[c:21]5[H:48])[n:22][c:23]4[c:24]3[H:49])=[C:25]3[C:26]([N:27]([H:50])[H:51])=[N:28][C:29]([H:52])=[C:30]([H:53])[N:31]23)([H:39])[C:32]1([H:54])[H:55])([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55]]",16.98
26,26,26,[C:1]([c:2]1[c:3]([H:29])[c:4]([H:30])[c:5]([H:31])[c:6]([H:32])[c:7]1/[N:8]=[N:9]/[c:10]1[c:11]([H:33])[c:12]([H:34])[c:13]([N:14]([C:15](=[O:16])[C:17]2=[C:18]([H:36])[C:19]([H:37])=[N:20][N:21]2[C:22]([H:38])([H:39])[H:40])[H:35])[c:23]([C:24]([H:41])([H:42])[H:43])[c:25]1[H:44])([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",51.0
27,27,27,[C:1]([c:2]1[c:3]([H:38])[c:4]([C:5]([N:6]2[C:7]([H:41])([H:42])[C:8]([H:43])([H:44])[c:9]3[c:10]([H:45])[c:11]([H:46])[c:12]([H:47])[c:13]([H:48])[c:14]3[C:15]2([C:16](=[O:17])[N:18]([c:19]2[c:20]([H:51])[c:21]([H:52])[c:22]([Cl:23])[c:24]([H:53])[c:25]2[Cl:26])[H:50])[H:49])([H:39])[H:40])[c:27]([H:54])[c:28]([H:55])[c:29]1[O:30][C:31]([C:32](=[O:33])[O:34][H:58])([H:56])[H:57])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",20.0
28,28,28,[C:1]([N:2]([C:3]([H:42])([H:43])[H:44])[c:4]1[n:5][c:6]([N:7]([C:8]([C:9]2([H:48])[C:10]([H:49])([H:50])[C:11]([H:51])([H:52])[C:12]([C:13]([N:14]([S:15](=[O:16])(=[O:17])[c:18]3[c:19]([H:57])[c:20]([H:58])[c:21]([Br:22])[c:23]([H:59])[c:24]3[O:25][C:26]([F:27])([F:28])[F:29])[H:56])([H:54])[H:55])([H:53])[C:30]([H:60])([H:61])[C:31]2([H:62])[H:63])([H:46])[H:47])[H:45])[n:32][c:33]2[c:34]([H:64])[c:35]([H:65])[c:36]([H:66])[c:37]([H:67])[c:38]12)([H:39])([H:40])[H:41],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67]]",50.12
29,29,29,[C:1]([C:2]1=[N:3][C:4]([C:5](=[O:6])[N:7]2[C:8]([H:31])([H:32])[C:9]([H:33])([H:34])[O:10][C:11]3([C:12]([H:35])([H:36])[C:13]([H:37])([H:38])[N:14]([C:15]([c:16]4[c:17]([H:41])[c:18]([H:42])[c:19]([Cl:20])[c:21]([H:43])[c:22]4[H:44])([H:39])[H:40])[C:23]([H:45])([H:46])[C:24]3([H:47])[H:48])[C:25]2([H:49])[H:50])=[C:26]([H:51])[S:27]1)([H:28])([H:29])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51]]",47.0
30,30,30,[C:1]([C:2](=[O:3])[C:4]1=[C:5]([H:30])[N:6]([C:7]([c:8]2[c:9]([H:33])[c:10]([H:34])[c:11]([H:35])[c:12]([H:36])[c:13]2[H:37])([H:31])[H:32])[C:14](=[O:15])[N:16]([C:17]([c:18]2[c:19]([H:40])[c:20]([H:41])[c:21]([F:22])[c:23]([H:42])[c:24]2[H:43])([H:38])[H:39])[C:25]1=[O:26])([H:27])([H:28])[H:29],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43]]",150.0
31,31,31,[C:1]([c:2]1[c:3]([H:25])[c:4]([H:26])[c:5](-[c:6]2[c:7]([H:27])[c:8]([H:28])[c:9]([H:29])[c:10]([S@:11]3(=[O:12])=[N:13][C:14](=[O:15])[C@@:16]([C:17]([H:31])([H:32])[H:33])([H:30])[N:18]3[H:34])[c:19]2[H:35])[c:20]([H:36])[c:21]1[H:37])([H:22])([H:23])[H:24],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37]]",19.5
32,32,32,[O:1]=[C:2]1[N:3]([H:31])[c:4]2[c:5]([O:6][H:32])[c:7]([H:33])[c:8]([H:34])[c:9]([C@@:10]([O:11][H:36])([C:12]([N:13]([C:14]([C:15]([S:16][C:17]([C:18]([C:19]([O:20][C:21]([C:22]([c:23]3[c:24]([H:54])[c:25]([H:55])[c:26]([H:56])[c:27]([H:57])[c:28]3[H:58])([H:52])[H:53])([H:50])[H:51])([H:48])[H:49])([H:46])[H:47])([H:44])[H:45])([H:42])[H:43])([H:40])[H:41])[H:39])([H:37])[H:38])[H:35])[c:29]2[S:30]1,"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",150.0
33,33,33,[N:1]([C:2](=[O:3])[c:4]1[c:5]([H:29])[n:6][c:7](-[c:8]2[c:9]([H:30])[c:10]([H:31])[c:11]([C:12]3([N:13]([H:32])[H:33])[C:14]([H:34])([H:35])[C:15]([H:36])([H:37])[C:16]3([H:38])[H:39])[c:17]([H:40])[c:18]2[H:41])[c:19](-[c:20]2[c:21]([H:42])[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]2[H:46])[c:26]1[H:47])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47]]",5.13
34,34,34,[N:1]([C:2](=[O:3])[c:4]1[c:5]([H:29])[n:6][c:7](-[c:8]2[c:9]([H:30])[c:10]([H:31])[c:11]([C:12]3([N:13]([H:32])[H:33])[C:14]([H:34])([H:35])[C:15]([H:36])([H:37])[C:16]3([H:38])[H:39])[c:17]([H:40])[c:18]2[H:41])[c:19](-[c:20]2[c:21]([H:42])[c:22]([H:43])[c:23]([H:44])[c:24]([H:45])[c:25]2[H:46])[c:26]1[H:47])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47]]",3.0
35,35,35,[N:1]#[C:2][C:3]1([N:4]([C:5](=[O:6])[C@:7]2([H:31])[C:8]([H:32])([H:33])[C:9]([H:34])([H:35])[C:10]([H:36])([H:37])[C:11]([H:38])([H:39])[C@:12]2([C:13](=[O:14])[N:15]2[C:16]([H:41])([H:42])[C:17]([H:43])([H:44])[C:18]3=[C:26]([c:25]4[c:20]([n:21][c:22]([H:46])[c:23]([H:47])[c:24]4[H:48])[N:19]3[H:45])[C:27]2([H:49])[H:50])[H:40])[H:30])[C:28]([H:51])([H:52])[C:29]1([H:53])[H:54],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]]",3.0
36,36,36,[C:1]([C:2]([C:3]([H:39])([H:40])[H:41])([C:4]([H:42])([H:43])[H:44])[N:5]([S:6](=[O:7])(=[O:8])[c:9]1[c:10]([H:46])[n:11][c:12]([H:47])[c:13]([C:14]2=[C:34]([H:62])[N:33]3[C:17](=[N:18][C:19]([N:20]([C:21](=[O:22])[N:23]([C:24]([C:25](=[O:26])[N:27]4[C:28]([H:54])([H:55])[C:29]([H:56])([H:57])[C:30]([H:58])([H:59])[C:31]4([H:60])[H:61])([H:52])[H:53])[H:51])[H:50])=[N:32]3)[C:16]([H:49])=[C:15]2[H:48])[c:35]1[H:63])[H:45])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",3.0
