,,reaction_id,smiles,reaction_core,activation_energy
13,13,13,[C:1]([S:2][c:3]1[n:4][c:5]([H:36])[c:6]([H:37])[c:7]([N:8]([c:9]2[c:10]([H:39])[c:11]([N:12]([C:13](=[O:14])[c:15]3[c:16]([H:41])[c:17]([F:18])[c:19]([H:42])[c:20]([N:21]4[C:22]([H:43])([H:44])[C:23]([H:45])([H:46])[O:24][C:25]([H:47])([H:48])[C:26]4([H:49])[H:50])[c:27]3[H:51])[H:40])[c:28]([H:52])[c:29]([H:53])[c:30]2[C:31]([H:54])([H:55])[H:56])[H:38])[n:32]1)([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56]]",83.0
14,14,14,[C:1]([O:2][c:3]1[c:4]([H:46])[c:5]([H:47])[c:6]([N:7]([C:8](=[O:9])[O:10][c:11]2[c:12]([C:13]([H:48])([H:49])[H:50])[c:14]([H:51])[c:15]([H:52])[c:16]([H:53])[c:17]2[C:18]([H:54])([H:55])[H:56])[c:19]2[c:20]([H:57])[c:21]([H:58])[n:22][c:23]([N:24]([c:25]3[c:26]([H:60])[c:27]([H:61])[c:28]([N:29]4[C:30]([H:62])([H:63])[C:31]([H:64])([H:65])[N:32]([C:33]([H:66])([H:67])[H:68])[C:34]([H:69])([H:70])[C:35]4([H:71])[H:72])[c:36]([H:73])[c:37]3[H:74])[H:59])[n:38]2)[c:39]([O:40][C:41]([H:75])([H:76])[H:77])[c:42]1[H:78])([H:43])([H:44])[H:45],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78]]",27.54
15,15,15,[C:1]([C@@:2]([C:3](=[O:4])[O:5][C@@:6]1([H:39])[C:7]([H:40])([H:41])[N+:8]2([C:9]([C:10](=[O:11])[N:12]([c:13]3[c:14]([H:45])[c:15]([H:46])[c:16]([H:47])[c:17]([H:48])[n:18]3)[H:44])([H:42])[H:43])[C:19]([H:49])([H:50])[C:20]([H:51])([H:52])[C:21]1([H:53])[C:22]([H:54])([H:55])[C:23]2([H:56])[H:57])([c:24]1[c:25]([H:58])[c:26]([H:59])[c:27]([H:60])[c:28]([H:61])[c:29]1[H:62])[N:30]1[C:31]([H:63])([H:64])[C:32]([H:65])([H:66])[C:33]([H:67])([H:68])[C:34]([H:69])([H:70])[C:35]1([H:71])[H:72])([H:36])([H:37])[H:38],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72]]",66.0
16,16,16,[C:1]([C:2]([O:3][C:4](=[O:5])[c:6]1[c:7]([H:33])[c:8]([H:34])[c:9]([O:10][C:11]([C:12]([C:13]2([H:39])[C:14]([H:40])([H:41])[C:15]([H:42])([H:43])[N:16]([c:17]3[c:18]([H:44])[c:19]([H:45])[c:20]([C:21]([H:46])([H:47])[H:48])[n:22][n:23]3)[C:24]([H:49])([H:50])[C:25]2([H:51])[H:52])([H:37])[H:38])([H:35])[H:36])[c:26]([H:53])[c:27]1[H:54])([H:31])[H:32])([H:28])([H:29])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]]",150.0
17,17,17,[C:1]([C:2]([O:3]/[N:4]=[C:5](/[c:6]1[c:7]([H:34])[c:8]([H:35])[c:9]([O:10][C:11]([C:12]([C:13]2([H:40])[C:14]([H:41])([H:42])[C:15]([H:43])([H:44])[N:16]([c:17]3[c:18]([H:45])[c:19]([H:46])[c:20]([C:21]([H:47])([H:48])[H:49])[n:22][n:23]3)[C:24]([H:50])([H:51])[C:25]2([H:52])[H:53])([H:38])[H:39])([H:36])[H:37])[c:26]([H:54])[c:27]1[H:55])[H:33])([H:31])[H:32])([H:28])([H:29])[H:30],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55]]",15.0
18,18,18,[N:1]([c:2]1[n:3][c:4](-[c:5]2[c:6]([H:26])[c:7]([H:27])[c:8]([H:28])[c:9]([H:29])[n:10]2)[n:11][c:12]([N:13]([H:30])[H:31])[c:14]1[C:15]([c:16]1[c:17]([H:34])[c:18]([H:35])[c:19]([Cl:20])[c:21]([H:36])[c:22]1[Cl:23])([H:32])[H:33])([H:24])[H:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36]]",37.15
19,19,19,[C:1]([C:2]1=[N:3][N:4]([c:5]2[c:6]([H:32])[c:7]([H:33])[c:8]([H:34])[c:9]([H:35])[c:10]2[H:36])[C:11]([N:12]([C:13](=[O:14])[N:15]([S:16](=[O:17])(=[O:18])[c:19]2[c:20]([H:39])[c:21]([H:40])[c:22]([Cl:23])[c:24]([H:41])[c:25]2[H:42])[H:38])[H:37])=[C:26]1[C:27]#[N:28])([H:29])([H:30])[H:31],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42]]",3.0
20,20,20,[C:1]([C:2]1=[C:29]([C:30]([H:50])([H:51])[H:52])[c:28]2[c:4]([c:5]([H:35])[c:6]([H:36])[c:7]([C:8]3=[N:9][N:10]=[C:11]([S:12][C:13]([C:14](=[O:15])[N:16]4[C:17]([H:39])([H:40])[C:18]([H:41])([H:42])[C:19]([H:43])([H:44])[c:20]5[c:21]([H:45])[c:22]([H:46])[c:23]([H:47])[c:24]([H:48])[c:25]54)([H:37])[H:38])[O:26]3)[c:27]2[H:49])[N:3]1[H:34])([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52]]",150.0
21,21,21,[O:1]=[C:2]([N:3]([c:4]1[c:5]([H:49])[c:6]([H:50])[c:7]([H:51])[c:8]([H:52])[c:9]1-[c:10]1[c:11]([H:53])[c:12]([H:54])[c:13]([H:55])[c:14]([H:56])[c:15]1[H:57])[H:48])[O:16][C:17]1([H:58])[C:18]([H:59])([H:60])[C:19]([H:61])([H:62])[N:20]([C:21]([C:22]([C:23]([C:24]([C:25]([C:26]([C:27]([C:28]([C:29]([N:30]([C:31]([C@:32]([O:33][H:85])([c:34]2[c:35]([H:86])[c:36]([H:87])[c:37]([O:38][H:88])[c:39]3[c:45]2[C:44]([H:91])=[C:43]([H:90])[C:41](=[O:42])[N:40]3[H:89])[H:84])([H:82])[H:83])[H:81])([H:79])[H:80])([H:77])[H:78])([H:75])[H:76])([H:73])[H:74])([H:71])[H:72])([H:69])[H:70])([H:67])[H:68])([H:65])[H:66])([H:63])[H:64])[C:46]([H:92])([H:93])[C:47]1([H:94])[H:95],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95]]",19.5
22,22,22,[C:1]([c:2]1[c:3]([H:38])[c:4]([C:5]([N:6]2[C:7]([H:41])([H:42])[C:8]([H:43])([H:44])[c:9]3[c:10]([H:45])[c:11]([H:46])[c:12]([H:47])[c:13]([H:48])[c:14]3[C:15]2([C:16](=[O:17])[N:18]([c:19]2[c:20]([H:51])[c:21]([H:52])[c:22]([Cl:23])[c:24]([H:53])[c:25]2[Cl:26])[H:50])[H:49])([H:39])[H:40])[c:27]([H:54])[c:28]([H:55])[c:29]1[O:30][C:31]([C:32](=[O:33])[O:34][H:58])([H:56])[H:57])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",15.0
23,23,23,[O:1]=[C:2]([N:3]([C:4]([C:5]1([H:29])[C:6]([H:30])([H:31])[C:7]([H:32])([H:33])[C:8]([H:34])([H:35])[C:9]([H:36])([H:37])[C:10]1([H:38])[H:39])([H:27])[H:28])[H:26])[c:11]1[c:12]([H:40])[c:13]([N:14]2[N:15]=[C:16]([H:41])[C:17](=[O:18])[N:19]([H:42])[C:20]2=[O:21])[c:22]([H:43])[c:23]([H:44])[c:24]1[Cl:25],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",8.5
24,24,24,[C:1]([C:2]([O:3][C:4](=[O:5])[N:6]1[C:7]([H:26])([H:27])[C:8]([H:28])([H:29])[C:9]([N:10]([c:11]2[c:12]([H:32])[c:13]([O:14][C:15]([H:33])([H:34])[H:35])[c:16]([H:36])[c:17]([H:37])[n:18]2)[H:31])([H:30])[C:19]([H:38])([H:39])[C:20]1([H:40])[H:41])([H:24])[H:25])([H:21])([H:22])[H:23],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",4.0
25,25,25,[C:1]([C:2]([O:3][C:4](=[O:5])[N:6]1[C:7]([H:25])([H:26])[C:8]([H:27])([H:28])[C:9]([N:10]([c:11]2[c:12]([H:31])[c:13]([Cl:14])[c:15]([H:32])[c:16]([H:33])[n:17]2)[H:30])([H:29])[C:18]([H:34])([H:35])[C:19]1([H:36])[H:37])([H:23])[H:24])([H:20])([H:21])[H:22],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37]]",34.0
26,26,26,[C:1]([C:2]([C:3](=[O:4])[N:5]([C@@:6]1([H:36])[C:7]([H:37])([H:38])[C:8]([H:39])([H:40])[C@:9]([C:10](=[O:11])[N:12]([C:13]([H:42])([H:43])[H:44])[c:14]2[c:15]([H:45])[c:16]([H:46])[c:17]([C:18]3=[N:19][c:20]4[c:21]([H:47])[c:22]([H:48])[c:23]([H:49])[c:24]([H:50])[c:25]4[O:26]3)[c:27]([H:51])[c:28]2[H:52])([H:41])[C:29]1([H:53])[H:54])[H:35])([H:33])[H:34])([H:30])([H:31])[H:32],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54]]",10.96
27,27,27,[C:1]([O:2][c:3]1[c:4]([H:20])[c:5]([H:21])[c:6]([C:7]([C:8]2=[C:13]([N:14]([H:27])[H:28])[N:12]([H:26])[N:11]=[C:9]2[N:10]([H:24])[H:25])([H:22])[H:23])[c:15]([H:29])[c:16]1[H:30])([H:17])([H:18])[H:19],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30]]",5.37
28,28,28,[C:1]([c:2]1[c:3]([H:38])[c:4]([H:39])[c:5]([S:6](=[O:7])(=[O:8])[N:9]([C:10]2=[C:11]([C:12](=[O:13])[N:14]([C@@:15]([C:16]([H:43])([H:44])[H:45])([C:17]([C:18]([H:46])([H:47])[H:48])([C:19]([H:49])([H:50])[H:51])[C:20]([H:52])([H:53])[H:54])[H:42])[H:41])[C:21]([C:22]([H:55])([H:56])[H:57])=[N:23][N:24]2[C:25]2([H:58])[C:26]([H:59])([H:60])[C:27]([H:61])([H:62])[S:28](=[O:29])(=[O:30])[C:31]([H:63])([H:64])[C:32]2([H:65])[H:66])[H:40])[c:33]([H:67])[c:34]1[H:68])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68]]",3.0
29,29,29,[O:1]=[C:2]([C:3]([C:4]12[C:5]([H:33])([H:34])[C:6]3([H:35])[C:7]([H:36])([H:37])[C:8]([H:38])([C:9]([H:39])([H:40])[C:10]([H:41])([C:11]3([H:42])[H:43])[C:12]1([H:44])[H:45])[C:13]2([H:46])[H:47])([H:31])[H:32])[N:14]([c:15]1[c:16]([H:49])[c:17]([H:50])[c:18]([H:51])[c:19]2[c:30]1[C:29]([H:60])=[C:28]([H:59])[N:22]([C:23]([C:24]([O:25][H:55])([H:53])[H:54])([C:26]([O:27][H:58])([H:56])[H:57])[H:52])[C:20]2=[O:21])[H:48],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60]]",42.0
30,30,30,[C:1]([C:2]1([H:28])[S:3][C:4]2=[C:5]([C:6](=[O:7])[O:8][H:29])[C:9](=[O:10])[c:11]3[c:12]([H:30])[c:13]([F:14])[c:15]([N:16]4[C:17]([H:31])([H:32])[C:18]([H:33])([H:34])[N:19]([H:35])[C:20]([H:36])([H:37])[C:21]4([H:38])[H:39])[c:22]([H:40])[c:23]3[N:24]12)([H:25])([H:26])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40]]",13.8
31,31,31,[C:1](#[C:2][C:3]1=[N:4][N:5]([H:18])[c:6]2[c:7]([H:19])[c:8]([H:20])[c:9]([H:21])[c:10]([H:22])[c:11]21)[c:12]1[c:13]([H:23])[c:14]([H:24])[c:15]([H:25])[c:16]([H:26])[c:17]1[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27]]",35.0
32,32,32,[C:1]([C:2]([C:3]([H:44])([H:45])[H:46])([N:4]([C:5]([C:6]([C:7]([N:8]([C:9](=[O:10])[N:11]([c:12]1[c:13]([H:55])[c:14]([H:56])[c:15]([C:16]([C:17]([H:57])([H:58])[H:59])([C:18]([H:60])([H:61])[H:62])[C:19]([H:63])([H:64])[H:65])[c:20]([H:66])[c:21]1[H:67])[H:54])[H:53])([H:51])[H:52])([H:49])[H:50])([H:47])[H:48])[C:22]([C@@:23]1([H:70])[O:24][C@:25]([N:26]2[C:27]([H:72])=[N:28][c:29]3[c:30]([N:31]([H:73])[H:74])[n:32][c:33]([H:75])[n:34][c:35]32)([H:71])[C@@:36]([O:37][H:77])([H:76])[C@@:38]1([O:39][H:79])[H:78])([H:68])[H:69])[H:43])([H:40])([H:41])[H:42],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79]]",112.2
33,33,33,[C:1]([S:2](=[O:3])(=[O:4])[c:5]1[c:6]([H:41])[c:7]([H:42])[c:8]([C:9]2=[N:10][N:11]=[C:12](/[C:13](=[C:14](/[C:15]3=[N:16][N:17]=[C:18]([c:19]4[c:20]([H:45])[c:21]([H:46])[c:22]([C:23]#[N:24])[c:25]([H:47])[c:26]4[H:48])[O:27]3)[H:44])[H:43])[N:28]2[c:29]2[c:30]([H:49])[c:31]([H:50])[c:32]([H:51])[c:33]([H:52])[c:34]2[Cl:35])[n:36][c:37]1[H:53])([H:38])([H:39])[H:40],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53]]",3.0
34,34,34,[C:1]([N:2]1[C:3]([H:34])=[C:4]([C:5]2=[C:6]([c:7]3[c:8]([H:35])[c:9]([H:36])[c:10]([H:37])[c:11]([N:12]([C:13]([C:14]([O:15][H:42])([C:16]([O:17][H:45])([H:43])[H:44])[H:41])([H:39])[H:40])[H:38])[c:18]3[H:46])[C:19](=[O:20])[N:21]([H:47])[C:22]2=[O:23])[c:24]2[c:25]([H:48])[c:26]([F:27])[c:28]([H:49])[c:29]([H:50])[c:30]21)([H:31])([H:32])[H:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50]]",29.0
35,35,35,[C:1]([C:2]([C:3]([N:4]1[C:5]([H:47])([H:48])[C:6]([H:49])([H:50])[C:7]([O:8][c:9]2[n:10][c:11]([H:52])[c:12]([H:53])[c:13]([N:14]([c:15]3[c:16]([H:55])[c:17]([N:18]([C:19](=[O:20])[c:21]4[c:22]([H:57])[c:23]([H:58])[c:24]([H:59])[c:25]([N:26]5[C:27]([H:60])([H:61])[C:28]([H:62])([H:63])[O:29][C:30]([H:64])([H:65])[C:31]5([H:66])[H:67])[c:32]4[H:68])[H:56])[c:33]([H:69])[c:34]([H:70])[c:35]3[C:36]([H:71])([H:72])[H:73])[H:54])[n:37]2)([H:51])[C:38]([H:74])([H:75])[C:39]1([H:76])[H:77])([H:45])[H:46])([H:43])[H:44])([H:40])([H:41])[H:42],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77]]",54.0
