,,reaction_id,smiles,reaction_core,activation_energy
18,18,18,[C:1]([S:2][c:3]1[n:4][c:5]([H:36])[c:6]([H:37])[c:7]([N:8]([c:9]2[c:10]([H:39])[c:11]([N:12]([C:13](=[O:14])[c:15]3[c:16]([H:41])[c:17]([F:18])[c:19]([H:42])[c:20]([N:21]4[C:22]([H:43])([H:44])[C:23]([H:45])([H:46])[O:24][C:25]([H:47])([H:48])[C:26]4([H:49])[H:50])[c:27]3[H:51])[H:40])[c:28]([H:52])[c:29]([H:53])[c:30]2[C:31]([H:54])([H:55])[H:56])[H:38])[n:32]1)([H:33])([H:34])[H:35],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56]]",83.0
19,19,19,[C:1]([C:2]([C:3]([C:4]1=[C:5]([H:44])[C:6]([O:7][C:8]([c:9]2[c:10]([H:47])[c:11]([H:48])[c:12]([H:49])[c:13]([H:50])[c:14]2[H:51])([H:45])[H:46])=[C:15]([H:52])[C:16](=[O:17])[N:18]1[C:19]([c:20]1[c:21]([H:55])[c:22]([H:56])[c:23](-[c:24]2[c:25]([H:57])[c:26]([H:58])[c:27]([H:59])[c:28]([H:60])[c:29]2[C:30]2=[N:34][N:33]([H:61])[N:32]=[N:31]2)[c:35]([H:62])[c:36]1[H:63])([H:53])[H:54])([H:42])[H:43])([H:40])[H:41])([H:37])([H:38])[H:39],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63]]",20.42
20,20,20,[O:1]=[C:2]([N:3]([C:4]([C@@:5]([O:6][H:38])([C:7]([N:8]1[C:9]([H:41])([H:42])[C:10]([H:43])([H:44])[C:11]([O:12][c:13]2[c:14]([H:46])[c:15]([H:47])[c:16]([Cl:17])[c:18]([Cl:19])[c:20]2[H:48])([H:45])[C:21]([H:49])([H:50])[C:22]1([H:51])[H:52])([H:39])[H:40])[H:37])([H:35])[H:36])[H:34])[C:23]1=[C:24]([H:53])[N:25]([H:54])[C:26](=[O:27])[C:28]([H:55])=[C:29]1[C:30]([F:31])([F:32])[F:33],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55]]",6.0
21,21,21,[C:1]([c:2]1[c:3]([Cl:4])[c:5]([H:38])[c:6]([H:39])[c:7]([O:8][C:9]2([H:40])[C:10]([H:41])([H:42])[C:11]([H:43])([H:44])[N:12]([C:13]([C@:14]([O:15][H:48])([C:16]([N:17]([C:18](=[O:19])[C:20]3=[C:21]([H:52])[N:22]([H:53])[C:23](=[O:24])[C:25]([H:54])=[C:26]3[C:27]([F:28])([F:29])[F:30])[H:51])([H:49])[H:50])[H:47])([H:45])[H:46])[C:31]([H:55])([H:56])[C:32]2([H:57])[H:58])[c:33]1[Cl:34])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",6.0
22,22,22,[C:1]([c:2]1[c:3]([H:37])[c:4]([Cl:5])[c:6]([H:38])[c:7]([H:39])[c:8]1[O:9][C:10]1([H:40])[C:11]([H:41])([H:42])[C:12]([H:43])([H:44])[N:13]([C:14]([C@:15]([O:16][H:48])([C:17]([N:18]([C:19](=[O:20])[C:21]2=[C:22]([H:52])[N:23]([H:53])[C:24](=[O:25])[C:26]([H:54])=[C:27]2[C:28]([F:29])([F:30])[F:31])[H:51])([H:49])[H:50])[H:47])([H:45])[H:46])[C:32]([H:55])([H:56])[C:33]1([H:57])[H:58])([H:34])([H:35])[H:36],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",3.0
23,23,23,[C:1]([N:2]1[C:3]([H:38])=[C:4]([C:5](=[O:6])[N:7]([C:8]([C@@:9]([O:10][H:43])([C:11]([N:12]2[C:13]([H:46])([H:47])[C:14]([H:48])([H:49])[C:15]([O:16][c:17]3[c:18]([H:51])[c:19]([H:52])[c:20]([Cl:21])[c:22]([Cl:23])[c:24]3[H:53])([H:50])[C:25]([H:54])([H:55])[C:26]2([H:56])[H:57])([H:44])[H:45])[H:42])([H:40])[H:41])[H:39])[C:27]([C:28]([F:29])([F:30])[F:31])=[C:32]([H:58])[C:33]1=[O:34])([H:35])([H:36])[H:37],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58]]",4.0
24,24,24,[C:1]([c:2]1[c:3]([H:41])[c:4]([H:42])[c:5]([H:43])[c:6]2[c:37]1[N:36]([H:69])[C:35]([H:68])=[C:7]2[C:8]([C:9]([N:10]([C:11]([c:12]1[c:13]([H:51])[c:14]([H:52])[c:15]([H:53])[c:16]([C:17]([C:18]([N:19]([C:20]([C@:21]([O:22][H:62])([c:23]2[c:24]([H:63])[c:25]([H:64])[c:26]([O:27][H:65])[c:28]3[c:33]2[S:32][C:30](=[O:31])[N:29]3[H:66])[H:61])([H:59])[H:60])[H:58])([H:56])[H:57])([H:54])[H:55])[c:34]1[H:67])([H:49])[H:50])[H:48])([H:46])[H:47])([H:44])[H:45])([H:38])([H:39])[H:40],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69]]",16.0
25,25,25,[C:1]([S:2][C:3]([C:4]([C:5]([N:6]([C:7](=[O:8])[C:9]1=[C:13]([Cl:14])[C:12]([H:34])=[C:11]([H:33])[S:10]1)[H:32])([C:15]1=[N:16][c:17]2[c:18]([H:35])[c:19]([H:36])[c:20]([H:37])[c:21]([H:38])[c:22]2[N:23]1[H:39])[H:31])([H:29])[H:30])([H:27])[H:28])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39]]",63.0
26,26,26,[C:1]([N:2]1[C:3]([H:27])([H:28])[C:4]([H:29])([H:30])[N:5]([C:6]2=[N:7][c:8]3[c:9]([H:31])[c:10]([Cl:11])[c:12]([H:32])[c:13]([H:33])[c:14]3[N:15]([H:34])[c:16]3[c:17]([H:35])[c:18]([H:36])[c:19]([H:37])[c:20]([H:38])[c:21]32)[C:22]([H:39])([H:40])[C:23]1([H:41])[H:42])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42]]",15.14
27,27,27,[C:1]([C:2]([O:3][C:4](=[O:5])[N:6]1[C:7]([H:26])([H:27])[C:8]([H:28])([H:29])[C:9]([N:10]([c:11]2[c:12]([H:32])[c:13]([O:14][C:15]([H:33])([H:34])[H:35])[c:16]([H:36])[c:17]([H:37])[n:18]2)[H:31])([H:30])[C:19]([H:38])([H:39])[C:20]1([H:40])[H:41])([H:24])[H:25])([H:21])([H:22])[H:23],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41]]",4.0
28,28,28,[C:1]([C:2]([O:3][C:4](=[O:5])[N:6]1[C:7]([H:25])([H:26])[C:8]([H:27])([H:28])[C:9]([N:10]([c:11]2[c:12]([H:31])[c:13]([Cl:14])[c:15]([H:32])[c:16]([H:33])[n:17]2)[H:30])([H:29])[C:18]([H:34])([H:35])[C:19]1([H:36])[H:37])([H:23])[H:24])([H:20])([H:21])[H:22],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37]]",34.0
29,29,29,[N:1]([C:2](=[O:3])[N:4]([C:5]1=[C:16]([C:17]([N:18]([H:28])[H:29])=[O:19])[C:15]([H:27])=[C:7]([c:8]2[c:9]([H:23])[c:10]([H:24])[c:11]([F:12])[c:13]([H:25])[c:14]2[H:26])[S:6]1)[H:22])([H:20])[H:21],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]]",3.0
30,30,30,[C:1]([O:2][C:3]([C:4]([O:5][c:6]1[c:7]([H:31])[c:8]([H:32])[c:9]([C:10]2=[C:11]([H:33])[C:12]([C:13]([N:14]([H:34])[H:35])=[O:15])=[C:16]([N:17]([C:18]([N:19]([H:37])[H:38])=[O:20])[H:36])[S:21]2)[c:22]([H:39])[c:23]1[H:40])([H:29])[H:30])([H:27])[H:28])([H:24])([H:25])[H:26],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40]]",20.0
31,31,31,[C:1]([N:2]([C:3]([H:28])([H:29])[H:30])[C:4]([C:5]([O:6][c:7]1[c:8]([H:35])[c:9]([H:36])[c:10]([C:11]2=[C:12]([H:37])[C:13]([C:14]([N:15]([H:38])[H:39])=[O:16])=[C:17]([N:18]([C:19]([N:20]([H:41])[H:42])=[O:21])[H:40])[S:22]2)[c:23]([H:43])[c:24]1[H:44])([H:33])[H:34])([H:31])[H:32])([H:25])([H:26])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",9.0
32,32,32,[N:1]([C:2](=[O:3])[N:4]([C:5]1=[C:15]([C:16]([N:17]([H:28])[H:29])=[O:18])[C:14]([H:27])=[C:7]([c:8]2[c:9]([H:22])[c:10]([H:23])[c:11]([H:24])[c:12]([H:25])[c:13]2[H:26])[S:6]1)[H:21])([H:19])[H:20],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]]",21.0
33,33,33,[C:1]([O:2][C:3]([C:4]([N:5]([C:6]([c:7]1[c:8]([H:35])[c:9]([H:36])[c:10]([C:11]2=[C:12]([H:37])[C:13]([C:14]([N:15]([H:38])[H:39])=[O:16])=[C:17]([N:18]([C:19]([N:20]([H:41])[H:42])=[O:21])[H:40])[S:22]2)[c:23]([H:43])[c:24]1[H:44])([H:33])[H:34])[H:32])([H:30])[H:31])([H:28])[H:29])([H:25])([H:26])[H:27],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44]]",3.0
34,34,34,[C:1]([N:2]([C:3]([H:29])([H:30])[H:31])[C:4]([C:5]([C:6]([O:7][c:8]1[c:9]([H:38])[c:10]([H:39])[c:11]([C:12]2=[C:13]([H:40])[C:14]([C:15]([N:16]([H:41])[H:42])=[O:17])=[C:18]([N:19]([C:20]([N:21]([H:44])[H:45])=[O:22])[H:43])[S:23]2)[c:24]([H:46])[c:25]1[H:47])([H:36])[H:37])([H:34])[H:35])([H:32])[H:33])([H:26])([H:27])[H:28],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47]]",6.0
35,35,35,[N:1]([C:2](=[O:3])[C:4]1=[C:15]([N:16]([H:24])[H:25])[C:14]([H:23])=[C:6]([c:7]2[c:8]([H:19])[c:9]([H:20])[c:10]([Cl:11])[c:12]([H:21])[c:13]2[H:22])[S:5]1)([H:17])[H:18],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25]]",31.0
36,36,36,[N:1]([C:2](=[O:3])[N:4]([C:5]1=[C:15]([C:16]([N:17]([H:28])[H:29])=[O:18])[S:14][C:7]([c:8]2[c:9]([H:23])[c:10]([H:24])[c:11]([H:25])[c:12]([H:26])[c:13]2[H:27])=[C:6]1[H:22])[H:21])([H:19])[H:20],"[[1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29]]",27.0
